Time,FlowA,FlowB,FlowC,FlowDifferenceRaw,FlowDifference
14-Sep-2024 03:25:00,21.04,11.89,1.29,13.805,10.885
14-Sep-2024 03:30:00,17.4,10.59,1.22,10.885,10.885
14-Sep-2024 03:35:00,18.15,11.93,1.18,11.005,10.885
14-Sep-2024 03:40:00,19.74,11.62,1.2,12.73,10.885
14-Sep-2024 03:45:00,20.04,11.84,1.27,12.85,10.885
14-Sep-2024 03:50:00,21.09,11.81,1.18,14.005,11.005
14-Sep-2024 03:55:00,20.65,12.91,1.3,12.895,12.73
14-Sep-2024 04:00:00,21.49,13.44,1.17,13.6,12.85
14-Sep-2024 04:05:00,21.98,13.17,1.14,14.255,12.495
14-Sep-2024 04:10:00,21.34,12.11,1.11,14.175,12.28
14-Sep-2024 04:15:00,19.97,12.33,1.31,12.495,12.28
14-Sep-2024 04:20:00,19.69,12.36,1.23,12.28,11.795
14-Sep-2024 04:25:00,20.13,12.89,1.15,12.535,11.795
14-Sep-2024 04:30:00,20.83,13.49,2.29,11.795,11.795
14-Sep-2024 04:35:00,19.28,12.04,1.16,12.1,11.795
14-Sep-2024 04:40:00,19.32,11.86,1.1,12.29,11.795
14-Sep-2024 04:45:00,19.71,11.87,1.41,12.365,11.795
14-Sep-2024 04:50:00,19.86,11.13,1.38,12.915,11.555
14-Sep-2024 04:55:00,21.37,11.7,1.41,14.11,11.555
14-Sep-2024 05:00:00,19.27,11.33,2.05,11.555,11.555
14-Sep-2024 05:05:00,19.69,12.61,1.15,12.235,9.745
14-Sep-2024 05:10:00,19.61,11.16,1.35,12.68,9.745
14-Sep-2024 05:15:00,17.88,10.77,2.75,9.745,9.745
14-Sep-2024 05:20:00,20.79,11.92,2.1,12.73,9.745
14-Sep-2024 05:25:00,19.32,11.85,1.17,12.225,9.745
14-Sep-2024 05:30:00,20.54,12.14,1.88,12.59,9.745
14-Sep-2024 05:35:00,23.97,11.51,2.44,15.775,10.5
14-Sep-2024 05:40:00,22.96,10.69,2.74,14.875,10.5
14-Sep-2024 05:45:00,18.53,11.3,2.38,10.5,9.745
14-Sep-2024 05:50:00,20.97,11.34,2.46,12.84,9.745
14-Sep-2024 05:55:00,17.81,12.01,2.06,9.745,9.745
14-Sep-2024 06:00:00,19.69,13.58,2.35,10.55,9.745
14-Sep-2024 06:05:00,20.98,13.7,2.2,11.93,9.745
14-Sep-2024 06:10:00,20.77,14.03,2.14,11.615,9.745
14-Sep-2024 06:15:00,20.82,12.37,2.13,12.505,10.55
14-Sep-2024 06:20:00,21.8,14.45,2.37,12.205,11.24
14-Sep-2024 06:25:00,20.68,12.72,1.92,12.4,11.24
14-Sep-2024 06:30:00,19.29,12.32,1.89,11.24,11.24
14-Sep-2024 06:35:00,20.65,12.82,2.11,12.13,11.24
14-Sep-2024 06:40:00,19.5,12.73,0.93,12.205,11.24
14-Sep-2024 06:45:00,20.95,12.35,2.75,12.025,11.24
14-Sep-2024 06:50:00,20.98,12.43,1.78,12.985,11.495
14-Sep-2024 06:55:00,20.57,12.85,2.65,11.495,11.495
14-Sep-2024 07:00:00,21.34,12.46,1.27,13.84,11.495
14-Sep-2024 07:05:00,22.7,12.62,1.36,15.03,11.495
14-Sep-2024 07:10:00,21.64,14.14,1.47,13.1,11.495
14-Sep-2024 07:15:00,23.28,12.66,1.53,15.42,9.485
14-Sep-2024 07:20:00,20.27,14.4,0.51,12.56,9.485
14-Sep-2024 07:25:00,18.64,15.77,1.27,9.485,9.485
14-Sep-2024 07:30:00,21.71,13.97,1.22,13.505,9.485
14-Sep-2024 07:35:00,20.34,13.49,1.33,12.265,9.485
14-Sep-2024 07:40:00,21.11,13.49,2.96,11.405,9.485
14-Sep-2024 07:45:00,20.43,12.95,1.34,12.615,10.14
14-Sep-2024 07:50:00,21.79,13.1,2.15,13.09,10.14
14-Sep-2024 07:55:00,20.57,15.04,2.91,10.14,10.14
14-Sep-2024 08:00:00,22.5,13.77,2.21,13.405,10.14
14-Sep-2024 08:05:00,21.56,15.27,1.5,12.425,10.14
14-Sep-2024 08:10:00,22.97,18,1.32,12.65,10.14
14-Sep-2024 08:15:00,24.13,15.45,2.45,13.955,12.425
14-Sep-2024 08:20:00,22.34,15.46,1.74,12.87,12.425
14-Sep-2024 08:25:00,23.66,15.92,1.25,14.45,12.65
14-Sep-2024 08:30:00,23.94,14.31,1.38,15.405,12.87
14-Sep-2024 08:35:00,24.6,16.89,1.34,14.815,12.87
14-Sep-2024 08:40:00,23.47,15.6,2.35,13.32,13.32
14-Sep-2024 08:45:00,23.97,16.56,1.25,14.44,13.32
14-Sep-2024 08:50:00,23.55,15,1.18,14.87,11.28
14-Sep-2024 08:55:00,22.87,16.19,1.35,13.425,11.28
14-Sep-2024 09:00:00,21.95,16.06,2.64,11.28,11.28
14-Sep-2024 09:05:00,22.73,17.7,1.33,12.55,11.28
14-Sep-2024 09:10:00,22.23,16.8,1.95,11.88,11.28
14-Sep-2024 09:15:00,22.54,14.69,2.15,13.045,10.39
14-Sep-2024 09:20:00,21.64,13.88,2.14,12.56,10.39
14-Sep-2024 09:25:00,20.48,15.12,2.53,10.39,10.39
14-Sep-2024 09:30:00,21.14,17.03,1.32,11.305,10.39
14-Sep-2024 09:35:00,22.26,13.86,1.28,14.05,10.39
14-Sep-2024 09:40:00,21.16,16.32,2.61,10.39,10.39
14-Sep-2024 09:45:00,21.28,14.75,1.29,12.615,10.39
14-Sep-2024 09:50:00,21.72,15.35,1.45,12.595,10.39
14-Sep-2024 09:55:00,20.51,15.68,1.91,10.76,9.8
14-Sep-2024 10:00:00,21.98,15.41,1.2,13.075,9.8
14-Sep-2024 10:05:00,20.66,16.84,2.44,9.8,9.8
14-Sep-2024 10:10:00,22.21,15.05,2.5,12.185,9.8
14-Sep-2024 10:15:00,20.96,16.59,2.59,10.075,9.8
14-Sep-2024 10:20:00,22.08,17.63,1.34,11.925,9.8
14-Sep-2024 10:25:00,20.99,14.27,1.1,12.755,9.53
14-Sep-2024 10:30:00,22.85,14.93,2.01,13.375,9.53
14-Sep-2024 10:35:00,20.95,17.2,2.82,9.53,9.53
14-Sep-2024 10:40:00,22.09,15.49,2.57,11.775,9.53
14-Sep-2024 10:45:00,20.95,14.47,3.03,10.685,9.53
14-Sep-2024 10:50:00,19.88,14.46,2.4,10.25,9.53
14-Sep-2024 10:55:00,20.55,16.53,1.39,10.895,10.25
14-Sep-2024 11:00:00,20.6,15.76,2.28,10.44,9.66
14-Sep-2024 11:05:00,20.57,14.47,2.61,10.725,9.66
14-Sep-2024 11:10:00,18.48,14.32,1.66,9.66,9.66
14-Sep-2024 11:15:00,21.44,14.49,1.48,12.715,9.66
14-Sep-2024 11:20:00,21.73,14.05,1.29,13.415,9.66
14-Sep-2024 11:25:00,20.56,14.29,1.66,11.755,9.66
14-Sep-2024 11:30:00,19.56,14.95,1.97,10.115,10.115
14-Sep-2024 11:35:00,20.93,15.61,2.46,10.665,10.115
14-Sep-2024 11:40:00,22.52,16.5,2.63,11.64,10.115
14-Sep-2024 11:45:00,21.87,15.92,2.66,11.25,10.115
14-Sep-2024 11:50:00,21.5,14.73,2.44,11.695,10.665
14-Sep-2024 11:55:00,22.06,15.5,1.46,12.85,11.25
14-Sep-2024 12:00:00,22.34,15.66,2.33,12.18,11.25
14-Sep-2024 12:05:00,21.68,14.92,2.55,11.67,11.67
14-Sep-2024 12:10:00,23.06,14.36,2.3,13.58,11.09
14-Sep-2024 12:15:00,21.66,14.02,1.14,13.51,9.355
14-Sep-2024 12:20:00,20.29,15.78,1.31,11.09,9.355
14-Sep-2024 12:25:00,19.24,14.65,2.56,9.355,9.355
14-Sep-2024 12:30:00,20.72,14.15,2.79,10.855,9.355
14-Sep-2024 12:35:00,20.9,15.44,1.45,11.73,9.355
14-Sep-2024 12:40:00,21.29,14.22,1.59,12.59,9.355
14-Sep-2024 12:45:00,21.35,13.85,2.12,12.305,10.855
14-Sep-2024 12:50:00,19.94,14.23,1.4,11.425,11.2
14-Sep-2024 12:55:00,19.2,12.81,1.23,11.565,11.2
14-Sep-2024 13:00:00,20.09,15.24,1.27,11.2,11.2
14-Sep-2024 13:05:00,20.32,14.29,1.74,11.435,7.685
14-Sep-2024 13:10:00,20.34,13.29,2.46,11.235,7.685
14-Sep-2024 13:15:00,17.76,14.51,2.82,7.685,7.54
14-Sep-2024 13:20:00,19.99,15.14,2.26,10.16,7.54
14-Sep-2024 13:25:00,17.04,14.16,2.42,7.54,7.54
14-Sep-2024 13:30:00,21.13,14.27,1.28,12.715,7.54
14-Sep-2024 13:35:00,17.53,12.31,2.32,9.055,7.54
14-Sep-2024 13:40:00,19.04,13.3,1.57,10.82,7.54
14-Sep-2024 13:45:00,19.23,14.18,1.27,10.87,8.255
14-Sep-2024 13:50:00,17.37,13.27,2.48,8.255,8.255
14-Sep-2024 13:55:00,20.37,14.07,1.02,12.315,8.255
14-Sep-2024 14:00:00,19.75,13.93,2.56,10.225,8.255
14-Sep-2024 14:05:00,19.51,13.26,1.5,11.38,8.255
14-Sep-2024 14:10:00,18.96,16.19,1.3,9.565,9.565
14-Sep-2024 14:15:00,20.22,14.21,2.54,10.575,7.61
14-Sep-2024 14:20:00,18.37,12.89,1.73,10.195,7.61
14-Sep-2024 14:25:00,16.78,13.46,2.44,7.61,7.61
14-Sep-2024 14:30:00,17.18,15.69,1.58,7.755,7.61
14-Sep-2024 14:35:00,17.66,13.42,1.7,9.25,7.61
14-Sep-2024 14:40:00,18.14,14.51,2.4,8.485,7.61
14-Sep-2024 14:45:00,19.21,13.45,2.56,9.925,7.755
14-Sep-2024 14:50:00,20.16,15.96,1.39,10.79,8.435
14-Sep-2024 14:55:00,19.68,15.39,2.33,9.655,8.435
14-Sep-2024 15:00:00,18.82,15.81,2.48,8.435,8.435
14-Sep-2024 15:05:00,19.34,14.77,1.29,10.665,8.435
14-Sep-2024 15:10:00,18.75,12.97,2.21,10.055,8.435
14-Sep-2024 15:15:00,19.04,14.23,2.07,9.855,8.435
14-Sep-2024 15:20:00,18.26,13.89,1.79,9.525,9.41
14-Sep-2024 15:25:00,19.44,13.95,1.89,10.575,9.41
14-Sep-2024 15:30:00,18.78,14.54,2.1,9.41,7.98
14-Sep-2024 15:35:00,18.61,13.9,1.32,10.34,7.98
14-Sep-2024 15:40:00,16.9,13.48,2.18,7.98,7.98
14-Sep-2024 15:45:00,18.7,14.28,2.33,9.23,7.98
14-Sep-2024 15:50:00,18.97,12.53,2.95,9.755,7.98
14-Sep-2024 15:55:00,19.21,14.01,1.64,10.565,7.98
14-Sep-2024 16:00:00,19.14,14.23,2.34,9.685,9.23
14-Sep-2024 16:05:00,20.27,13.99,2.63,10.645,7.8
14-Sep-2024 16:10:00,18.83,13.83,2.25,9.665,7.8
14-Sep-2024 16:15:00,16.35,14.36,1.37,7.8,7.8
14-Sep-2024 16:20:00,17.65,12.47,3.02,8.395,7.595
14-Sep-2024 16:25:00,19.69,13.06,2.43,10.73,7.595
14-Sep-2024 16:30:00,17.09,13.99,2.5,7.595,7.595
14-Sep-2024 16:35:00,17.34,14.02,1.52,8.81,7.595
14-Sep-2024 16:40:00,21.35,14.7,2.43,11.57,7.595
14-Sep-2024 16:45:00,20.36,13.2,1.41,12.35,7.295
14-Sep-2024 16:50:00,18.58,13,1.35,10.73,7.295
14-Sep-2024 16:55:00,16.17,14.19,1.78,7.295,7.295
14-Sep-2024 17:00:00,17.27,12.76,1.37,9.52,7.295
14-Sep-2024 17:05:00,19.66,12.65,1.35,11.985,7.295
14-Sep-2024 17:10:00,17.39,13.92,1.62,8.81,7.295
14-Sep-2024 17:15:00,21.94,14.42,1.32,13.41,8.81
14-Sep-2024 17:20:00,17.9,14.94,1.43,9,8.81
14-Sep-2024 17:25:00,19.61,12.82,1.92,11.28,8.81
14-Sep-2024 17:30:00,17.74,13.51,1.44,9.545,9
14-Sep-2024 17:35:00,18.13,12.43,2.33,9.585,9
14-Sep-2024 17:40:00,18.47,12.93,1.54,10.465,8.835
14-Sep-2024 17:45:00,17.77,12.54,1.14,10.36,8.835
14-Sep-2024 17:50:00,17.24,14.41,1.2,8.835,8.835
14-Sep-2024 17:55:00,20.57,12.52,2.44,11.87,8.835
14-Sep-2024 18:00:00,18.36,13.82,1.03,10.42,8.835
14-Sep-2024 18:05:00,19.21,12.8,1.2,11.61,8.835
14-Sep-2024 18:10:00,17.37,12.86,1.22,9.72,9.72
14-Sep-2024 18:15:00,18.47,12.08,2.24,10.19,9.72
14-Sep-2024 18:20:00,17.49,11.8,0.99,10.6,9.395
14-Sep-2024 18:25:00,18.77,12.23,1.17,11.485,9.395
14-Sep-2024 18:30:00,17.57,13.61,1.37,9.395,9.395
14-Sep-2024 18:35:00,17.95,13.18,1.3,10.06,8.41
14-Sep-2024 18:40:00,19.2,12.13,2.48,10.655,8.41
14-Sep-2024 18:45:00,15.64,12.38,1.04,8.41,8.41
14-Sep-2024 18:50:00,16.2,13.29,0.9,8.655,8.41
14-Sep-2024 18:55:00,23.48,12.77,1.16,15.935,8.41
14-Sep-2024 19:00:00,19.13,12.5,1.13,11.75,8.41
14-Sep-2024 19:05:00,20.16,13.55,2.61,10.775,8.655
14-Sep-2024 19:10:00,21.68,13.26,1.91,13.14,9.02
14-Sep-2024 19:15:00,16.93,13.2,1.31,9.02,9.02
14-Sep-2024 19:20:00,18.42,12.51,1.07,11.095,9.02
14-Sep-2024 19:25:00,17.57,12.34,2.31,9.09,9.02
14-Sep-2024 19:30:00,18.3,12.6,1.96,10.04,9.02
14-Sep-2024 19:35:00,17.88,12.75,1.99,9.515,8.87
14-Sep-2024 19:40:00,20.19,11.87,1.32,12.935,8.84
14-Sep-2024 19:45:00,16.16,12.28,1.15,8.87,8.635
14-Sep-2024 19:50:00,16.1,12.12,1.2,8.84,8.635
14-Sep-2024 19:55:00,16.27,13.11,1.08,8.635,7.905
14-Sep-2024 20:00:00,16.95,13.17,1.49,8.875,7.905
14-Sep-2024 20:05:00,15.68,13.07,1.24,7.905,7.905
14-Sep-2024 20:10:00,18.18,11.05,1.22,11.435,7.065
14-Sep-2024 20:15:00,15.89,11.33,1.17,9.055,7.065
14-Sep-2024 20:20:00,14.51,12.39,1.25,7.065,7.065
14-Sep-2024 20:25:00,15.29,12.77,1.43,7.475,7.065
14-Sep-2024 20:30:00,18.13,13.02,1.08,10.54,7.065
14-Sep-2024 20:35:00,17.28,11.34,1.11,10.5,7.065
14-Sep-2024 20:40:00,17.26,12.46,1.06,9.97,7.475
14-Sep-2024 20:45:00,15.97,11.99,1.68,8.295,8.295
14-Sep-2024 20:50:00,17.58,10.87,1.07,11.075,8.24
14-Sep-2024 20:55:00,16.38,11.98,1.93,8.46,8.24
14-Sep-2024 21:00:00,16.22,11.74,2.11,8.24,8.24
14-Sep-2024 21:05:00,17.64,12.72,1.99,9.29,7.785
14-Sep-2024 21:10:00,16.75,12.28,2.17,8.44,7.785
14-Sep-2024 21:15:00,15.22,12.25,1.31,7.785,7.785
14-Sep-2024 21:20:00,16.04,10.51,1.14,9.645,7.63
14-Sep-2024 21:25:00,14.94,11.54,1.27,7.9,7.63
14-Sep-2024 21:30:00,15.52,13.54,1.12,7.63,6.705
14-Sep-2024 21:35:00,15.39,12.54,1.3,7.82,6.705
14-Sep-2024 21:40:00,14.13,12.29,1.28,6.705,6.705
14-Sep-2024 21:45:00,19.51,10.78,1.12,13,6.705
14-Sep-2024 21:50:00,16.47,11.43,1.04,9.715,6.705
14-Sep-2024 21:55:00,17.46,13.92,1.92,8.58,6.705
14-Sep-2024 22:00:00,18.31,12.25,1.03,11.155,8.58
14-Sep-2024 22:05:00,16.92,13.63,1.04,9.065,6.19
14-Sep-2024 22:10:00,17.31,12.6,1.1,9.91,6.19
14-Sep-2024 22:15:00,13.67,12.88,1.04,6.19,6.19
14-Sep-2024 22:20:00,14.47,13.08,1.02,6.91,6.19
14-Sep-2024 22:25:00,14.68,11.97,0.85,7.845,6.19
14-Sep-2024 22:30:00,15.02,11.83,0.93,8.175,6.19
14-Sep-2024 22:35:00,16.31,11.72,1.02,9.43,6.91
14-Sep-2024 22:40:00,16.07,12.09,0.98,9.045,7.525
14-Sep-2024 22:45:00,14.35,11.49,1.08,7.525,7.525
14-Sep-2024 22:50:00,17.5,10.76,0.97,11.15,7.335
14-Sep-2024 22:55:00,16.49,11.67,0.93,9.725,7.335
14-Sep-2024 23:00:00,14.13,11.69,0.95,7.335,7.335
14-Sep-2024 23:05:00,14.47,10.38,1.13,8.15,7.335
14-Sep-2024 23:10:00,14.71,10.7,0.85,8.51,5.045
14-Sep-2024 23:15:00,15.58,9.84,1.01,9.65,5.045
14-Sep-2024 23:20:00,11.32,10.93,0.81,5.045,4.885
14-Sep-2024 23:25:00,12.16,9.41,2.05,5.405,4.885
14-Sep-2024 23:30:00,10.71,9.59,1.03,4.885,4.885
14-Sep-2024 23:35:00,12.31,10.41,0.99,6.115,4.885
14-Sep-2024 23:40:00,11.47,10.2,0.93,5.44,4.885
14-Sep-2024 23:45:00,11.55,9.92,0.82,5.77,4.285
14-Sep-2024 23:50:00,11.25,9.79,1.15,5.205,4.145
14-Sep-2024 23:55:00,10.57,10.81,0.88,4.285,3.695
15-Sep-2024 00:00:00,10.17,10.09,0.98,4.145,3.695
15-Sep-2024 00:05:00,9.44,9.41,1.04,3.695,3.695
15-Sep-2024 00:10:00,10.63,9.45,1.1,4.805,3.695
15-Sep-2024 00:15:00,10.4,9.25,1.03,4.745,3.695
15-Sep-2024 00:20:00,10,10.02,0.83,4.16,3.695
15-Sep-2024 00:25:00,9.94,8.12,0.73,5.15,3.94
15-Sep-2024 00:30:00,9.55,8.32,0.93,4.46,3.94
15-Sep-2024 00:35:00,9.19,8.66,0.92,3.94,3.755
15-Sep-2024 00:40:00,10.21,9.28,1.03,4.54,3.755
15-Sep-2024 00:45:00,9.44,9.41,0.98,3.755,3.755
15-Sep-2024 00:50:00,9.64,8.19,1.12,4.425,3.755
15-Sep-2024 00:55:00,10.08,7.88,0.96,5.18,2.965
15-Sep-2024 01:00:00,11.67,8.13,2.13,5.475,2.965
15-Sep-2024 01:05:00,9.06,10.31,0.94,2.965,2.965
15-Sep-2024 01:10:00,14.2,9.97,0.93,8.285,2.965
15-Sep-2024 01:15:00,13.94,8.39,0.89,8.855,2.965
15-Sep-2024 01:20:00,9.9,8.28,0.91,4.85,2.965
15-Sep-2024 01:25:00,8.81,8.37,0.84,3.785,2.775
15-Sep-2024 01:30:00,9.73,9.11,0.94,4.235,2.775
15-Sep-2024 01:35:00,8.93,10.51,0.9,2.775,2.775
15-Sep-2024 01:40:00,8.85,8,1,3.85,2.775
15-Sep-2024 01:45:00,10.09,9.07,0.9,4.655,2.775
15-Sep-2024 01:50:00,19.61,8.33,1.02,14.425,2.775
15-Sep-2024 01:55:00,9.59,7.78,0.8,4.9,3.85
15-Sep-2024 02:00:00,9.31,8.79,0.95,3.965,3.965
15-Sep-2024 02:05:00,11.33,8.99,1.07,5.765,3.965
15-Sep-2024 02:10:00,10.41,8.84,1.19,4.8,3.965
15-Sep-2024 02:15:00,10.48,8,0.88,5.6,3.965
15-Sep-2024 02:20:00,9.84,8.69,0.88,4.615,4.615
15-Sep-2024 02:25:00,10.67,10.13,0.86,4.745,3.185
15-Sep-2024 02:30:00,10.5,9.13,0.89,5.045,3.185
15-Sep-2024 02:35:00,8.94,8.51,1.5,3.185,3.185
15-Sep-2024 02:40:00,10.94,8.7,1.46,5.13,3.185
15-Sep-2024 02:45:00,10.64,8.83,1.1,5.125,3.185
15-Sep-2024 02:50:00,10.04,8.63,1.06,4.665,3.185
15-Sep-2024 02:55:00,10.2,8.94,1.06,4.67,4.665
15-Sep-2024 03:00:00,12.51,8.26,1.22,7.16,4.665
15-Sep-2024 03:05:00,11.25,9.19,1.07,5.585,4.665
15-Sep-2024 03:10:00,13.48,9.34,1.22,7.59,4.67
15-Sep-2024 03:15:00,11.65,9.62,1.21,5.63,5.585
15-Sep-2024 03:20:00,11.57,8.94,1.4,5.7,5.585
15-Sep-2024 03:25:00,12.01,9.62,1.2,6,5.12
15-Sep-2024 03:30:00,12.71,9.89,1.17,6.595,4.62
15-Sep-2024 03:35:00,11.29,9.5,1.42,5.12,4.62
15-Sep-2024 03:40:00,10.71,8.72,1.73,4.62,4.62
15-Sep-2024 03:45:00,10.84,9.57,1.4,4.655,4.62
15-Sep-2024 03:50:00,13.38,8.92,1.17,7.75,4.62
15-Sep-2024 03:55:00,12.79,8.89,1.45,6.895,3.21
15-Sep-2024 04:00:00,13.16,8.77,1.79,6.985,3.21
15-Sep-2024 04:05:00,8.54,7.78,1.44,3.21,3.21
15-Sep-2024 04:10:00,10.31,8.93,1.99,3.855,3.21
15-Sep-2024 04:15:00,10.7,9.28,1.58,4.48,3.21
15-Sep-2024 04:20:00,11.44,8.85,2.11,4.905,3.21
15-Sep-2024 04:25:00,10.64,8.95,2.57,3.595,3.595
15-Sep-2024 04:30:00,9.76,8.89,1.63,3.685,3.595
15-Sep-2024 04:35:00,10.93,8.39,1.74,4.995,3.595
15-Sep-2024 04:40:00,13.78,8.58,1.81,7.68,3.595
15-Sep-2024 04:45:00,11.21,9.17,1.61,5.015,3.685
15-Sep-2024 04:50:00,11.08,8.67,1.81,4.935,4.935
15-Sep-2024 04:55:00,12.79,9.26,1.55,6.61,3.91
15-Sep-2024 05:00:00,12.24,9.88,1.85,5.45,3.91
15-Sep-2024 05:05:00,11.24,10.02,2.32,3.91,3.91
15-Sep-2024 05:10:00,11.93,11.56,1.89,4.26,3.91
15-Sep-2024 05:15:00,12.79,10.13,2.12,5.605,3.91
15-Sep-2024 05:20:00,11.42,9.41,1.89,4.825,3.91
15-Sep-2024 05:25:00,14.35,11.82,2.04,6.4,4.26
15-Sep-2024 05:30:00,15.17,9.54,2.36,8.04,4.825
15-Sep-2024 05:35:00,12.97,9.43,2.47,5.785,4.825
15-Sep-2024 05:40:00,13.86,10.1,2.99,5.82,5.785
15-Sep-2024 05:45:00,13.38,9.73,2.65,5.865,5.785
15-Sep-2024 05:50:00,14.29,11.73,2.48,5.945,5.785
15-Sep-2024 05:55:00,15.52,11.51,2.87,6.895,5.49
15-Sep-2024 06:00:00,15.19,11.22,2.31,7.27,5.49
15-Sep-2024 06:05:00,15.33,13.92,2.88,5.49,5.49
15-Sep-2024 06:10:00,17.94,13.19,2.86,8.485,5.49
15-Sep-2024 06:15:00,19.64,13.17,2.61,10.445,5.49
15-Sep-2024 06:20:00,18.69,12.91,2.28,9.955,5.49
15-Sep-2024 06:25:00,19.07,12.26,2.88,10.06,8.485
15-Sep-2024 06:30:00,17.87,13.47,2.62,8.515,8.515
15-Sep-2024 06:35:00,18.54,13.28,3.07,8.83,8.515
15-Sep-2024 06:40:00,19.68,13.97,2.9,9.795,8.515
15-Sep-2024 06:45:00,22.17,11.86,2.66,13.58,8.515
15-Sep-2024 06:50:00,20.41,13.05,3.1,10.785,8.83
15-Sep-2024 06:55:00,20.22,12.85,2.7,11.095,9.795
15-Sep-2024 07:00:00,20.24,11.97,3.05,11.205,10.535
15-Sep-2024 07:05:00,20.68,14.67,2.81,10.535,10.535
15-Sep-2024 07:10:00,21.11,13.9,3.17,10.99,10.535
15-Sep-2024 07:15:00,22.55,15.7,2.92,11.78,10.535
15-Sep-2024 07:20:00,24.47,15.94,2.8,13.7,9.51
15-Sep-2024 07:25:00,22.65,14.82,3.15,12.09,7.575
15-Sep-2024 07:30:00,21.93,16.66,4.09,9.51,7.575
15-Sep-2024 07:35:00,22.64,21.53,4.3,7.575,7.575
15-Sep-2024 07:40:00,25.83,19.81,3.71,12.215,7.575
15-Sep-2024 07:45:00,24.76,17.51,3.69,12.315,7.575
15-Sep-2024 07:50:00,24.31,17.29,4.28,11.385,7.575
15-Sep-2024 07:55:00,27.69,19.28,4.6,13.45,11.385
15-Sep-2024 08:00:00,29.14,19.42,4.72,14.71,8.7
15-Sep-2024 08:05:00,25.37,17.12,4.74,12.07,8.295
15-Sep-2024 08:10:00,23.01,18.98,4.82,8.7,8.295
15-Sep-2024 08:15:00,23.91,20.65,5.29,8.295,8.295
15-Sep-2024 08:20:00,27.93,17.63,4.81,14.305,8.295
15-Sep-2024 08:25:00,26.25,19.15,5.13,11.545,8.295
15-Sep-2024 08:30:00,30,21.24,4.55,14.83,8.295
15-Sep-2024 08:35:00,30.16,21.57,5.15,14.225,11.545
15-Sep-2024 08:40:00,31.32,19.88,4.69,16.69,11.545
15-Sep-2024 08:45:00,31.44,21.61,5.14,15.495,14.225
15-Sep-2024 08:50:00,30.63,21.18,4.56,15.48,14.225
15-Sep-2024 08:55:00,30.57,20.52,5.19,15.12,15.12
15-Sep-2024 09:00:00,31.81,20.64,5,16.49,15.12
15-Sep-2024 09:05:00,32.19,21.16,4.83,16.78,11.455
15-Sep-2024 09:10:00,30.55,20.93,4.73,15.355,11.455
15-Sep-2024 09:15:00,31.15,30.79,4.3,11.455,11.455
15-Sep-2024 09:20:00,32.75,20.56,4.95,17.52,11.455
15-Sep-2024 09:25:00,30.84,22.28,4.17,15.53,11.455
15-Sep-2024 09:30:00,33.86,21.78,4.34,18.63,11.455
15-Sep-2024 09:35:00,35.12,24.07,4.57,18.515,13.445
15-Sep-2024 09:40:00,34.78,33.31,4.68,13.445,13.445
15-Sep-2024 09:45:00,36.91,36.65,4.54,14.045,13.445
15-Sep-2024 09:50:00,40.55,37.83,4.93,16.705,13.445
15-Sep-2024 09:55:00,42.48,41.22,4.57,17.3,13.445
15-Sep-2024 10:00:00,45.19,40.83,4.55,20.225,14.045
15-Sep-2024 10:05:00,46.37,40.81,4.69,21.275,13.65
15-Sep-2024 10:10:00,47.21,41,5.21,21.5,13.65
15-Sep-2024 10:15:00,38.51,40.36,4.68,13.65,13.65
15-Sep-2024 10:20:00,44.66,42.07,4.73,18.895,13.65
15-Sep-2024 10:25:00,44.34,40.54,4.69,19.38,13.65
15-Sep-2024 10:30:00,46.38,40.94,5.09,20.82,13.65
15-Sep-2024 10:35:00,49.77,43.34,4.99,23.11,18.895
15-Sep-2024 10:40:00,50.52,39.41,5.08,25.735,19.38
15-Sep-2024 10:45:00,51.5,40.38,4.58,26.73,20.82
15-Sep-2024 10:50:00,49.99,41.67,4.42,24.735,23.11
15-Sep-2024 10:55:00,52.57,41.15,4.44,27.555,24.725
15-Sep-2024 11:00:00,50.23,41.65,4.68,24.725,24.725
15-Sep-2024 11:05:00,52.2,39.46,4.93,27.54,24.725
15-Sep-2024 11:10:00,52.14,42.01,4.14,26.995,23.915
15-Sep-2024 11:15:00,53,42.63,4.62,27.065,23.915
15-Sep-2024 11:20:00,49.41,41.43,4.78,23.915,23.495
15-Sep-2024 11:25:00,53.46,41.57,4.51,28.165,23.495
15-Sep-2024 11:30:00,49.53,43.17,4.45,23.495,23.495
15-Sep-2024 11:35:00,50.56,42.21,4.5,24.955,23.495
15-Sep-2024 11:40:00,52.73,42.66,4.71,26.69,23.495
15-Sep-2024 11:45:00,54.59,42.12,5.37,28.16,23.495
15-Sep-2024 11:50:00,54.55,45.11,5,26.995,24.955
15-Sep-2024 11:55:00,53.72,44.09,5.14,26.535,26.535
15-Sep-2024 12:00:00,57.72,41.31,4.75,32.315,26.535
15-Sep-2024 12:05:00,57.02,44.37,4.67,30.165,26.535
15-Sep-2024 12:10:00,54.55,44.01,5.11,27.435,26.535
15-Sep-2024 12:15:00,57.44,43.24,5.13,30.69,27.025
15-Sep-2024 12:20:00,57.86,45.58,4.73,30.34,27.025
15-Sep-2024 12:25:00,55.06,45.65,5.21,27.025,27.025
15-Sep-2024 12:30:00,55.22,44.81,4.86,27.955,27.025
15-Sep-2024 12:35:00,55.63,42.97,5.1,29.045,27.025
