Time,Consumption
20-Nov-2024 00:00:00,0.470649519956717
20-Nov-2024 00:00:00,0.470649519956717
20-Nov-2024 00:04:47,0.508832243901685
20-Nov-2024 00:09:35,0.599752015118256
20-Nov-2024 00:14:24,0.627384977059824
20-Nov-2024 00:19:11,0.495761361879734
20-Nov-2024 00:23:59,0.444052617220591
20-Nov-2024 00:28:47,0.423241110001546
20-Nov-2024 00:33:35,0.490182041706601
20-Nov-2024 00:38:23,0.605817756067399
20-Nov-2024 00:43:11,0.392575121317051
20-Nov-2024 00:47:59,0.537719955510898
20-Nov-2024 00:52:47,0.473238659329108
20-Nov-2024 00:57:36,0.444264232988097
20-Nov-2024 01:02:23,0.468942927438553
20-Nov-2024 01:07:11,0.396263395486165
20-Nov-2024 01:12:00,0.403579055990107
20-Nov-2024 01:16:47,0.385076882547534
20-Nov-2024 01:21:35,0.385076882547534
20-Nov-2024 01:26:23,0.398661376039573
20-Nov-2024 01:31:11,0.455248875622198
20-Nov-2024 01:35:59,0.415142942804143
20-Nov-2024 01:40:47,0.396087977152574
20-Nov-2024 01:45:35,0.454036858247024
20-Nov-2024 01:50:23,0.404679469346112
20-Nov-2024 01:55:12,0.421314377987324
20-Nov-2024 01:59:59,0.410517371031071
20-Nov-2024 02:04:47,0.417340075900448
20-Nov-2024 02:09:35,0.417340075900448
20-Nov-2024 02:14:23,0.433301865697944
20-Nov-2024 02:19:11,0.487537640160767
20-Nov-2024 02:23:59,0.386233268387695
20-Nov-2024 02:28:47,0.395536378265574
20-Nov-2024 02:33:35,0.400531993507497
20-Nov-2024 02:38:24,0.421630864028443
20-Nov-2024 02:43:11,0.411211202535168
20-Nov-2024 02:47:59,0.403579055990107
20-Nov-2024 02:52:48,0.390332641984851
20-Nov-2024 02:57:35,0.395328228814345
20-Nov-2024 03:02:23,0.392088217529757
20-Nov-2024 03:07:11,0.380000945370227
20-Nov-2024 03:11:59,0.409360985190911
20-Nov-2024 03:16:47,0.465495477013449
20-Nov-2024 03:21:35,0.392559863842943
20-Nov-2024 03:26:23,0.397638897974958
20-Nov-2024 03:31:11,0.423313107095378
20-Nov-2024 03:36:00,0.380451310774463
20-Nov-2024 03:40:47,0.390384693553872
20-Nov-2024 03:45:35,0.400375867212861
20-Nov-2024 03:50:24,0.451063952202813
20-Nov-2024 03:55:11,0.390931831689597
20-Nov-2024 03:59:59,0.386233268387695
20-Nov-2024 04:04:47,0.395536378265574
20-Nov-2024 04:09:35,0.400531993507497
20-Nov-2024 04:14:23,0.397857986211161
20-Nov-2024 04:19:12,0.400657661678776
20-Nov-2024 04:23:59,0.397797126789303
20-Nov-2024 04:28:47,0.402041062822693
20-Nov-2024 04:33:36,0.432014612212089
20-Nov-2024 04:38:23,0.422310091544288
20-Nov-2024 04:43:11,0.416360188066162
20-Nov-2024 04:47:59,0.415142942804143
20-Nov-2024 04:52:47,0.400688091389705
20-Nov-2024 04:57:35,0.400688091389705
20-Nov-2024 05:02:23,0.475968894821456
20-Nov-2024 05:07:11,0.401497561477817
