Time,Consumption
20-Nov-2024 00:00:00,0.0593049123079301
20-Nov-2024 00:00:00,0.0593049123079301
20-Nov-2024 00:04:47,0.064116184813727
20-Nov-2024 00:09:35,0.0755726695872623
20-Nov-2024 00:14:24,0.079054603202968
20-Nov-2024 00:19:11,0.0624691683413201
20-Nov-2024 00:23:59,0.0559535289163704
20-Nov-2024 00:28:47,0.0533311431318596
20-Nov-2024 00:33:35,0.0617661375730407
20-Nov-2024 00:38:23,0.0763369925490802
20-Nov-2024 00:43:11,0.0494670283444118
20-Nov-2024 00:47:59,0.0677562250796104
20-Nov-2024 00:52:47,0.059631160772917
20-Nov-2024 00:57:36,0.0559801938846808
20-Nov-2024 01:02:23,0.0590898705085794
20-Nov-2024 01:07:11,0.0499317749698562
20-Nov-2024 01:12:00,0.0508535959560983
20-Nov-2024 01:16:47,0.0485222013046839
20-Nov-2024 01:21:35,0.0485222013046839
20-Nov-2024 01:26:23,0.0502339361756067
20-Nov-2024 01:31:11,0.0573643305735044
20-Nov-2024 01:35:59,0.0523107211933838
20-Nov-2024 01:40:47,0.0499096711145463
20-Nov-2024 01:45:35,0.0572116084711702
20-Nov-2024 01:50:23,0.050992255223373
20-Nov-2024 01:55:12,0.053088362318751
20-Nov-2024 01:59:59,0.0517278689503787
20-Nov-2024 02:04:47,0.0525875743082393
20-Nov-2024 02:09:35,0.0525875743082393
20-Nov-2024 02:14:23,0.0545988640346267
20-Nov-2024 02:19:11,0.0614329257134024
20-Nov-2024 02:23:59,0.0486679134703973
20-Nov-2024 02:28:47,0.0498401660534859
20-Nov-2024 02:33:35,0.0504696461895192
20-Nov-2024 02:38:24,0.0531282416262173
20-Nov-2024 02:43:11,0.0518152962498068
20-Nov-2024 02:47:59,0.0508535959560983
20-Nov-2024 02:52:48,0.0491844613077755
20-Nov-2024 02:57:35,0.0498139378636574
20-Nov-2024 03:02:23,0.049405675288298
20-Nov-2024 03:07:11,0.0478826000803834
20-Nov-2024 03:11:59,0.0515821567846653
20-Nov-2024 03:16:47,0.0586554692471789
20-Nov-2024 03:21:35,0.0494651058030608
20-Nov-2024 03:26:23,0.0501050972638739
20-Nov-2024 03:31:11,0.0533402152357397
20-Nov-2024 03:36:00,0.0479393490616788
20-Nov-2024 03:40:47,0.0491910201453084
20-Nov-2024 03:45:35,0.0504499732570722
20-Nov-2024 03:50:24,0.0568370028999845
20-Nov-2024 03:55:11,0.0492599631225846
20-Nov-2024 03:59:59,0.0486679134703973
20-Nov-2024 04:04:47,0.0498401660534859
20-Nov-2024 04:09:35,0.0504696461895192
20-Nov-2024 04:14:23,0.0501327038120266
20-Nov-2024 04:19:12,0.0504854811995672
20-Nov-2024 04:23:59,0.0501250351275313
20-Nov-2024 04:28:47,0.0506597987756995
20-Nov-2024 04:33:36,0.0544366616911424
20-Nov-2024 04:38:23,0.0532138287277786
20-Nov-2024 04:43:11,0.0524641020435925
20-Nov-2024 04:47:59,0.0523107211933838
20-Nov-2024 04:52:47,0.0504893155418148
20-Nov-2024 04:57:35,0.0504893155418148
20-Nov-2024 05:02:23,0.0599751882702118
20-Nov-2024 05:07:11,0.0505913140578142
20-Nov-2024 05:11:59,0.0493964742989643
20-Nov-2024 05:16:48,0.0669973546885145
20-Nov-2024 05:21:35,0.0528970676642449
20-Nov-2024 05:26:23,0.0508873388839079
20-Nov-2024 05:31:12,0.0504931498840625
20-Nov-2024 05:35:59,0.0486679134703973
20-Nov-2024 05:40:47,0.0785744905673211
20-Nov-2024 05:45:35,0.0805888162621734
20-Nov-2024 05:50:23,0.0974125137857474
20-Nov-2024 05:55:11,0.0691535295656207
20-Nov-2024 06:00:00,0.0531849941876642
20-Nov-2024 06:04:47,0.0601635937424641
20-Nov-2024 06:09:35,0.0698575412954089
20-Nov-2024 06:14:24,0.068662708696862
20-Nov-2024 06:19:11,0.0724800631256763
20-Nov-2024 06:23:59,0.0584306357334982
20-Nov-2024 06:28:47,0.0684844959159066
20-Nov-2024 06:33:35,0.096433281490184
20-Nov-2024 06:38:23,0.097620499106508
20-Nov-2024 06:43:11,0.10055407165868
20-Nov-2024 06:47:59,0.0802874820714175
20-Nov-2024 06:52:47,0.0701985077631782
20-Nov-2024 06:57:36,0.0990285655279023
20-Nov-2024 07:02:23,0.112938699965992
20-Nov-2024 07:07:11,0.098771779162158
20-Nov-2024 07:12:00,0.104330014475189
20-Nov-2024 07:16:47,0.0970234157613232
20-Nov-2024 07:21:35,0.120188177362807
20-Nov-2024 07:26:23,0.143050530728088
20-Nov-2024 07:31:11,0.159040231961663
20-Nov-2024 07:35:59,0.124438314824548
20-Nov-2024 07:40:47,0.0665685241428351
20-Nov-2024 07:45:35,0.0868376878590199
20-Nov-2024 07:50:23,0.0628934198732416
20-Nov-2024 07:55:12,0.0956412660565775
20-Nov-2024 07:59:59,0.0856788393631164
20-Nov-2024 08:04:47,0.0674353647426186
20-Nov-2024 08:09:35,0.0702050666007111
20-Nov-2024 08:14:23,0.0896342372731489
20-Nov-2024 08:19:11,0.0865899234750348
20-Nov-2024 08:23:59,0.0802874820714175
20-Nov-2024 08:28:47,0.080518000865667
20-Nov-2024 08:33:35,0.0802662088112537
20-Nov-2024 08:38:24,0.0694458739959808
20-Nov-2024 08:43:11,0.0567851623063843
20-Nov-2024 08:47:59,0.084804566368836
20-Nov-2024 08:52:48,0.0913843513680631
20-Nov-2024 08:57:35,0.101959567531303
20-Nov-2024 09:02:23,0.0681979620714175
20-Nov-2024 09:07:11,0.0715594701313959
20-Nov-2024 09:11:59,0.0697961953995981
20-Nov-2024 09:16:47,0.0813323850857938
20-Nov-2024 09:21:35,0.0963139443005101
20-Nov-2024 09:26:23,0.0703643224795177
20-Nov-2024 09:31:11,0.0527687156531149
20-Nov-2024 09:36:00,0.0531849941876642
20-Nov-2024 09:40:47,0.0735937515906632
20-Nov-2024 09:45:35,0.063270323901685
20-Nov-2024 09:50:24,0.0662285457968774
20-Nov-2024 09:55:11,0.0877672813541506
20-Nov-2024 09:59:59,0.0700876233111764
