Time,Flow1,Flow2,FlowDifferenceRaw,FlowDifference
09-Sep-2024 03:30:00,0.44,5.51,5.07,4.052
09-Sep-2024 03:35:00,0.314,5.7,5.386,4.052
09-Sep-2024 03:40:00,0.284,5.44,5.156,4.178
09-Sep-2024 03:45:00,0.172,5.36,5.188,4.178
09-Sep-2024 03:50:00,0.342,4.52,4.178,4.174
09-Sep-2024 03:55:00,0.428,4.65,4.222,3.876
09-Sep-2024 04:00:00,0.476,4.65,4.174,3.876
09-Sep-2024 04:05:00,0.364,4.24,3.876,3.876
09-Sep-2024 04:10:00,0.256,4.56,4.304,3.876
09-Sep-2024 04:15:00,0.336,5.21,4.874,3.876
09-Sep-2024 04:20:00,0.29,4.37,4.08,3.876
09-Sep-2024 04:25:00,0.304,4.49,4.186,3.938
09-Sep-2024 04:30:00,0.522,4.46,3.938,3.938
09-Sep-2024 04:35:00,0.562,5.49,4.928,3.938
09-Sep-2024 04:40:00,0.34,4.4,4.06,3.938
09-Sep-2024 04:45:00,0.398,4.54,4.142,3.938
09-Sep-2024 04:50:00,0.358,4.73,4.372,4.06
09-Sep-2024 04:55:00,0.3,4.98,4.68,4.06
09-Sep-2024 05:00:00,0.372,5.42,5.048,3.804
09-Sep-2024 05:05:00,0.284,5.1,4.816,3.804
09-Sep-2024 05:10:00,0.796,4.6,3.804,3.804
09-Sep-2024 05:15:00,0.704,5.89,5.186,3.804
09-Sep-2024 05:20:00,0.418,5.27,4.852,3.804
09-Sep-2024 05:25:00,0.384,5.07,4.686,3.804
09-Sep-2024 05:30:00,0.824,5.13,4.306,4.306
09-Sep-2024 05:35:00,0.534,4.91,4.376,4.306
09-Sep-2024 05:40:00,0.57,4.96,4.39,4.306
09-Sep-2024 05:45:00,0.698,5.82,5.122,4.306
09-Sep-2024 05:50:00,0.556,5.36,4.804,4.315
09-Sep-2024 05:55:00,0.44,5.25,4.81,4.315
09-Sep-2024 06:00:00,0.665,4.98,4.315,4.315
09-Sep-2024 06:05:00,0.346,5.01,4.664,4.238
09-Sep-2024 06:10:00,0.582,5.02,4.438,4.238
09-Sep-2024 06:15:00,0.622,4.86,4.238,4.238
09-Sep-2024 06:20:00,0.518,4.97,4.452,4.238
09-Sep-2024 06:25:00,0.552,5.11,4.558,4.238
09-Sep-2024 06:30:00,0.394,5.03,4.636,4.238
09-Sep-2024 06:35:00,0.686,5.01,4.324,4.324
09-Sep-2024 06:40:00,0.558,5.1,4.542,4.324
09-Sep-2024 06:45:00,0.502,5.17,4.668,4.324
09-Sep-2024 06:50:00,0.39,5.4,5.01,4.324
09-Sep-2024 06:55:00,0.588,5.84,5.252,4.542
09-Sep-2024 07:00:00,0.59,5.73,5.14,4.542
09-Sep-2024 07:05:00,0.698,5.24,4.542,4.542
09-Sep-2024 07:10:00,0.574,5.38,4.806,4.542
09-Sep-2024 07:15:00,0.804,6.08,5.276,4.542
09-Sep-2024 07:20:00,1.082,6.83,5.748,4.542
09-Sep-2024 07:25:00,0.756,6.46,5.704,4.806
09-Sep-2024 07:30:00,0.71,6.28,5.57,5.03
09-Sep-2024 07:35:00,0.748,7.14,6.392,5.03
09-Sep-2024 07:40:00,1.2,6.23,5.03,5.03
09-Sep-2024 07:45:00,1.048,6.54,5.492,5.03
09-Sep-2024 07:50:00,0.742,7,6.258,5.03
09-Sep-2024 07:55:00,0.91,6.38,5.47,5.03
09-Sep-2024 08:00:00,0.858,6.03,5.172,5.172
09-Sep-2024 08:05:00,1.146,7.01,5.864,5.172
09-Sep-2024 08:10:00,0.792,6.56,5.768,5.172
09-Sep-2024 08:15:00,0.992,6.18,5.188,5.11
09-Sep-2024 08:20:00,0.846,7.26,6.414,5.11
09-Sep-2024 08:25:00,0.9,6.01,5.11,5.11
09-Sep-2024 08:30:00,0.894,6.48,5.586,5.11
09-Sep-2024 08:35:00,0.728,6.01,5.282,5.11
09-Sep-2024 08:40:00,0.628,7.26,6.632,5.11
09-Sep-2024 08:45:00,1.056,7.51,6.454,5.282
09-Sep-2024 08:50:00,0.77,7.5,6.73,5.282
09-Sep-2024 08:55:00,0.932,6.63,5.698,5.698
09-Sep-2024 09:00:00,0.592,7.12,6.528,5.698
09-Sep-2024 09:05:00,0.85,7.4,6.55,5.698
09-Sep-2024 09:10:00,0.678,9.09,8.412,5.698
09-Sep-2024 09:15:00,0.492,7.83,7.338,6.528
09-Sep-2024 09:20:00,0.52,8.83,8.31,6.55
09-Sep-2024 09:25:00,0.564,9.21,8.646,7.338
09-Sep-2024 09:30:00,0.544,7.94,7.396,7.338
09-Sep-2024 09:35:00,0.578,9.35,8.772,7.396
09-Sep-2024 09:40:00,0.772,8.92,8.148,7.396
09-Sep-2024 09:45:00,0.56,9.1,8.54,7.396
09-Sep-2024 09:50:00,0.386,9.28,8.894,7.636
09-Sep-2024 09:55:00,0.38,8.45,8.07,7.636
09-Sep-2024 10:00:00,0.474,8.11,7.636,7.636
09-Sep-2024 10:05:00,0.584,9.26,8.676,7.172
09-Sep-2024 10:10:00,0.646,8.45,7.804,7.172
09-Sep-2024 10:15:00,0.728,7.9,7.172,7.172
09-Sep-2024 10:20:00,0.304,8.87,8.566,7.172
09-Sep-2024 10:25:00,0.454,8.78,8.326,7.172
09-Sep-2024 10:30:00,0.314,9.38,9.066,7.172
09-Sep-2024 10:35:00,0.352,8.49,8.138,7.532
09-Sep-2024 10:40:00,0.318,7.85,7.532,7.532
09-Sep-2024 10:45:00,0.296,9.68,9.384,7.532
09-Sep-2024 10:50:00,0.514,9.06,8.546,7.532
09-Sep-2024 10:55:00,0.516,8.42,7.904,7.532
09-Sep-2024 11:00:00,0.52,9.47,8.95,7.28
09-Sep-2024 11:05:00,0.462,8.2,7.738,7.28
09-Sep-2024 11:10:00,0.35,7.63,7.28,7.018
09-Sep-2024 11:15:00,0.424,8.15,7.726,7.018
09-Sep-2024 11:20:00,0.432,7.45,7.018,7.018
09-Sep-2024 11:25:00,0.35,8.2,7.85,6.976
09-Sep-2024 11:30:00,0.484,8.69,8.206,6.976
09-Sep-2024 11:35:00,0.274,7.25,6.976,6.976
09-Sep-2024 11:40:00,0.406,8.34,7.934,6.976
09-Sep-2024 11:45:00,0.426,8.34,7.914,6.976
09-Sep-2024 11:50:00,0.416,7.51,7.094,6.976
09-Sep-2024 11:55:00,0.368,8.21,7.842,7.094
09-Sep-2024 12:00:00,0.35,7.52,7.17,6.574
09-Sep-2024 12:05:00,0.536,7.76,7.224,6.574
09-Sep-2024 12:10:00,0.346,6.92,6.574,6.574
09-Sep-2024 12:15:00,0.258,7.06,6.802,6.574
09-Sep-2024 12:20:00,0.294,7.57,7.276,6.574
09-Sep-2024 12:25:00,0.162,6.75,6.588,6.574
09-Sep-2024 12:30:00,0.408,7.99,7.582,6.588
09-Sep-2024 12:35:00,0.264,7.45,7.186,6.588
09-Sep-2024 12:40:00,0.1675,7.82,7.6525,6.588
09-Sep-2024 12:45:00,0.18,7.7,7.52,6.674
09-Sep-2024 12:50:00,0.296,7.61,7.314,6.674
09-Sep-2024 12:55:00,0.276,6.95,6.674,6.674
09-Sep-2024 13:00:00,0.33,7.62,7.29,6.302
09-Sep-2024 13:05:00,0.412,7.82,7.408,5.904
09-Sep-2024 13:10:00,0.128,6.43,6.302,5.574
09-Sep-2024 13:15:00,0.336,6.24,5.904,5.574
09-Sep-2024 13:20:00,0.356,5.93,5.574,5.574
09-Sep-2024 13:25:00,0.1,6.51,6.41,5.574
09-Sep-2024 13:30:00,0.212,6.06,5.848,5.574
09-Sep-2024 13:35:00,0.068,6.84,6.772,5.532
09-Sep-2024 13:40:00,0.276,6.15,5.874,5.532
09-Sep-2024 13:45:00,0.258,5.79,5.532,5.532
09-Sep-2024 13:50:00,0.262,6.11,5.848,5.532
09-Sep-2024 13:55:00,0.264,6.48,6.216,5.192
09-Sep-2024 14:00:00,0.21,6.04,5.83,5.192
09-Sep-2024 14:05:00,0.268,5.46,5.192,5.192
09-Sep-2024 14:10:00,0.27,5.54,5.27,5.192
09-Sep-2024 14:15:00,0.14,5.63,5.49,5.192
09-Sep-2024 14:20:00,0.234,5.84,5.606,5.192
09-Sep-2024 14:25:00,0.1,6.2,6.1,5.27
09-Sep-2024 14:30:00,0.238,6.35,6.112,4.7
09-Sep-2024 14:35:00,0.138,5.75,5.612,4.7
09-Sep-2024 14:40:00,0.32,5.02,4.7,4.7
09-Sep-2024 14:45:00,0.086,5.94,5.854,4.612
09-Sep-2024 14:50:00,0.222,5.85,5.628,4.612
09-Sep-2024 14:55:00,0.248,4.86,4.612,4.612
09-Sep-2024 15:00:00,0.472,5.23,4.758,4.612
09-Sep-2024 15:05:00,0.076,6.8,6.724,4.612
09-Sep-2024 15:10:00,0.224,5.29,5.066,4.612
09-Sep-2024 15:15:00,0.072,5.31,5.238,4.686
09-Sep-2024 15:20:00,0.314,5,4.686,4.55
09-Sep-2024 15:25:00,0.068,5.73,5.662,4.55
09-Sep-2024 15:30:00,0.25,4.8,4.55,4.55
09-Sep-2024 15:35:00,0.134,5.12,4.986,4.55
09-Sep-2024 15:40:00,0.064,5.55,5.486,4.55
09-Sep-2024 15:45:00,0.276,5.16,4.884,4.386
09-Sep-2024 15:50:00,0.16,5.05,4.89,4.386
09-Sep-2024 15:55:00,0.354,4.74,4.386,4.386
09-Sep-2024 16:00:00,0.355,4.89,4.535,4.386
09-Sep-2024 16:05:00,0.136,4.67,4.534,4.386
09-Sep-2024 16:10:00,0.244,4.83,4.586,4.254
09-Sep-2024 16:15:00,0.094,5.91,5.816,4.254
09-Sep-2024 16:20:00,0.206,4.46,4.254,4.254
09-Sep-2024 16:25:00,0.108,5.93,5.822,4.254
09-Sep-2024 16:30:00,0.276,4.84,4.564,3.896
09-Sep-2024 16:35:00,0.098,6.06,5.962,3.896
09-Sep-2024 16:40:00,0.414,4.31,3.896,3.896
09-Sep-2024 16:45:00,0.188,5.38,5.192,3.896
09-Sep-2024 16:50:00,0.262,4.54,4.278,3.896
09-Sep-2024 16:55:00,0.112,5.02,4.908,3.896
09-Sep-2024 17:00:00,0.54,6.4,5.86,4.278
09-Sep-2024 17:05:00,0.144,4.47,4.326,4.026
09-Sep-2024 17:10:00,0.078,4.53,4.452,4.026
09-Sep-2024 17:15:00,0.484,4.51,4.026,4.026
09-Sep-2024 17:20:00,0.262,4.72,4.458,4.026
09-Sep-2024 17:25:00,0.094,4.65,4.556,4.026
09-Sep-2024 17:30:00,0.218,4.7,4.482,4.026
09-Sep-2024 17:35:00,0.256,5.5,5.244,4.346
09-Sep-2024 17:40:00,0.086,5,4.914,4.346
09-Sep-2024 17:45:00,0.414,4.76,4.346,4.346
09-Sep-2024 17:50:00,0.138,5.23,5.092,4.346
09-Sep-2024 17:55:00,0.082,5.23,5.148,4.346
09-Sep-2024 18:00:00,0.22,4.7,4.48,4.346
09-Sep-2024 18:05:00,0.08,5.05,4.97,4.352
09-Sep-2024 18:10:00,0.228,4.9,4.672,4
09-Sep-2024 18:15:00,0.068,4.42,4.352,4
09-Sep-2024 18:20:00,0.24,4.24,4,4
09-Sep-2024 18:25:00,0.336,4.89,4.554,4
09-Sep-2024 18:30:00,0.124,4.78,4.656,4
09-Sep-2024 18:35:00,0.374,4.86,4.486,4
09-Sep-2024 18:40:00,0.174,4.19,4.016,3.948
09-Sep-2024 18:45:00,0.27,4.75,4.48,3.948
09-Sep-2024 18:50:00,0.272,4.22,3.948,3.948
09-Sep-2024 18:55:00,0.146,5.26,5.114,3.948
09-Sep-2024 19:00:00,0.24,4.22,3.98,3.698
09-Sep-2024 19:05:00,0.34,5.79,5.45,3.698
09-Sep-2024 19:10:00,0.102,3.8,3.698,3.698
09-Sep-2024 19:15:00,0.062,4.25,4.188,3.698
09-Sep-2024 19:20:00,0.1125,4.26,4.1475,3.698
09-Sep-2024 19:25:00,0.092,4.22,4.128,3.698
09-Sep-2024 19:30:00,0.064,4.44,4.376,3.834
09-Sep-2024 19:35:00,0.356,4.19,3.834,3.834
09-Sep-2024 19:40:00,0.064,4.66,4.596,3.834
09-Sep-2024 19:45:00,0.074,4.97,4.896,3.834
09-Sep-2024 19:50:00,0.276,4.87,4.594,3.834
09-Sep-2024 19:55:00,0.222,4.35,4.128,3.996
09-Sep-2024 20:00:00,0.224,4.22,3.996,3.996
09-Sep-2024 20:05:00,0.172,5.35,5.178,3.982
09-Sep-2024 20:10:00,0.33,4.74,4.41,3.748
09-Sep-2024 20:15:00,0.088,4.07,3.982,3.716
09-Sep-2024 20:20:00,0.242,3.99,3.748,3.716
09-Sep-2024 20:25:00,0.084,3.8,3.716,3.716
09-Sep-2024 20:30:00,0.096,4.19,4.094,3.602
09-Sep-2024 20:35:00,0.212,3.93,3.718,3.602
09-Sep-2024 20:40:00,0.048,3.65,3.602,3.602
09-Sep-2024 20:45:00,0.042,3.84,3.798,3.602
09-Sep-2024 20:50:00,0.07,5.09,5.02,3.602
09-Sep-2024 20:55:00,0.206,4.42,4.214,3.602
09-Sep-2024 21:00:00,0.048,4.17,4.122,3.798
09-Sep-2024 21:05:00,0.052,4.44,4.388,3.048
09-Sep-2024 21:10:00,0.22,4.64,4.42,3.048
09-Sep-2024 21:15:00,0.482,3.53,3.048,3.048
09-Sep-2024 21:20:00,0.056,3.34,3.284,3.048
09-Sep-2024 21:25:00,0.2,4.3,4.1,3.048
09-Sep-2024 21:30:00,0.102,3.71,3.608,3.048
09-Sep-2024 21:35:00,0.048,3.77,3.722,3.284
09-Sep-2024 21:40:00,0.212,3.53,3.318,3.318
09-Sep-2024 21:45:00,0.046,3.68,3.634,3.318
09-Sep-2024 21:50:00,0.046,3.73,3.684,3.318
09-Sep-2024 21:55:00,0.376,4.04,3.664,3.318
09-Sep-2024 22:00:00,0.12,4.03,3.91,3.14
09-Sep-2024 22:05:00,0.084,3.67,3.586,3.14
09-Sep-2024 22:10:00,0.05,3.19,3.14,3.078
09-Sep-2024 22:15:00,0.046,3.67,3.624,3.078
09-Sep-2024 22:20:00,0.282,3.36,3.078,3.078
09-Sep-2024 22:25:00,0.048,3.2,3.152,2.884
09-Sep-2024 22:30:00,0.042,3.13,3.088,2.884
09-Sep-2024 22:35:00,0.206,3.09,2.884,2.884
09-Sep-2024 22:40:00,0.1,3.5,3.4,2.884
09-Sep-2024 22:45:00,0.026,3.05,3.024,2.78
09-Sep-2024 22:50:00,0.006,3.09,3.084,2.78
09-Sep-2024 22:55:00,0,2.78,2.78,2.78
09-Sep-2024 23:00:00,0.218,4.01,3.792,2.76
09-Sep-2024 23:05:00,0.04,3.02,2.98,2.76
09-Sep-2024 23:10:00,0.04,2.8,2.76,2.76
09-Sep-2024 23:15:00,0.042,3.56,3.518,2.76
09-Sep-2024 23:20:00,0.03,2.87,2.84,2.76
09-Sep-2024 23:25:00,0.272,3.18,2.908,2.546
09-Sep-2024 23:30:00,0.018,2.87,2.852,2.546
09-Sep-2024 23:35:00,0.074,2.62,2.546,2.368
09-Sep-2024 23:40:00,0.064,2.63,2.566,2.368
09-Sep-2024 23:45:00,0.332,2.7,2.368,2.368
09-Sep-2024 23:50:00,0.062,2.6,2.538,2.368
09-Sep-2024 23:55:00,0.028,2.45,2.422,2.368
10-Sep-2024 00:00:00,0.016,2.67,2.654,2.368
10-Sep-2024 00:05:00,0,2.6,2.6,2.422
10-Sep-2024 00:10:00,0.208,2.64,2.432,2.422
10-Sep-2024 00:15:00,0.046,2.5,2.454,2.432
10-Sep-2024 00:20:00,0,2.48,2.48,2.318
10-Sep-2024 00:25:00,0.034,2.62,2.586,2.318
10-Sep-2024 00:30:00,0.032,2.35,2.318,2.276
10-Sep-2024 00:35:00,0.034,2.46,2.426,2.24
10-Sep-2024 00:40:00,0.164,2.44,2.276,2.23
10-Sep-2024 00:45:00,0.03,2.27,2.24,2.2
10-Sep-2024 00:50:00,0,2.23,2.23,2.118
10-Sep-2024 00:55:00,0,2.2,2.2,2.118
10-Sep-2024 01:00:00,0.232,2.35,2.118,2.118
10-Sep-2024 01:05:00,0.048,2.51,2.462,2.118
10-Sep-2024 01:10:00,0.036,2.28,2.244,1.952
10-Sep-2024 01:15:00,0.04,2.32,2.28,1.952
10-Sep-2024 01:20:00,0.378,2.33,1.952,1.952
10-Sep-2024 01:25:00,0.05,2.31,2.26,1.952
10-Sep-2024 01:30:00,0.044,2.44,2.396,1.952
10-Sep-2024 01:35:00,0.038,2.29,2.252,1.952
10-Sep-2024 01:40:00,0.036,2.3,2.264,2.028
10-Sep-2024 01:45:00,0.242,2.27,2.028,2.028
10-Sep-2024 01:50:00,0.032,3.24,3.208,1.9775
10-Sep-2024 01:55:00,0,2.16,2.16,1.696
10-Sep-2024 02:00:00,0.0425,2.02,1.9775,1.696
10-Sep-2024 02:05:00,0.244,1.94,1.696,1.696
10-Sep-2024 02:10:00,0.144,2.04,1.896,1.696
10-Sep-2024 02:15:00,0.042,2.76,2.718,1.696
10-Sep-2024 02:20:00,0.04,2.08,2.04,1.696
10-Sep-2024 02:25:00,0.05,2.1,2.05,1.896
10-Sep-2024 02:30:00,0.212,2.12,1.908,1.756
10-Sep-2024 02:35:00,0.046,2.07,2.024,1.756
10-Sep-2024 02:40:00,0.044,1.8,1.756,1.756
10-Sep-2024 02:45:00,0.192,2.45,2.258,1.756
10-Sep-2024 02:50:00,0.056,2,1.944,1.498
10-Sep-2024 02:55:00,0.076,2.03,1.954,1.498
10-Sep-2024 03:00:00,0.262,1.76,1.498,1.498
10-Sep-2024 03:05:00,0.06,2.74,2.68,1.498
10-Sep-2024 03:10:00,0.04,1.93,1.89,1.498
10-Sep-2024 03:15:00,0.044,2.04,1.996,1.498
10-Sep-2024 03:20:00,0.044,2.01,1.966,1.81
10-Sep-2024 03:25:00,0.06,2.48,2.42,1.81
10-Sep-2024 03:30:00,0.21,2.02,1.81,1.71
10-Sep-2024 03:35:00,0.05,1.87,1.82,1.676
10-Sep-2024 03:40:00,0.2,1.91,1.71,1.676
10-Sep-2024 03:45:00,0.104,1.78,1.676,1.65
10-Sep-2024 03:50:00,0.172,2.21,2.038,1.65
10-Sep-2024 03:55:00,0.3,1.95,1.65,1.65
10-Sep-2024 04:00:00,0.232,1.97,1.738,1.65
10-Sep-2024 04:05:00,0.052,2.21,2.158,1.65
10-Sep-2024 04:10:00,0.344,2.18,1.836,1.65
10-Sep-2024 04:15:00,0.126,1.91,1.784,1.266
10-Sep-2024 04:20:00,0.068,1.93,1.862,1.266
10-Sep-2024 04:25:00,0.814,2.08,1.266,1.266
10-Sep-2024 04:30:00,0.068,2.18,2.112,1.266
10-Sep-2024 04:35:00,0.214,2.29,2.076,1.266
10-Sep-2024 04:40:00,0.224,2.01,1.786,1.266
10-Sep-2024 04:45:00,0.3,1.98,1.68,1.68
10-Sep-2024 04:50:00,0.066,2.42,2.354,1.68
10-Sep-2024 04:55:00,0.054,2.31,2.256,1.68
10-Sep-2024 05:00:00,0.214,2.29,2.076,1.68
10-Sep-2024 05:05:00,0.044,3.03,2.986,2.07
10-Sep-2024 05:10:00,0.05,2.12,2.07,2.07
10-Sep-2024 05:15:00,0.046,2.63,2.584,2.07
10-Sep-2024 05:20:00,0.3125,2.53,2.2175,2.07
10-Sep-2024 05:25:00,0.106,2.58,2.474,2.07
10-Sep-2024 05:30:00,0.07,2.61,2.54,1.782
10-Sep-2024 05:35:00,0.216,2.76,2.544,1.782
10-Sep-2024 05:40:00,0.258,2.04,1.782,1.782
10-Sep-2024 05:45:00,0.176,2.4,2.224,1.782
10-Sep-2024 05:50:00,0.042,2.54,2.498,1.782
10-Sep-2024 05:55:00,0.284,2.77,2.486,1.782
10-Sep-2024 06:00:00,0.046,2.55,2.504,2.224
10-Sep-2024 06:05:00,0.606,2.87,2.264,2.264
10-Sep-2024 06:10:00,0.1,3.23,3.13,2.264
10-Sep-2024 06:15:00,0.06,3.21,3.15,1.89
10-Sep-2024 06:20:00,0.214,2.68,2.466,1.89
10-Sep-2024 06:25:00,0.25,2.14,1.89,1.89
10-Sep-2024 06:30:00,0.344,2.69,2.346,1.89
10-Sep-2024 06:35:00,0.334,3.19,2.856,1.89
10-Sep-2024 06:40:00,0.15,2.96,2.81,1.89
10-Sep-2024 06:45:00,0.238,2.82,2.582,2.346
10-Sep-2024 06:50:00,0.088,2.86,2.772,2.392
10-Sep-2024 06:55:00,0.108,2.5,2.392,2.16
10-Sep-2024 07:00:00,0.23,3.59,3.36,2.16
10-Sep-2024 07:05:00,0.05,2.21,2.16,1.636
10-Sep-2024 07:10:00,0.088,2.27,2.182,1.636
10-Sep-2024 07:15:00,0.284,1.92,1.636,1.636
10-Sep-2024 07:20:00,0.09,2.23,2.14,1.636
10-Sep-2024 07:25:00,0.222,3,2.778,1.636
10-Sep-2024 07:30:00,0.528,2.26,1.732,1.418
10-Sep-2024 07:35:00,0.292,1.96,1.668,1.418
10-Sep-2024 07:40:00,0.352,1.77,1.418,1.26
10-Sep-2024 07:45:00,0.224,1.91,1.686,1.26
10-Sep-2024 07:50:00,0.52,1.78,1.26,1.26
10-Sep-2024 07:55:00,0.314,1.77,1.456,1.26
10-Sep-2024 08:00:00,0.26,1.9,1.64,1.26
10-Sep-2024 08:05:00,0.168,1.72,1.552,1.26
10-Sep-2024 08:10:00,0.298,3.12,2.822,1.456
10-Sep-2024 08:15:00,0.248,2.36,2.112,1.166
10-Sep-2024 08:20:00,0.284,1.96,1.676,1.166
10-Sep-2024 08:25:00,0.694,1.86,1.166,1.166
10-Sep-2024 08:30:00,0.144,1.97,1.826,1.166
10-Sep-2024 08:35:00,0.32,2.26,1.94,1.166
10-Sep-2024 08:40:00,0.155,1.71,1.555,1.166
10-Sep-2024 08:45:00,0.242,1.82,1.578,1.555
10-Sep-2024 08:50:00,0.28,2.15,1.87,1.476
10-Sep-2024 08:55:00,0.24,1.81,1.57,1.476
10-Sep-2024 09:00:00,0.394,1.87,1.476,1.476
10-Sep-2024 09:05:00,0.156,1.65,1.494,1.458
10-Sep-2024 09:10:00,0.096,1.84,1.744,1.458
10-Sep-2024 09:15:00,0.192,1.65,1.458,1.458
10-Sep-2024 09:20:00,0.098,1.85,1.752,1.458
10-Sep-2024 09:25:00,0.082,1.59,1.508,1.458
10-Sep-2024 09:30:00,0.39,1.93,1.54,1.458
10-Sep-2024 09:35:00,0.136,2.04,1.904,1.378
10-Sep-2024 09:40:00,0.078,1.89,1.812,1.378
10-Sep-2024 09:45:00,0.302,1.68,1.378,1.378
10-Sep-2024 09:50:00,0.096,2.29,2.194,1.378
10-Sep-2024 09:55:00,0.06,1.89,1.83,1.378
10-Sep-2024 10:00:00,0.084,1.9,1.816,1.378
10-Sep-2024 10:05:00,0.232,2.3,2.068,1.436
10-Sep-2024 10:10:00,0.124,1.56,1.436,1.23
10-Sep-2024 10:15:00,0.194,1.89,1.696,1.23
10-Sep-2024 10:20:00,0.37,1.6,1.23,1.23
10-Sep-2024 10:25:00,0.256,2.99,2.734,1.23
10-Sep-2024 10:30:00,0.352,2.66,2.308,1.054
10-Sep-2024 10:35:00,0.224,1.69,1.466,1.054
10-Sep-2024 10:40:00,0.406,1.46,1.054,1.054
10-Sep-2024 10:45:00,0.086,1.86,1.774,1.054
10-Sep-2024 10:50:00,0.258,2.5,2.242,1.054
10-Sep-2024 10:55:00,0.1,3.67,3.57,1.054
10-Sep-2024 11:00:00,0.116,1.89,1.774,1.082
10-Sep-2024 11:05:00,0.296,1.74,1.444,1.082
10-Sep-2024 11:10:00,0.578,1.66,1.082,1.082
10-Sep-2024 11:15:00,0.13,1.42,1.29,1.082
10-Sep-2024 11:20:00,0.06,2.46,2.4,1.082
10-Sep-2024 11:25:00,0.262,1.36,1.098,1.082
10-Sep-2024 11:30:00,0.046,1.32,1.274,1.098
10-Sep-2024 11:35:00,0.078,1.61,1.532,1.098
10-Sep-2024 11:40:00,0.19,1.48,1.29,1.098
10-Sep-2024 11:45:00,0.1,1.43,1.33,1.216
10-Sep-2024 11:50:00,0.048,2.03,1.982,1.216
10-Sep-2024 11:55:00,0.224,1.44,1.216,1.216
10-Sep-2024 12:00:00,0.0475,1.46,1.4125,1.216
10-Sep-2024 12:05:00,0.052,1.67,1.618,1.132
10-Sep-2024 12:10:00,0.258,2.13,1.872,1.132
10-Sep-2024 12:15:00,0.348,1.48,1.132,1.132
10-Sep-2024 12:20:00,0.12,1.75,1.63,1.132
10-Sep-2024 12:25:00,0.276,2.01,1.734,1.132
10-Sep-2024 12:30:00,0.152,1.76,1.608,1.132
10-Sep-2024 12:35:00,0.27,2,1.73,1.522
10-Sep-2024 12:40:00,0.23,1.77,1.54,1.522
10-Sep-2024 12:45:00,0.118,1.64,1.522,1.522
10-Sep-2024 12:50:00,0.272,1.93,1.658,1.396
10-Sep-2024 12:55:00,0.162,2.24,2.078,1.278
10-Sep-2024 13:00:00,0.094,1.49,1.396,1.278
10-Sep-2024 13:05:00,0.282,1.56,1.278,1.278
10-Sep-2024 13:10:00,0.096,1.91,1.814,1.278
10-Sep-2024 13:15:00,0.356,1.81,1.454,1.278
10-Sep-2024 13:20:00,0.208,1.55,1.342,1.278
