Date,m3t
09-Sep-2024 21:21:35,2.4859499
09-Sep-2024 21:26:23,2.0991367
09-Sep-2024 21:31:11,2.1942125
09-Sep-2024 21:36:00,2.593021
09-Sep-2024 21:40:47,2.9994987
09-Sep-2024 21:45:35,2.9252362
09-Sep-2024 21:50:24,3.0992096
09-Sep-2024 21:55:11,3.3649817
09-Sep-2024 21:59:59,3.1289763
09-Sep-2024 22:04:47,2.7295504
09-Sep-2024 22:09:35,2.1630315
09-Sep-2024 22:14:23,2.0686417
09-Sep-2024 22:19:12,2.9931136
09-Sep-2024 22:23:59,3.4258724
09-Sep-2024 22:28:47,2.699955
09-Sep-2024 22:33:36,2.2284772
09-Sep-2024 22:38:23,2.1377889
09-Sep-2024 22:43:11,1.8053846
09-Sep-2024 22:47:59,1.9086177
09-Sep-2024 22:52:47,2.337202
09-Sep-2024 22:57:35,2.428053
09-Sep-2024 23:02:23,2.3114538
09-Sep-2024 23:07:11,2.2853846
09-Sep-2024 23:11:59,2.0956237
09-Sep-2024 23:16:48,2.0305807
09-Sep-2024 23:21:35,2.013084
09-Sep-2024 23:26:23,2.6997237
09-Sep-2024 23:31:12,2.9803663
09-Sep-2024 23:35:59,2.1804511
09-Sep-2024 23:40:47,1.7221858
09-Sep-2024 23:45:35,1.5821691
09-Sep-2024 23:50:23,1.5951246
09-Sep-2024 23:55:11,1.5455311
10-Sep-2024 00:00:00,1.5461731
10-Sep-2024 00:00:00,1.5461731
10-Sep-2024 00:04:47,1.7573421
10-Sep-2024 00:09:35,1.9478611
10-Sep-2024 00:14:24,1.8904869
10-Sep-2024 00:19:11,1.7262271
10-Sep-2024 00:23:59,1.5365336
10-Sep-2024 00:28:47,1.4406272
10-Sep-2024 00:33:35,1.5479811
10-Sep-2024 00:38:23,1.5183686
10-Sep-2024 00:43:11,1.4863736
10-Sep-2024 00:47:59,1.4864083
10-Sep-2024 00:52:47,1.6175567
10-Sep-2024 00:57:36,1.6151747
10-Sep-2024 01:02:23,1.4152904
10-Sep-2024 01:07:11,1.4192308
10-Sep-2024 01:12:00,1.4247156
10-Sep-2024 01:16:47,1.4687145
10-Sep-2024 01:21:35,1.5110854
10-Sep-2024 01:26:23,1.5036823
10-Sep-2024 01:31:11,1.4498535
10-Sep-2024 01:35:59,1.4054367
10-Sep-2024 01:40:47,1.4066362
10-Sep-2024 01:45:35,1.4060365
10-Sep-2024 01:50:23,1.5300388
10-Sep-2024 01:55:12,1.5440293
10-Sep-2024 01:59:59,1.5538847
10-Sep-2024 02:04:47,1.545659
10-Sep-2024 02:09:35,1.4253583
10-Sep-2024 02:14:23,1.4346122
10-Sep-2024 02:19:11,1.4195971
10-Sep-2024 02:23:59,1.4266435
10-Sep-2024 02:28:47,1.4369685
10-Sep-2024 02:33:35,1.4144764
10-Sep-2024 02:38:24,1.4422381
10-Sep-2024 02:43:11,1.447619
10-Sep-2024 02:47:59,1.4150762
10-Sep-2024 02:52:48,1.4155046
10-Sep-2024 02:57:35,1.4354262
10-Sep-2024 03:02:23,1.5205621
10-Sep-2024 03:07:11,1.5141392
10-Sep-2024 03:11:59,1.4054367
10-Sep-2024 03:16:47,1.4106206
10-Sep-2024 03:21:35,1.3927126
10-Sep-2024 03:26:23,1.3556969
10-Sep-2024 03:31:11,1.4009158
10-Sep-2024 03:36:00,1.4266435
10-Sep-2024 03:40:47,1.4742155
10-Sep-2024 03:45:35,1.4754921
10-Sep-2024 03:50:24,1.4181179
10-Sep-2024 03:55:11,1.4009158
10-Sep-2024 03:59:59,1.3861577
10-Sep-2024 04:04:47,1.3840156
10-Sep-2024 04:09:35,1.4354262
10-Sep-2024 04:14:23,1.4261723
10-Sep-2024 04:19:12,1.4278388
10-Sep-2024 04:23:59,1.4439946
10-Sep-2024 04:28:47,1.3977679
10-Sep-2024 04:33:36,1.4491357
10-Sep-2024 04:38:23,1.5361224
10-Sep-2024 04:43:11,1.4991209
10-Sep-2024 04:47:59,1.5770195
10-Sep-2024 04:52:47,1.5776193
10-Sep-2024 04:57:35,1.4144764
10-Sep-2024 05:02:23,1.5791959
10-Sep-2024 05:07:11,1.5768864
10-Sep-2024 05:11:59,1.4266435
10-Sep-2024 05:16:48,1.4829381
10-Sep-2024 05:21:35,1.451492
10-Sep-2024 05:26:23,1.3959686
10-Sep-2024 05:31:12,1.3739927
10-Sep-2024 05:35:59,1.8681319
10-Sep-2024 05:40:47,2.458231
10-Sep-2024 05:45:35,2.0080715
10-Sep-2024 05:50:23,1.6008997
10-Sep-2024 05:55:11,2.0024542
10-Sep-2024 06:00:00,2.4484288
10-Sep-2024 06:04:47,2.2200116
10-Sep-2024 06:09:35,1.8365658
10-Sep-2024 06:14:24,2.1400938
10-Sep-2024 06:19:11,2.2962637
10-Sep-2024 06:23:59,2.0686331
10-Sep-2024 06:28:47,1.8643618
10-Sep-2024 06:33:35,2.0196217
10-Sep-2024 06:38:23,2.5193325
10-Sep-2024 06:43:11,3.267033
10-Sep-2024 06:47:59,3.0749952
10-Sep-2024 06:52:47,2.713793
10-Sep-2024 06:57:36,3.8891245
10-Sep-2024 07:02:23,3.6836879
10-Sep-2024 07:07:11,2.5587546
10-Sep-2024 07:12:00,2.4696356
10-Sep-2024 07:16:47,2.712542
10-Sep-2024 07:21:35,2.4859756
10-Sep-2024 07:26:23,2.6284857
10-Sep-2024 07:31:11,3.368315
10-Sep-2024 07:35:59,3.8288028
10-Sep-2024 07:40:47,3.3194439
10-Sep-2024 07:45:35,2.2596834
10-Sep-2024 07:50:23,2.4225521
10-Sep-2024 07:55:12,2.7968864
10-Sep-2024 07:59:59,2.5043378
10-Sep-2024 08:04:47,2.3698391
10-Sep-2024 08:09:35,2.3183086
10-Sep-2024 08:14:23,2.7865561
10-Sep-2024 08:19:11,3.0520147
10-Sep-2024 08:23:59,2.2132254
10-Sep-2024 08:28:47,1.7772551
10-Sep-2024 08:33:35,1.7960457
10-Sep-2024 08:38:24,1.8682261
10-Sep-2024 08:43:11,2.0934066
10-Sep-2024 08:47:59,1.9278967
10-Sep-2024 08:52:48,2.0261337
10-Sep-2024 08:57:35,2.0741598
10-Sep-2024 09:02:23,2.0426965
10-Sep-2024 09:07:11,2.5307692
10-Sep-2024 09:11:59,3.1868132
10-Sep-2024 09:16:47,2.7863505
10-Sep-2024 09:21:35,1.7614892
10-Sep-2024 09:26:23,1.585665
10-Sep-2024 09:31:11,1.6224542
10-Sep-2024 09:36:00,1.5346057
10-Sep-2024 09:40:47,1.6971146
10-Sep-2024 09:45:35,1.768978
10-Sep-2024 09:50:24,1.5801984
10-Sep-2024 09:55:11,1.4767766
10-Sep-2024 09:59:59,1.5847311
10-Sep-2024 10:04:47,1.6164942
10-Sep-2024 10:09:35,1.5487951
10-Sep-2024 10:14:23,1.6154232
10-Sep-2024 10:19:12,1.8775092
10-Sep-2024 10:23:59,2.2537112
10-Sep-2024 10:28:47,2.577178
10-Sep-2024 10:33:36,2.3565152
10-Sep-2024 10:38:23,1.7901763
10-Sep-2024 10:43:11,1.7583516
10-Sep-2024 10:47:59,1.9529593
10-Sep-2024 10:52:47,2.0121158
10-Sep-2024 10:57:35,2.0115417
10-Sep-2024 11:02:23,2.1725596
10-Sep-2024 11:07:11,2.2512454
10-Sep-2024 11:11:59,2.1303258
10-Sep-2024 11:16:48,1.8727588
10-Sep-2024 11:21:35,1.7961142
10-Sep-2024 11:26:23,1.8109205
10-Sep-2024 11:31:12,1.8514286
10-Sep-2024 11:35:59,1.9433198
10-Sep-2024 11:40:47,1.761275
10-Sep-2024 11:45:35,1.7358525
10-Sep-2024 11:50:23,2.1781891
10-Sep-2024 11:55:11,2.4668498
10-Sep-2024 12:00:00,2.2903412
10-Sep-2024 12:04:47,1.7842898
10-Sep-2024 12:09:35,1.6363558
10-Sep-2024 12:14:24,1.9380331
10-Sep-2024 12:19:11,1.9061172
10-Sep-2024 12:23:59,1.7833044
10-Sep-2024 12:28:47,1.7549086
10-Sep-2024 12:33:35,1.8141765
10-Sep-2024 12:38:23,1.8845061
10-Sep-2024 12:43:11,1.6642857
10-Sep-2024 12:47:59,1.5346057
10-Sep-2024 12:52:47,1.5744404
10-Sep-2024 12:57:36,1.5949018
10-Sep-2024 13:02:23,1.711501
10-Sep-2024 13:07:11,1.9980586
10-Sep-2024 13:12:00,1.9452477
10-Sep-2024 13:16:47,1.7389885
10-Sep-2024 13:21:35,2.0781355
10-Sep-2024 13:26:23,2.4390378
10-Sep-2024 13:31:11,2.5345788
10-Sep-2024 13:35:59,2.2614228
10-Sep-2024 13:40:47,1.9363965
10-Sep-2024 13:45:35,1.8735814
10-Sep-2024 13:50:23,1.77549
10-Sep-2024 13:55:12,1.8726007
10-Sep-2024 13:59:59,1.7659533
10-Sep-2024 14:04:47,1.6530643
10-Sep-2024 14:09:35,1.922113
10-Sep-2024 14:14:23,2.0202044
10-Sep-2024 14:19:11,2.0310256
10-Sep-2024 14:23:59,1.8257181
10-Sep-2024 14:28:47,1.6508879
10-Sep-2024 14:33:35,1.738046
10-Sep-2024 14:38:24,1.7472999
10-Sep-2024 14:43:11,1.6697802
10-Sep-2024 14:47:59,1.7081164
10-Sep-2024 14:52:48,2.0507851
10-Sep-2024 14:57:35,2.4049954
10-Sep-2024 15:02:23,2.1940064
10-Sep-2024 15:07:11,1.7318681
10-Sep-2024 15:11:59,1.6676306
10-Sep-2024 15:16:47,1.6486001
10-Sep-2024 15:21:35,1.6517105
10-Sep-2024 15:26:23,1.7368464
10-Sep-2024 15:31:11,1.7444322
10-Sep-2024 15:36:00,1.8584924
10-Sep-2024 15:40:47,1.9670201
10-Sep-2024 15:45:35,2.2928518
10-Sep-2024 15:50:24,2.6130369
10-Sep-2024 15:55:11,2.4974359
10-Sep-2024 15:59:59,2.4195103
10-Sep-2024 16:04:47,2.3105799
10-Sep-2024 16:09:35,2.2580897
10-Sep-2024 16:14:23,2.9169676
10-Sep-2024 16:19:12,2.9257143
10-Sep-2024 16:23:59,2.4291498
10-Sep-2024 16:28:47,2.4017994
10-Sep-2024 16:33:36,2.4242144
10-Sep-2024 16:38:23,2.5315597
10-Sep-2024 16:43:11,2.496044
10-Sep-2024 16:47:59,2.2980528
10-Sep-2024 16:52:47,2.4151318
10-Sep-2024 16:57:35,2.5770152
10-Sep-2024 17:02:23,2.4048926
10-Sep-2024 17:07:11,2.9491209
10-Sep-2024 17:11:59,3.3429728
10-Sep-2024 17:16:48,2.8108733
10-Sep-2024 17:21:35,2.5818392
10-Sep-2024 17:26:23,2.524465
10-Sep-2024 17:31:12,2.2667399
10-Sep-2024 17:35:59,2.2286485
10-Sep-2024 17:40:47,2.1572907
10-Sep-2024 17:45:35,1.9895551
10-Sep-2024 17:50:23,2.0728402
10-Sep-2024 17:55:11,2.0542491
10-Sep-2024 18:00:00,1.9336804
10-Sep-2024 18:04:47,1.8181436
10-Sep-2024 18:09:35,2.1806054
10-Sep-2024 18:14:24,2.9449778
10-Sep-2024 18:19:11,2.9374359
10-Sep-2024 18:23:59,2.3828803
10-Sep-2024 18:28:47,2.2572757
10-Sep-2024 18:33:35,2.3377932
10-Sep-2024 18:38:23,2.508065
10-Sep-2024 18:43:11,2.6492308
10-Sep-2024 18:47:59,2.5641026
10-Sep-2024 18:52:47,2.4594221
10-Sep-2024 18:57:36,2.6319988
10-Sep-2024 19:02:23,2.3377247
10-Sep-2024 19:07:11,2.0519048
10-Sep-2024 19:12:00,2.014652
10-Sep-2024 19:16:47,1.810115
10-Sep-2024 19:21:35,2.1251162
10-Sep-2024 19:26:23,2.2417154
10-Sep-2024 19:31:11,1.9063004
10-Sep-2024 19:35:59,1.7370349
10-Sep-2024 19:40:47,1.8608573
10-Sep-2024 19:45:35,2.0589337
10-Sep-2024 19:50:23,2.7122593
10-Sep-2024 19:55:12,2.992674
10-Sep-2024 19:59:59,2.593021
10-Sep-2024 20:04:47,2.0437761
10-Sep-2024 20:09:35,1.8952681
10-Sep-2024 20:14:23,2.9335561
10-Sep-2024 20:19:11,3.6040293
10-Sep-2024 20:23:59,2.872566
10-Sep-2024 20:28:47,2.6646359
10-Sep-2024 20:33:35,2.9808196
10-Sep-2024 20:38:24,2.9364008
10-Sep-2024 20:43:11,3.8440293
10-Sep-2024 20:47:59,4.0350877
10-Sep-2024 20:52:48,3.4279545
10-Sep-2024 20:57:35,2.8819399
10-Sep-2024 21:02:23,2.2859885
10-Sep-2024 21:07:11,2.5408425
10-Sep-2024 21:11:59,2.6219395
10-Sep-2024 21:16:47,2.4784611
10-Sep-2024 21:21:35,2.7035109
10-Sep-2024 21:26:23,2.6479875
10-Sep-2024 21:31:11,2.2789744
10-Sep-2024 21:36:00,2.0589936
10-Sep-2024 21:40:47,2.050965
10-Sep-2024 21:45:35,2.3094831
10-Sep-2024 21:50:24,2.8240002
10-Sep-2024 21:55:11,2.9159707
10-Sep-2024 21:59:59,2.3925198
10-Sep-2024 22:04:47,2.0414284
10-Sep-2024 22:09:35,2.6147848
10-Sep-2024 22:14:23,3.6512221
10-Sep-2024 22:19:12,4.0802198
10-Sep-2024 22:23:59,3.8635049
10-Sep-2024 22:28:47,3.017184
10-Sep-2024 22:33:36,2.7208963
10-Sep-2024 22:38:23,2.3414862
10-Sep-2024 22:43:11,2.0224176
10-Sep-2024 22:47:59,2.2517833
10-Sep-2024 22:52:47,2.3781676
10-Sep-2024 22:57:35,2.058351
10-Sep-2024 23:02:23,1.5678941
10-Sep-2024 23:07:11,1.6410989
10-Sep-2024 23:11:59,1.7428186
10-Sep-2024 23:16:48,1.7941178
10-Sep-2024 23:21:35,2.7527023
10-Sep-2024 23:26:23,3.2875779
10-Sep-2024 23:31:12,2.528022
10-Sep-2024 23:35:59,2.1014074
10-Sep-2024 23:40:47,2.1181329
10-Sep-2024 23:45:35,2.2705996
10-Sep-2024 23:50:23,2.8332369
10-Sep-2024 23:55:11,2.4738828
11-Sep-2024 00:00:00,1.8527087
11-Sep-2024 00:00:00,1.8527087
11-Sep-2024 00:04:47,2.1384487
11-Sep-2024 00:09:35,1.9687595
11-Sep-2024 00:14:24,1.6726346
11-Sep-2024 00:19:11,1.6124176
11-Sep-2024 00:23:59,1.5750916
11-Sep-2024 00:28:47,1.6648202
11-Sep-2024 00:33:35,1.5475098
11-Sep-2024 00:38:23,1.4253583
11-Sep-2024 00:43:11,1.5394872
11-Sep-2024 00:47:59,1.7119722
11-Sep-2024 00:52:47,1.6816486
11-Sep-2024 00:57:36,1.5878842
11-Sep-2024 01:02:23,1.6434077
11-Sep-2024 01:07:11,1.7178755
11-Sep-2024 01:12:00,1.5982263
11-Sep-2024 01:16:47,1.4453656
11-Sep-2024 01:21:35,1.4245443
11-Sep-2024 01:26:23,1.4245443
11-Sep-2024 01:31:11,1.4554945
11-Sep-2024 01:35:59,1.4632736
11-Sep-2024 01:40:47,1.4171326
11-Sep-2024 01:45:35,1.3959686
11-Sep-2024 01:50:23,1.4440889
11-Sep-2024 01:55:12,1.4405128
11-Sep-2024 01:59:59,1.3957972
11-Sep-2024 02:04:47,1.3784033
11-Sep-2024 02:09:35,1.4177324
11-Sep-2024 02:14:23,1.5232269
11-Sep-2024 02:19:11,1.4976923
11-Sep-2024 02:23:59,1.4054367
11-Sep-2024 02:28:47,1.4211169
11-Sep-2024 02:33:35,1.4027805
11-Sep-2024 02:38:24,1.3935266
11-Sep-2024 02:43:11,1.4020147
11-Sep-2024 02:47:59,1.4054367
11-Sep-2024 02:52:48,1.4098923
11-Sep-2024 02:57:35,1.3975966
11-Sep-2024 03:02:23,1.4179551
11-Sep-2024 03:07:11,1.4117582
11-Sep-2024 03:11:59,1.4439946
11-Sep-2024 03:16:47,1.4364972
11-Sep-2024 03:21:35,1.3951546
11-Sep-2024 03:26:23,1.4136624
11-Sep-2024 03:31:11,1.4199634
11-Sep-2024 03:36:00,1.4054367
11-Sep-2024 03:40:47,1.3800313
11-Sep-2024 03:45:35,1.3682068
11-Sep-2024 03:50:24,1.4237303
11-Sep-2024 03:55:11,1.4756044
11-Sep-2024 03:59:59,1.4767688
11-Sep-2024 04:04:47,1.4103635
11-Sep-2024 04:09:35,1.3867147
11-Sep-2024 04:14:23,1.3959686
11-Sep-2024 04:19:12,1.3919414
11-Sep-2024 04:23:59,1.3765182
11-Sep-2024 04:28:47,1.3857893
11-Sep-2024 04:33:36,1.3869374
11-Sep-2024 04:38:23,1.3758327
11-Sep-2024 04:43:11,1.522967
11-Sep-2024 04:47:59,1.4979757
11-Sep-2024 04:52:47,1.3736649
11-Sep-2024 04:57:35,1.4686802
11-Sep-2024 05:02:23,1.5519654
11-Sep-2024 05:07:11,1.7639927
11-Sep-2024 05:11:59,1.771737
