Time,Flow1,Flow2,FlowDifferenceRaw,FlowDifference
09-Sep-2024 04:55:00,40.99,98.12,57.13,57.13
09-Sep-2024 05:00:00,37.66,97.6,59.94,57.13
09-Sep-2024 05:05:00,35.85,95.51,59.66,57.13
09-Sep-2024 05:10:00,33.94,96.03,62.09,57.13
09-Sep-2024 05:15:00,37.09,103.86,66.77,59.66
09-Sep-2024 05:20:00,37.92,107.71,69.79,59.66
09-Sep-2024 05:25:00,42.04,110.1,68.06,62.09
09-Sep-2024 05:30:00,39.54,104.42,64.88,64.88
09-Sep-2024 05:35:00,36.68,118.44,81.76,64.88
09-Sep-2024 05:40:00,35.54,111.98,76.44,64.88
09-Sep-2024 05:45:00,40.23,118.27,78.04,64.88
09-Sep-2024 05:50:00,37.46,113.72,76.26,76.26
09-Sep-2024 05:55:00,33.09,119.49,86.4,76.26
09-Sep-2024 06:00:00,41.19,121.14,79.95,76.26
09-Sep-2024 06:05:00,36.1,122.27,86.17,76.26
09-Sep-2024 06:10:00,42.28,118.8,76.52,76.52
09-Sep-2024 06:15:00,42.49,122.31,79.82,76.52
09-Sep-2024 06:20:00,37.75,127.2,89.45,76.52
09-Sep-2024 06:25:00,38.17,119.62,81.45,70.86
09-Sep-2024 06:30:00,38.38,119.29,80.91,70.86
09-Sep-2024 06:35:00,38.12,108.98,70.86,64.59
09-Sep-2024 06:40:00,36.75,113.17,76.42,64.59
09-Sep-2024 06:45:00,40.72,105.31,64.59,64.29
09-Sep-2024 06:50:00,34.81,109.28,74.47,64.29
09-Sep-2024 06:55:00,40.38,104.67,64.29,64.29
09-Sep-2024 07:00:00,37.31,109.58,72.27,64.29
09-Sep-2024 07:05:00,33.28,114.96,81.68,64.29
09-Sep-2024 07:10:00,34.02,123.15,89.13,64.29
09-Sep-2024 07:15:00,39.37,129.7,90.33,72.27
09-Sep-2024 07:20:00,37.6,127.64,90.04,81.68
09-Sep-2024 07:25:00,37.55,132.58,95.03,89.13
09-Sep-2024 07:30:00,38.34,143.15,104.81,90.04
09-Sep-2024 07:35:00,41.09,141.62,100.53,90.04
09-Sep-2024 07:40:00,43.98,140.03,96.05,95.03
09-Sep-2024 07:45:00,43.93,144.31,100.38,96.05
09-Sep-2024 07:50:00,42.51,146.59,104.08,96.05
09-Sep-2024 07:55:00,41.97,151.13,109.16,96.05
09-Sep-2024 08:00:00,43.74,154.22,110.48,100.38
09-Sep-2024 08:05:00,37.75,157.45,119.7,104.08
09-Sep-2024 08:10:00,43.49,156.65,113.16,105.17
09-Sep-2024 08:15:00,41.48,146.65,105.17,105.17
09-Sep-2024 08:20:00,38.34,146.74,108.4,105.17
09-Sep-2024 08:25:00,37.21,146.83,109.62,105.17
09-Sep-2024 08:30:00,35.59,144.17,108.58,104.495
09-Sep-2024 08:35:00,37.8,145.09,107.29,98.47
09-Sep-2024 08:40:00,37.9,142.395,104.495,98.47
09-Sep-2024 08:45:00,41.23,139.7,98.47,98.47
09-Sep-2024 08:50:00,39.76,145.72,105.96,98.47
09-Sep-2024 08:55:00,41.48,151.98,110.5,98.47
09-Sep-2024 09:00:00,44.96,144.13,99.17,98.47
09-Sep-2024 09:05:00,44.03,152.48,108.45,99.17
09-Sep-2024 09:10:00,44.96,156.97,112.01,99.17
09-Sep-2024 09:15:00,50.36,158.27,107.91,99.17
09-Sep-2024 09:20:00,52.23,165.69,113.46,103.41
09-Sep-2024 09:25:00,53.9,157.31,103.41,103.41
09-Sep-2024 09:30:00,46.83,162.97,116.14,103.41
09-Sep-2024 09:35:00,51.615,165.22,113.605,103.41
09-Sep-2024 09:40:00,56.4,167.4,111,103.41
09-Sep-2024 09:45:00,47.32,161.99,114.67,111
09-Sep-2024 09:50:00,48.69,167.09,118.4,111
09-Sep-2024 09:55:00,51.64,175.38,123.74,108
09-Sep-2024 10:00:00,53.21,167.74,114.53,108
09-Sep-2024 10:05:00,51.74,159.74,108,108
09-Sep-2024 10:10:00,51.39,171.37,119.98,108
09-Sep-2024 10:15:00,48.11,169.54,121.43,108
09-Sep-2024 10:20:00,44.13,156.88,112.75,108
09-Sep-2024 10:25:00,50.22,164.03,113.81,105.34
09-Sep-2024 10:30:00,50.61,163.16,112.55,105.34
09-Sep-2024 10:35:00,49.87,155.21,105.34,105.34
09-Sep-2024 10:40:00,47.37,157.17,109.8,105.34
09-Sep-2024 10:45:00,48.5,159.01,110.51,105.34
09-Sep-2024 10:50:00,49.38,155.715,106.335,105.34
09-Sep-2024 10:55:00,45.6,152.42,106.82,106.335
09-Sep-2024 11:00:00,45.41,156.21,110.8,106.335
09-Sep-2024 11:05:00,46.58,158.98,112.4,106.335
09-Sep-2024 11:10:00,45.5,152.64,107.14,106.82
09-Sep-2024 11:15:00,43.88,162.42,118.54,107.14
09-Sep-2024 11:20:00,45.01,155.61,110.6,107.14
09-Sep-2024 11:25:00,44.77,156.6,111.83,107.14
09-Sep-2024 11:30:00,39.47,156.05,116.58,110.6
09-Sep-2024 11:35:00,41.18,153.86,112.68,110.6
09-Sep-2024 11:40:00,40.74,159.18,118.44,103.91
09-Sep-2024 11:45:00,39.32,149.96,110.64,103.91
09-Sep-2024 11:50:00,39.91,143.82,103.91,103.91
09-Sep-2024 11:55:00,38.68,154.95,116.27,103.91
09-Sep-2024 12:00:00,35.05,150.98,115.93,103.91
09-Sep-2024 12:05:00,38.04,158.58,120.54,103.91
09-Sep-2024 12:10:00,33.92,149.84,115.92,108.03
09-Sep-2024 12:15:00,34.9,157.24,122.34,108.03
09-Sep-2024 12:20:00,39.61,147.64,108.03,108.03
09-Sep-2024 12:25:00,32.69,146.74,114.05,108.03
09-Sep-2024 12:30:00,34.66,145.91,111.25,108.03
09-Sep-2024 12:35:00,35.44,156.86,121.42,108.03
09-Sep-2024 12:40:00,32.89,160.17,127.28,111.25
09-Sep-2024 12:45:00,38.14,161.32,123.18,111.25
09-Sep-2024 12:50:00,33.23,155.18,121.95,114.83
09-Sep-2024 12:55:00,36.23,151.06,114.83,114.83
09-Sep-2024 13:00:00,33.82,154.185,120.365,114.83
09-Sep-2024 13:05:00,34.41,157.31,122.9,114.83
09-Sep-2024 13:10:00,37.85,152.96,115.11,114.83
09-Sep-2024 13:15:00,32.64,155.18,122.54,115.11
09-Sep-2024 13:20:00,37.36,154.75,117.39,110.44
09-Sep-2024 13:25:00,35.64,153.06,117.42,104.18
09-Sep-2024 13:30:00,38.88,149.32,110.44,104.18
09-Sep-2024 13:35:00,40.15,144.33,104.18,104.18
09-Sep-2024 13:40:00,39.32,148.67,109.35,104.18
09-Sep-2024 13:45:00,42.56,154.18,111.62,104.18
09-Sep-2024 13:50:00,41.15,148.06,106.91,104.18
09-Sep-2024 13:55:00,42.69,153.54,110.85,106.91
09-Sep-2024 14:00:00,38.81,151.62,112.81,102.26
09-Sep-2024 14:05:00,38.03,154.45,116.42,102.26
09-Sep-2024 14:10:00,46.8,149.06,102.26,98.96
09-Sep-2024 14:15:00,45.89,150.64,104.75,91.76
09-Sep-2024 14:20:00,48.28,147.24,98.96,91.76
09-Sep-2024 14:25:00,49.23,140.99,91.76,91.76
09-Sep-2024 14:30:00,48.11,147.72,99.61,91.76
09-Sep-2024 14:35:00,40.64,137.9,97.26,91.27
09-Sep-2024 14:40:00,48.87,147.13,98.26,91.27
09-Sep-2024 14:45:00,43.73,135,91.27,90.29
09-Sep-2024 14:50:00,50.4,142.75,92.35,85.49
09-Sep-2024 14:55:00,50.33,140.62,90.29,85.49
09-Sep-2024 15:00:00,49.5,134.99,85.49,81.01
09-Sep-2024 15:05:00,41.11,127.27,86.16,81.01
09-Sep-2024 15:10:00,48.69,129.7,81.01,81.01
09-Sep-2024 15:15:00,49.48,132.43,82.95,81.01
09-Sep-2024 15:20:00,48.88,136.52,87.64,78.91
09-Sep-2024 15:25:00,52.75,142.32,89.57,77.28
09-Sep-2024 15:30:00,54,132.91,78.91,75.08
09-Sep-2024 15:35:00,54.18,131.46,77.28,75.08
09-Sep-2024 15:40:00,53.41,128.49,75.08,75.08
09-Sep-2024 15:45:00,51.66,134.32,82.66,75.08
09-Sep-2024 15:50:00,49.99,126.6,76.61,75.08
09-Sep-2024 15:55:00,50.16,139.6,89.44,75.08
09-Sep-2024 16:00:00,49.04,130.95,81.91,74.27
09-Sep-2024 16:05:00,51.03,129.83,78.8,68.69
09-Sep-2024 16:10:00,50.89,125.16,74.27,68.69
09-Sep-2024 16:15:00,53.19,121.88,68.69,68.69
09-Sep-2024 16:20:00,49.85,123.03,73.18,68.69
09-Sep-2024 16:25:00,45.48,126.68,81.2,68.69
09-Sep-2024 16:30:00,53.52,123.61,70.09,68.69
09-Sep-2024 16:35:00,48.66,127.44,78.78,70.09
09-Sep-2024 16:40:00,52.14,123.38,71.24,68.84
09-Sep-2024 16:45:00,53.3,123.95,70.65,68.84
09-Sep-2024 16:50:00,54.76,123.6,68.84,68.84
09-Sep-2024 16:55:00,50.6,119.85,69.25,68.84
09-Sep-2024 17:00:00,48.96,126.94,77.98,68.84
09-Sep-2024 17:05:00,48.08,125.16,77.08,68.84
09-Sep-2024 17:10:00,52.86,124.65,71.79,63.36
09-Sep-2024 17:15:00,53.12,124.14,71.02,63.36
09-Sep-2024 17:20:00,51.47,114.83,63.36,61.34
09-Sep-2024 17:25:00,52.6,117,64.4,58.72
09-Sep-2024 17:30:00,51.72,113.06,61.34,58.72
09-Sep-2024 17:35:00,50.53,109.25,58.72,58.72
09-Sep-2024 17:40:00,49.18,110.865,61.685,58.72
09-Sep-2024 17:45:00,49.33,112.48,63.15,58.72
09-Sep-2024 17:50:00,50,118.28,68.28,58.72
09-Sep-2024 17:55:00,51.56,121.54,69.98,61.685
09-Sep-2024 18:00:00,49.84,124.73,74.89,63.15
09-Sep-2024 18:05:00,50,132.01,82.01,68
09-Sep-2024 18:10:00,46.14,118.02,71.88,62.58
09-Sep-2024 18:15:00,50.82,118.82,68,62.58
09-Sep-2024 18:20:00,51.43,114.01,62.58,62.58
09-Sep-2024 18:25:00,46.52,125.84,79.32,62.58
09-Sep-2024 18:30:00,49.51,119.42,69.91,61.53
09-Sep-2024 18:35:00,49.3,123.53,74.23,61.53
09-Sep-2024 18:40:00,51.57,113.1,61.53,61.53
09-Sep-2024 18:45:00,45.26,117.96,72.7,61.53
09-Sep-2024 18:50:00,44.19,113.89,69.7,61.53
09-Sep-2024 18:55:00,47.63,113.725,66.095,61.53
09-Sep-2024 19:00:00,47.03,113.56,66.53,66.095
09-Sep-2024 19:05:00,47.34,114.08,66.74,66.095
09-Sep-2024 19:10:00,47.68,118.5,70.82,64.61
09-Sep-2024 19:15:00,40.48,115.95,75.47,64.61
09-Sep-2024 19:20:00,48.27,112.88,64.61,64.61
09-Sep-2024 19:25:00,48.87,118.81,69.94,64.61
09-Sep-2024 19:30:00,47.79,117.6,69.81,64.61
09-Sep-2024 19:35:00,46.76,117.64,70.88,64.61
09-Sep-2024 19:40:00,46.61,116.69,70.08,69.81
09-Sep-2024 19:45:00,46.91,121.63,74.72,68.23
09-Sep-2024 19:50:00,44.28,115.26,70.98,68.23
09-Sep-2024 19:55:00,45.48,113.71,68.23,68.23
09-Sep-2024 20:00:00,46.11,120.31,74.2,68.23
09-Sep-2024 20:05:00,46.62,124.84,78.22,68.23
09-Sep-2024 20:10:00,43.44,115.07,71.63,68.23
09-Sep-2024 20:15:00,44.7,116.86,72.16,71.63
09-Sep-2024 20:20:00,42.93,120.19,77.26,66.84
09-Sep-2024 20:25:00,41.42,125.81,84.39,65.2
09-Sep-2024 20:30:00,44.52,111.36,66.84,65.2
09-Sep-2024 20:35:00,42.19,107.39,65.2,65.2
09-Sep-2024 20:40:00,41.24,118.19,76.95,65.2
09-Sep-2024 20:45:00,41.86,110.43,68.57,65.2
09-Sep-2024 20:50:00,39.64,112.27,72.63,65.2
09-Sep-2024 20:55:00,43.56,114.04,70.48,64.8
09-Sep-2024 21:00:00,40.76,113.44,72.68,64.8
09-Sep-2024 21:05:00,43.15,107.95,64.8,64.8
09-Sep-2024 21:10:00,41.9,118.47,76.57,64.8
09-Sep-2024 21:15:00,39.1,108.64,69.54,64.8
09-Sep-2024 21:20:00,36.46,103.77,67.31,64.8
09-Sep-2024 21:25:00,38.5,113.12,74.62,67.31
09-Sep-2024 21:30:00,37.84,109.67,71.83,67.31
09-Sep-2024 21:35:00,39.7,107.84,68.14,67.31
09-Sep-2024 21:40:00,37.74,109.125,71.385,62.46
09-Sep-2024 21:45:00,36.45,110.41,73.96,54.74
09-Sep-2024 21:50:00,40.12,102.58,62.46,54.74
09-Sep-2024 21:55:00,38.41,93.15,54.74,54.74
09-Sep-2024 22:00:00,40.05,95.69,55.64,54.74
09-Sep-2024 22:05:00,38.87,98.23,59.36,54.74
09-Sep-2024 22:10:00,37.1,101.64,64.54,54.74
09-Sep-2024 22:15:00,36.35,97.43,61.08,55.64
09-Sep-2024 22:20:00,37.26,101.225,63.965,58.21
09-Sep-2024 22:25:00,33.38,105.37,71.99,58.21
09-Sep-2024 22:30:00,34.64,92.85,58.21,56.46
09-Sep-2024 22:35:00,32,102.51,70.51,56.46
09-Sep-2024 22:40:00,32.5,88.96,56.46,51.78
09-Sep-2024 22:45:00,34.01,93.49,59.48,51.78
09-Sep-2024 22:50:00,32.94,84.72,51.78,51.78
09-Sep-2024 22:55:00,31.96,87.965,56.005,51.78
09-Sep-2024 23:00:00,29.59,104.625,75.035,51.78
09-Sep-2024 23:05:00,31.22,106.2,74.98,51.78
09-Sep-2024 23:10:00,30.59,101.3,70.71,54.73
09-Sep-2024 23:15:00,31.92,92.53,60.61,54.73
09-Sep-2024 23:20:00,33.03,87.76,54.73,54.73
09-Sep-2024 23:25:00,32.91,92.38,59.47,54.73
09-Sep-2024 23:30:00,31.41,97,65.59,54.73
09-Sep-2024 23:35:00,31.69,93.25,61.56,54.73
09-Sep-2024 23:40:00,31.27,88.32,57.05,54.9
09-Sep-2024 23:45:00,31.01,85.91,54.9,54.9
09-Sep-2024 23:50:00,31.19,89.955,58.765,54.9
09-Sep-2024 23:55:00,29.47,94,64.53,54.9
10-Sep-2024 00:00:00,29.82,96.27,66.45,54.9
10-Sep-2024 00:05:00,33.34,94.95,61.61,57.83
10-Sep-2024 00:10:00,29.56,87.39,57.83,57.83
10-Sep-2024 00:15:00,30.48,93.725,63.245,57.83
10-Sep-2024 00:20:00,32.6,100.06,67.46,57.83
10-Sep-2024 00:25:00,29.19,92.57,63.38,57.83
10-Sep-2024 00:30:00,32.62,96.13,63.51,59.61
10-Sep-2024 00:35:00,31.12,90.73,59.61,59.61
10-Sep-2024 00:40:00,31.09,110.04,78.95,59.61
10-Sep-2024 00:45:00,29.63,101.13,71.5,59.61
10-Sep-2024 00:50:00,29.85,100.525,70.675,59.61
10-Sep-2024 00:55:00,28.4,100.84,72.44,54.85
10-Sep-2024 01:00:00,29.22,92.44,63.22,54.85
10-Sep-2024 01:05:00,30.11,84.96,54.85,46.5
10-Sep-2024 01:10:00,33.07,88.38,55.31,46.5
10-Sep-2024 01:15:00,31.53,78.03,46.5,46.5
10-Sep-2024 01:20:00,31.66,80.25,48.59,46.5
10-Sep-2024 01:25:00,29.05,88.99,59.94,46.5
10-Sep-2024 01:30:00,29.04,89.1,60.06,46.5
10-Sep-2024 01:35:00,28.76,89.035,60.275,48.59
10-Sep-2024 01:40:00,29.55,78.845,49.295,49.295
10-Sep-2024 01:45:00,28.94,78.88,49.94,49.295
10-Sep-2024 01:50:00,29.52,80.15,50.63,49.295
10-Sep-2024 01:55:00,29.62,97.715,68.095,49.295
10-Sep-2024 02:00:00,31.41,90.66,59.25,49.94
10-Sep-2024 02:05:00,28.28,107.32,79.04,50.63
10-Sep-2024 02:10:00,29.49,101.325,71.835,59.05
10-Sep-2024 02:15:00,31.45,94.895,63.445,59.05
10-Sep-2024 02:20:00,31.38,90.43,59.05,58.19
10-Sep-2024 02:25:00,31.63,97.07,65.44,48.76
10-Sep-2024 02:30:00,30.32,88.51,58.19,48.76
10-Sep-2024 02:35:00,30.66,79.42,48.76,48.76
10-Sep-2024 02:40:00,31.59,93.69,62.1,48.76
10-Sep-2024 02:45:00,31.25,85.39,54.14,48.76
10-Sep-2024 02:50:00,29.65,100.45,70.8,48.76
10-Sep-2024 02:55:00,29.56,91.78,62.22,54.14
10-Sep-2024 03:00:00,29.6,84.63,55.03,54.14
10-Sep-2024 03:05:00,29.64,86.17,56.53,55.03
10-Sep-2024 03:10:00,29.63,89.21,59.58,50.4
10-Sep-2024 03:15:00,30.35,92.65,62.3,48.58
10-Sep-2024 03:20:00,30.84,81.24,50.4,48.58
10-Sep-2024 03:25:00,31.28,79.86,48.58,48.58
10-Sep-2024 03:30:00,29.76,92.6,62.84,48.58
10-Sep-2024 03:35:00,31.78,97.89,66.11,48.58
10-Sep-2024 03:40:00,30.86,99.13,68.27,48.58
10-Sep-2024 03:45:00,30.22,99.31,69.09,51.37
10-Sep-2024 03:50:00,27.65,84.91,57.26,51.37
10-Sep-2024 03:55:00,30.91,82.28,51.37,51.37
10-Sep-2024 04:00:00,29.52,89.48,59.96,51.37
10-Sep-2024 04:05:00,28.28,82.05,53.77,51.37
10-Sep-2024 04:10:00,26.43,87.005,60.575,51.37
10-Sep-2024 04:15:00,30.06,91.96,61.9,53.77
10-Sep-2024 04:20:00,27.56,91.64,64.08,52.14
10-Sep-2024 04:25:00,27.52,84.04,56.52,52.14
10-Sep-2024 04:30:00,27.76,79.9,52.14,52.14
10-Sep-2024 04:35:00,28.73,85.365,56.635,52.14
10-Sep-2024 04:40:00,28.58,90.83,62.25,52.14
10-Sep-2024 04:45:00,29.46,82.88,53.42,52.14
10-Sep-2024 04:50:00,28.98,90.12,61.14,53.42
10-Sep-2024 04:55:00,29.58,96.94,67.36,53.42
10-Sep-2024 05:00:00,29.64,91.17,61.53,53.42
10-Sep-2024 05:05:00,28.79,103.37,74.58,61.14
10-Sep-2024 05:10:00,29.195,101.87,72.675,60.25
10-Sep-2024 05:15:00,29.6,94.62,65.02,60.25
10-Sep-2024 05:20:00,30.58,90.83,60.25,60.25
10-Sep-2024 05:25:00,29.05,110.54,81.49,60.25
10-Sep-2024 05:30:00,28.85,107.2,78.35,60.25
10-Sep-2024 05:35:00,29.85,95.96,66.11,60.25
10-Sep-2024 05:40:00,29.68,123.51,93.83,66.11
10-Sep-2024 05:45:00,29.36,151.06,121.7,66.11
10-Sep-2024 05:50:00,28.3,110.84,82.54,66.11
10-Sep-2024 05:55:00,29.66,108.37,78.71,48.07
10-Sep-2024 06:00:00,29.21,101.47,72.26,48.07
10-Sep-2024 06:05:00,27.74,75.81,48.07,36.84
10-Sep-2024 06:10:00,30.15,81.13,50.98,36.84
10-Sep-2024 06:15:00,30.54,67.38,36.84,36.84
10-Sep-2024 06:20:00,28.71,76.67,47.96,36.84
10-Sep-2024 06:25:00,31.42,89.07,57.65,36.84
10-Sep-2024 06:30:00,29.46,101.47,72.01,36.84
10-Sep-2024 06:35:00,30.78,101.29,70.51,47.96
10-Sep-2024 06:40:00,27.14,93.965,66.825,57.65
10-Sep-2024 06:45:00,28.78,112.56,83.78,60.33
10-Sep-2024 06:50:00,27.52,87.85,60.33,59.52
10-Sep-2024 06:55:00,28.5,89.06,60.56,59.52
10-Sep-2024 07:00:00,28.55,88.07,59.52,59.52
10-Sep-2024 07:05:00,28.63,89.41,60.78,59.52
10-Sep-2024 07:10:00,30.17,93.705,63.535,59.52
10-Sep-2024 07:15:00,28.92,98,69.08,59.52
10-Sep-2024 07:20:00,28.25,89.34,61.09,60.78
10-Sep-2024 07:25:00,26.61,97.06,70.45,61.09
10-Sep-2024 07:30:00,26.29,104.78,78.49,52.59
10-Sep-2024 07:35:00,27.8,97.09,69.29,52.59
10-Sep-2024 07:40:00,26.44,79.03,52.59,52.59
10-Sep-2024 07:45:00,28.95,83.25,54.3,52.59
10-Sep-2024 07:50:00,25.78,82.595,56.815,43.73
10-Sep-2024 07:55:00,27.32,87.4,60.08,43.11
10-Sep-2024 08:00:00,26.44,70.17,43.73,43.11
10-Sep-2024 08:05:00,27.85,70.96,43.11,43.11
10-Sep-2024 08:10:00,25.34,80.66,55.32,43.11
10-Sep-2024 08:15:00,25.5,80.61,55.11,43.11
10-Sep-2024 08:20:00,26.56,80.56,54,43.11
10-Sep-2024 08:25:00,27.28,78.26,50.98,50.98
10-Sep-2024 08:30:00,27.17,78.22,51.05,50.98
10-Sep-2024 08:35:00,26.16,78.18,52.02,50.98
10-Sep-2024 08:40:00,24.89,86.96,62.07,50.78
10-Sep-2024 08:45:00,26.54,82.2,55.66,47.2
10-Sep-2024 08:50:00,26.66,77.44,50.78,47.2
10-Sep-2024 08:55:00,24.94,72.14,47.2,47.2
10-Sep-2024 09:00:00,25.81,90.72,64.91,47.2
10-Sep-2024 09:05:00,26.01,96.39,70.38,47.2
10-Sep-2024 09:10:00,25.25,73.95,48.7,47.2
10-Sep-2024 09:15:00,25.39,82.68,57.29,48.7
10-Sep-2024 09:20:00,25.53,77.24,51.71,48.7
10-Sep-2024 09:25:00,26.77,81.615,54.845,36.935
10-Sep-2024 09:30:00,25.88,83.415,57.535,36.935
10-Sep-2024 09:35:00,25.54,62.475,36.935,36.935
10-Sep-2024 09:40:00,26.19,74.195,48.005,36.935
10-Sep-2024 09:45:00,26.06,66.51,40.45,36.935
10-Sep-2024 09:50:00,26.68,68.25,41.57,36.935
10-Sep-2024 09:55:00,25.84,72.47,46.63,40.45
10-Sep-2024 10:00:00,24.49,89.725,65.235,40.45
10-Sep-2024 10:05:00,26.21,86.245,60.035,41.57
10-Sep-2024 10:10:00,26.87,78.43,51.56,46.63
10-Sep-2024 10:15:00,27.39,79.67,52.28,47.23
10-Sep-2024 10:20:00,25.25,72.48,47.23,47.23
10-Sep-2024 10:25:00,24.74,103.855,79.115,39.88
10-Sep-2024 10:30:00,25.08,75.41,50.33,39.24
10-Sep-2024 10:35:00,26.96,66.84,39.88,39.24
10-Sep-2024 10:40:00,27.21,66.45,39.24,39.24
10-Sep-2024 10:45:00,26.31,83.19,56.88,39.24
10-Sep-2024 10:50:00,24.87,90.95,66.08,39.24
10-Sep-2024 10:55:00,24.415,64.09,39.675,39.24
10-Sep-2024 11:00:00,23.96,73.69,49.73,39.675
10-Sep-2024 11:05:00,23.7,65.58,41.88,39.675
10-Sep-2024 11:10:00,23.83,69.345,45.515,39.675
10-Sep-2024 11:15:00,23.46,106.485,83.025,41.88
10-Sep-2024 11:20:00,23.66,95.445,71.785,37.81
10-Sep-2024 11:25:00,23.75,76.73,52.98,30.37
10-Sep-2024 11:30:00,25.21,63.02,37.81,30.37
10-Sep-2024 11:35:00,23.91,54.28,30.37,30.37
10-Sep-2024 11:40:00,24.86,73.215,48.355,30.37
10-Sep-2024 11:45:00,23.19,70.475,47.285,30.37
10-Sep-2024 11:50:00,23.78,82.48,58.7,30.37
10-Sep-2024 11:55:00,23.71,72.81,49.1,39.66
10-Sep-2024 12:00:00,23.63,64.21,40.58,39.39
10-Sep-2024 12:05:00,23.71,63.37,39.66,38.735
10-Sep-2024 12:10:00,23.88,63.27,39.39,38.29
10-Sep-2024 12:15:00,23.97,62.705,38.735,32.76
10-Sep-2024 12:20:00,23.85,62.14,38.29,31.13
10-Sep-2024 12:25:00,23.31,56.07,32.76,31.13
10-Sep-2024 12:30:00,24.8,55.93,31.13,31.13
10-Sep-2024 12:35:00,23.94,58.32,34.38,29.4
10-Sep-2024 12:40:00,23.93,60.71,36.78,27.7
10-Sep-2024 12:45:00,22.92,52.32,29.4,27.7
10-Sep-2024 12:50:00,24.87,52.57,27.7,27.7
10-Sep-2024 12:55:00,23.18,79.7,56.52,27.7
10-Sep-2024 13:00:00,23.29,66.955,43.665,27.7
10-Sep-2024 13:05:00,22.05,54.81,32.76,27.7
10-Sep-2024 13:10:00,21.99,52.03,30.04,30.04
10-Sep-2024 13:15:00,27.23,81.57,54.34,30.04
10-Sep-2024 13:20:00,26.29,67.92,41.63,30.04
10-Sep-2024 13:25:00,22.91,65.86,42.95,30.04
10-Sep-2024 13:30:00,22.77,61.68,38.91,38.91
