Time,Flow1,Flow2,FlowDifferenceRaw,FlowDifference
20-Nov-2024 14:20:00,73.835,0,-73.835,-92.37
20-Nov-2024 14:25:00,73.255,0,-73.255,-92.37
20-Nov-2024 14:30:00,59.68,0,-59.68,-91.58
20-Nov-2024 14:35:00,85.045,0,-85.045,-105.39
20-Nov-2024 14:40:00,84.33,0,-84.33,-106.25
20-Nov-2024 14:45:00,105.39,0,-105.39,-106.25
20-Nov-2024 14:50:00,106.25,0,-106.25,-106.25
20-Nov-2024 14:55:00,67.22,0,-67.22,-106.25
20-Nov-2024 15:00:00,65.63,0,-65.63,-106.25
20-Nov-2024 15:05:00,62.17,0,-62.17,-106.25
20-Nov-2024 15:10:00,59.87,0,-59.87,-68.26
20-Nov-2024 15:15:00,64.065,0,-64.065,-68.37
20-Nov-2024 15:20:00,68.26,0,-68.26,-71.92
20-Nov-2024 15:25:00,68.37,0,-68.37,-71.92
20-Nov-2024 15:30:00,71.92,0,-71.92,-71.92
20-Nov-2024 15:35:00,71.59,0,-71.59,-71.92
20-Nov-2024 15:40:00,65.6,0,-65.6,-71.92
20-Nov-2024 15:45:00,59.61,0,-59.61,-71.92
20-Nov-2024 15:50:00,55.65,0,-55.65,-71.59
20-Nov-2024 15:55:00,64.99,0,-64.99,-65.6
20-Nov-2024 16:00:00,62.97,0,-62.97,-72.61
20-Nov-2024 16:05:00,62.61,0,-62.61,-72.61
20-Nov-2024 16:10:00,72.61,0,-72.61,-72.61
20-Nov-2024 16:15:00,70.01,0,-70.01,-72.61
20-Nov-2024 16:20:00,69.44,0,-69.44,-72.61
20-Nov-2024 16:25:00,68.87,0,-68.87,-72.61
20-Nov-2024 16:30:00,69.53,0,-69.53,-70.01
20-Nov-2024 16:35:00,64.78,0,-64.78,-69.53
20-Nov-2024 16:40:00,66.235,0,-66.235,-69.53
20-Nov-2024 16:45:00,67.69,0,-67.69,-69.53
20-Nov-2024 16:50:00,64,0,-64,-69.58
20-Nov-2024 16:55:00,66.79,0,-66.79,-69.58
20-Nov-2024 17:00:00,69.58,0,-69.58,-69.58
20-Nov-2024 17:05:00,67.74,0,-67.74,-71.26
20-Nov-2024 17:10:00,69.5,0,-69.5,-71.26
20-Nov-2024 17:15:00,71.26,0,-71.26,-72.62
20-Nov-2024 17:20:00,71.2,0,-71.2,-73.37
20-Nov-2024 17:25:00,72.62,0,-72.62,-74.12
20-Nov-2024 17:30:00,73.37,0,-73.37,-74.12
20-Nov-2024 17:35:00,74.12,0,-74.12,-74.12
20-Nov-2024 17:40:00,71.18,0,-71.18,-74.12
20-Nov-2024 17:45:00,69.18,0,-69.18,-74.12
20-Nov-2024 17:50:00,69.03,0,-69.03,-74.12
20-Nov-2024 17:55:00,70.745,0,-70.745,-74.2
20-Nov-2024 18:00:00,72.46,0,-72.46,-74.2
20-Nov-2024 18:05:00,74.2,0,-74.2,-74.2
20-Nov-2024 18:10:00,66.835,0,-66.835,-74.2
20-Nov-2024 18:15:00,59.47,0,-59.47,-101.81
20-Nov-2024 18:20:00,59.39,0,-59.39,-101.81
20-Nov-2024 18:25:00,101.81,0,-101.81,-101.81
20-Nov-2024 18:30:00,93.7,0,-93.7,-101.81
20-Nov-2024 18:35:00,72.62,0,-72.62,-101.81
20-Nov-2024 18:40:00,77.17,0,-77.17,-101.81
20-Nov-2024 18:45:00,72.52,0,-72.52,-93.7
20-Nov-2024 18:50:00,73.14,0,-73.14,-77.17
20-Nov-2024 18:55:00,72.06,0,-72.06,-77.17
20-Nov-2024 19:00:00,69.795,0,-69.795,-74.07
20-Nov-2024 19:05:00,67.53,0,-67.53,-74.07
20-Nov-2024 19:10:00,74.07,0,-74.07,-74.07
20-Nov-2024 19:15:00,66.74,0,-66.74,-99.73
20-Nov-2024 19:20:00,64.135,0,-64.135,-99.73
20-Nov-2024 19:25:00,99.73,0,-99.73,-99.73
20-Nov-2024 19:30:00,59.12,0,-59.12,-99.73
20-Nov-2024 19:35:00,56.71,0,-56.71,-99.73
20-Nov-2024 19:40:00,57.43,0,-57.43,-104.42
20-Nov-2024 19:45:00,65.435,0,-65.435,-104.42
20-Nov-2024 19:50:00,104.42,0,-104.42,-104.42
20-Nov-2024 19:55:00,68.385,0,-68.385,-104.42
20-Nov-2024 20:00:00,63.33,0,-63.33,-104.42
20-Nov-2024 20:05:00,65.69,0,-65.69,-104.42
20-Nov-2024 20:10:00,87.705,0,-87.705,-114.6
20-Nov-2024 20:15:00,74.965,0,-74.965,-119.48
20-Nov-2024 20:20:00,114.6,0,-114.6,-120.36
20-Nov-2024 20:25:00,119.48,0,-119.48,-120.36
20-Nov-2024 20:30:00,120.36,0,-120.36,-120.36
20-Nov-2024 20:35:00,68.19,0,-68.19,-120.36
20-Nov-2024 20:40:00,74.54,0,-74.54,-120.36
20-Nov-2024 20:45:00,70.74,0,-70.74,-120.36
20-Nov-2024 20:50:00,65.36,0,-65.36,-99.95
20-Nov-2024 20:55:00,63.565,0,-63.565,-99.95
20-Nov-2024 21:00:00,99.95,0,-99.95,-99.95
20-Nov-2024 21:05:00,65.295,0,-65.295,-99.95
20-Nov-2024 21:10:00,68.82,0,-68.82,-99.95
20-Nov-2024 21:15:00,64.5,0,-64.5,-99.95
20-Nov-2024 21:20:00,64.33,0,-64.33,-71.41
20-Nov-2024 21:25:00,62.16,0,-62.16,-71.41
20-Nov-2024 21:30:00,71.41,0,-71.41,-71.41
20-Nov-2024 21:35:00,62.08,0,-62.08,-89.96
20-Nov-2024 21:40:00,62.08,0,-62.08,-89.96
20-Nov-2024 21:45:00,89.96,0,-89.96,-89.96
20-Nov-2024 21:50:00,66.98,0,-66.98,-89.96
20-Nov-2024 21:55:00,71.88,0,-71.88,-89.96
20-Nov-2024 22:00:00,71.82,0,-71.82,-89.96
20-Nov-2024 22:05:00,70.02,0,-70.02,-89.19
20-Nov-2024 22:10:00,80.375,0,-80.375,-89.19
20-Nov-2024 22:15:00,89.19,0,-89.19,-89.19
20-Nov-2024 22:20:00,68.66,0,-68.66,-89.19
20-Nov-2024 22:25:00,66.94,0,-66.94,-89.19
20-Nov-2024 22:30:00,65,0,-65,-89.19
20-Nov-2024 22:35:00,67.82,0,-67.82,-68.66
20-Nov-2024 22:40:00,63.23,0,-63.23,-101.49
20-Nov-2024 22:45:00,67.355,0,-67.355,-101.49
20-Nov-2024 22:50:00,101.49,0,-101.49,-101.49
20-Nov-2024 22:55:00,64.205,0,-64.205,-101.49
20-Nov-2024 23:00:00,56.93,0,-56.93,-101.49
20-Nov-2024 23:05:00,53.19,0,-53.19,-101.49
20-Nov-2024 23:10:00,48.36,0,-48.36,-64.205
20-Nov-2024 23:15:00,46.46,0,-46.46,-56.93
20-Nov-2024 23:20:00,47.44,0,-47.44,-53.19
20-Nov-2024 23:25:00,42.27,0,-42.27,-55.3
20-Nov-2024 23:30:00,42.47,0,-42.47,-59.54
20-Nov-2024 23:35:00,55.3,0,-55.3,-59.54
20-Nov-2024 23:40:00,59.54,0,-59.54,-59.54
20-Nov-2024 23:45:00,44.84,0,-44.84,-59.54
20-Nov-2024 23:50:00,46.78,0,-46.78,-59.54
20-Nov-2024 23:55:00,45.525,0,-45.525,-59.54
21-Nov-2024 00:00:00,44.27,0,-44.27,-46.78
21-Nov-2024 00:05:00,37.84,0,-37.84,-46.78
21-Nov-2024 00:10:00,31.83,0,-31.83,-45.525
21-Nov-2024 00:15:00,31.27,0,-31.27,-44.27
21-Nov-2024 00:20:00,31.4,0,-31.4,-37.84
21-Nov-2024 00:25:00,31.63,0,-31.63,-31.83
21-Nov-2024 00:30:00,28.51,0,-28.51,-31.63
21-Nov-2024 00:35:00,27.28,0,-27.28,-31.63
21-Nov-2024 00:40:00,26.05,0,-26.05,-31.63
21-Nov-2024 00:45:00,28.88,0,-28.88,-66.495
21-Nov-2024 00:50:00,26.11,0,-26.11,-68.15
21-Nov-2024 00:55:00,66.495,0,-66.495,-68.15
21-Nov-2024 01:00:00,68.15,0,-68.15,-68.15
21-Nov-2024 01:05:00,50.18,0,-50.18,-68.15
21-Nov-2024 01:10:00,41.82,0,-41.82,-68.15
21-Nov-2024 01:15:00,34.4,0,-34.4,-68.15
21-Nov-2024 01:20:00,29.78,0,-29.78,-50.18
21-Nov-2024 01:25:00,29.76,0,-29.76,-41.82
21-Nov-2024 01:30:00,27.27,0,-27.27,-34.4
21-Nov-2024 01:35:00,31.29,0,-31.29,-32.69
21-Nov-2024 01:40:00,29.13,0,-29.13,-32.69
21-Nov-2024 01:45:00,32.69,0,-32.69,-32.69
21-Nov-2024 01:50:00,31.19,0,-31.19,-32.69
21-Nov-2024 01:55:00,32.16,0,-32.16,-32.69
21-Nov-2024 02:00:00,25,0,-25,-32.69
21-Nov-2024 02:05:00,31.62,0,-31.62,-32.62
21-Nov-2024 02:10:00,32.62,0,-32.62,-32.62
21-Nov-2024 02:15:00,28.49,0,-28.49,-33.19
21-Nov-2024 02:20:00,30.08,0,-30.08,-36.3
21-Nov-2024 02:25:00,33.19,0,-33.19,-36.3
21-Nov-2024 02:30:00,36.3,0,-36.3,-36.3
21-Nov-2024 02:35:00,30.85,0,-30.85,-36.3
21-Nov-2024 02:40:00,29.25,0,-29.25,-36.3
21-Nov-2024 02:45:00,33.13,0,-33.13,-36.3
21-Nov-2024 02:50:00,28.99,0,-28.99,-33.16
21-Nov-2024 02:55:00,32.63,0,-32.63,-34.62
21-Nov-2024 03:00:00,33.16,0,-33.16,-34.62
21-Nov-2024 03:05:00,34.62,0,-34.62,-34.62
21-Nov-2024 03:10:00,27.19,0,-27.19,-45.78
21-Nov-2024 03:15:00,31.69,0,-31.69,-45.78
21-Nov-2024 03:20:00,45.78,0,-45.78,-45.78
21-Nov-2024 03:25:00,36.38,0,-36.38,-45.78
21-Nov-2024 03:30:00,31.24,0,-31.24,-45.78
21-Nov-2024 03:35:00,32.74,0,-32.74,-45.78
21-Nov-2024 03:40:00,32.84,0,-32.84,-36.38
21-Nov-2024 03:45:00,29,0,-29,-39.24
21-Nov-2024 03:50:00,34.12,0,-34.12,-39.24
21-Nov-2024 03:55:00,39.24,0,-39.24,-39.24
21-Nov-2024 04:00:00,38.68,0,-38.68,-39.24
21-Nov-2024 04:05:00,32.39,0,-32.39,-39.24
21-Nov-2024 04:10:00,31.51,0,-31.51,-39.24
21-Nov-2024 04:15:00,32.67,0,-32.67,-38.68
21-Nov-2024 04:20:00,37.63,0,-37.63,-51.1
21-Nov-2024 04:25:00,36.74,0,-36.74,-51.1
21-Nov-2024 04:30:00,51.1,0,-51.1,-51.1
21-Nov-2024 04:35:00,48.04,0,-48.04,-51.1
21-Nov-2024 04:40:00,44.16,0,-44.16,-51.1
21-Nov-2024 04:45:00,42.58,0,-42.58,-51.1
21-Nov-2024 04:50:00,40.87,0,-40.87,-48.04
21-Nov-2024 04:55:00,41.8,0,-41.8,-56.3
21-Nov-2024 05:00:00,43.64,0,-43.64,-56.3
21-Nov-2024 05:05:00,56.3,0,-56.3,-56.3
21-Nov-2024 05:10:00,49.47,0,-49.47,-56.3
21-Nov-2024 05:15:00,47.98,0,-47.98,-60.97
21-Nov-2024 05:20:00,50.54,0,-50.54,-60.97
21-Nov-2024 05:25:00,60.97,0,-60.97,-74.45
21-Nov-2024 05:30:00,56.09,0,-56.09,-77.17
21-Nov-2024 05:35:00,74.45,0,-74.45,-77.17
21-Nov-2024 05:40:00,77.17,0,-77.17,-77.17
21-Nov-2024 05:45:00,74.88,0,-74.88,-77.17
21-Nov-2024 05:50:00,72.59,0,-72.59,-77.17
21-Nov-2024 05:55:00,65.63,0,-65.63,-77.17
21-Nov-2024 06:00:00,66.23,0,-66.23,-74.88
21-Nov-2024 06:05:00,65.08,0,-65.08,-75.55
21-Nov-2024 06:10:00,70.315,0,-70.315,-75.55
21-Nov-2024 06:15:00,75.55,0,-75.55,-75.55
21-Nov-2024 06:20:00,70.21,0,-70.21,-79.89
21-Nov-2024 06:25:00,75.05,0,-75.05,-81.78
21-Nov-2024 06:30:00,79.89,0,-79.89,-82.38
21-Nov-2024 06:35:00,81.78,0,-81.78,-82.38
21-Nov-2024 06:40:00,82.38,0,-82.38,-82.38
21-Nov-2024 06:45:00,81.09,0,-81.09,-82.38
21-Nov-2024 06:50:00,79.8,0,-79.8,-82.38
21-Nov-2024 06:55:00,76.81,0,-76.81,-82.38
21-Nov-2024 07:00:00,74,0,-74,-81.09
21-Nov-2024 07:05:00,71.19,0,-71.19,-79.8
21-Nov-2024 07:10:00,70.86,0,-70.86,-76.81
21-Nov-2024 07:15:00,70.02,0,-70.02,-74
21-Nov-2024 07:20:00,69.18,0,-69.18,-73.89
21-Nov-2024 07:25:00,73.89,0,-73.89,-73.89
21-Nov-2024 07:30:00,64.74,0,-64.74,-73.89
21-Nov-2024 07:35:00,68.03,0,-68.03,-73.89
21-Nov-2024 07:40:00,71.32,0,-71.32,-73.89
21-Nov-2024 07:45:00,68.27,0,-68.27,-71.32
21-Nov-2024 07:50:00,64.91,0,-64.91,-71.32
21-Nov-2024 07:55:00,62.98,0,-62.98,-71.32
21-Nov-2024 08:00:00,63.04,0,-63.04,-68.27
21-Nov-2024 08:05:00,63.15,0,-63.15,-64.91
21-Nov-2024 08:10:00,61.67,0,-61.67,-63.15
21-Nov-2024 08:15:00,61.19,0,-61.19,-66.85
21-Nov-2024 08:20:00,60.91,0,-60.91,-66.85
21-Nov-2024 08:25:00,66.85,0,-66.85,-67.87
21-Nov-2024 08:30:00,61.6,0,-61.6,-67.87
21-Nov-2024 08:35:00,67.87,0,-67.87,-67.87
21-Nov-2024 08:40:00,67.72,0,-67.72,-67.87
21-Nov-2024 08:45:00,65.47,0,-65.47,-67.87
21-Nov-2024 08:50:00,61.04,0,-61.04,-67.87
21-Nov-2024 08:55:00,59,0,-59,-74.205
21-Nov-2024 09:00:00,64.46,0,-64.46,-79.15
21-Nov-2024 09:05:00,74.205,0,-74.205,-79.15
21-Nov-2024 09:10:00,79.15,0,-79.15,-79.15
21-Nov-2024 09:15:00,60.68,0,-60.68,-79.15
21-Nov-2024 09:20:00,63.68,0,-63.68,-79.15
21-Nov-2024 09:25:00,58.95,0,-58.95,-79.15
21-Nov-2024 09:30:00,55.18,0,-55.18,-63.68
21-Nov-2024 09:35:00,56.83,0,-56.83,-63.68
21-Nov-2024 09:40:00,60.16,0,-60.16,-63.49
21-Nov-2024 09:45:00,63.49,0,-63.49,-63.49
21-Nov-2024 09:50:00,62.28,0,-62.28,-63.49
21-Nov-2024 09:55:00,59.4,0,-59.4,-102.76
21-Nov-2024 10:00:00,62.655,0,-62.655,-102.76
21-Nov-2024 10:05:00,102.76,0,-102.76,-102.76
21-Nov-2024 10:10:00,66.455,0,-66.455,-102.76
21-Nov-2024 10:15:00,67,0,-67,-102.76
21-Nov-2024 10:20:00,63.45,0,-63.45,-102.76
21-Nov-2024 10:25:00,60.67,0,-60.67,-67
21-Nov-2024 10:30:00,55.59,0,-55.59,-67
21-Nov-2024 10:35:00,60.57,0,-60.57,-65.55
21-Nov-2024 10:40:00,65.55,0,-65.55,-76.04
21-Nov-2024 10:45:00,59.38,0,-59.38,-76.04
21-Nov-2024 10:50:00,76.04,0,-76.04,-76.04
21-Nov-2024 10:55:00,54.135,0,-54.135,-76.04
21-Nov-2024 11:00:00,60.32,0,-60.32,-76.04
21-Nov-2024 11:05:00,62.89,0,-62.89,-76.04
21-Nov-2024 11:10:00,51.51,0,-51.51,-62.89
21-Nov-2024 11:15:00,51.92,0,-51.92,-62.89
21-Nov-2024 11:20:00,51.69,0,-51.69,-62.89
21-Nov-2024 11:25:00,52.75,0,-52.75,-55.44
21-Nov-2024 11:30:00,54.095,0,-54.095,-55.44
21-Nov-2024 11:35:00,55.44,0,-55.44,-55.44
21-Nov-2024 11:40:00,51.63,0,-51.63,-55.44
21-Nov-2024 11:45:00,50.21,0,-50.21,-55.44
21-Nov-2024 11:50:00,50.375,0,-50.375,-55.44
21-Nov-2024 11:55:00,50.54,0,-50.54,-59.55
21-Nov-2024 12:00:00,45.45,0,-45.45,-59.55
21-Nov-2024 12:05:00,59.55,0,-59.55,-59.55
21-Nov-2024 12:10:00,51.72,0,-51.72,-59.55
21-Nov-2024 12:15:00,50.42,0,-50.42,-59.55
21-Nov-2024 12:20:00,56.47,0,-56.47,-59.55
21-Nov-2024 12:25:00,52.62,0,-52.62,-88.91
21-Nov-2024 12:30:00,57.29,0,-57.29,-88.91
21-Nov-2024 12:35:00,88.91,0,-88.91,-88.91
21-Nov-2024 12:40:00,62.515,0,-62.515,-88.91
21-Nov-2024 12:45:00,63.07,0,-63.07,-88.91
21-Nov-2024 12:50:00,56.13,0,-56.13,-88.91
21-Nov-2024 12:55:00,58.925,0,-58.925,-63.07
21-Nov-2024 13:00:00,61.72,0,-61.72,-63.07
21-Nov-2024 13:05:00,56.94,0,-56.94,-61.72
21-Nov-2024 13:10:00,53.08,0,-53.08,-64.405
21-Nov-2024 13:15:00,54.435,0,-54.435,-66.9
21-Nov-2024 13:20:00,64.405,0,-64.405,-66.9
21-Nov-2024 13:25:00,66.9,0,-66.9,-66.9
