Time,FlowA,FlowB,FlowC,FlowDifferenceRaw,FlowDifference
10-Sep-2024 09:10:00,20.1,1.84,0.31,18.87,17.925
10-Sep-2024 09:15:00,19.1,1.65,0.29,17.985,17.925
10-Sep-2024 09:20:00,21.23,1.85,0.22,20.085,17.925
10-Sep-2024 09:25:00,19.6,1.59,0.33,18.475,17.985
10-Sep-2024 09:30:00,19.54,1.93,0.2,18.375,17.985
10-Sep-2024 09:35:00,20.91,2.04,0.28,19.61,17.68
10-Sep-2024 09:40:00,20.51,1.89,0.4,19.165,17.475
10-Sep-2024 09:45:00,18.75,1.68,0.23,17.68,17.025
10-Sep-2024 09:50:00,18.93,2.29,0.31,17.475,17.025
10-Sep-2024 09:55:00,18.26,1.89,0.29,17.025,16.89
10-Sep-2024 10:00:00,20.88,1.9,0.25,19.68,16.89
10-Sep-2024 10:05:00,18.31,2.3,0.27,16.89,16.555
10-Sep-2024 10:10:00,18.43,1.56,0.27,17.38,16.555
10-Sep-2024 10:15:00,17.76,1.89,0.26,16.555,16.375
10-Sep-2024 10:20:00,18.84,1.6,0.38,17.66,16.375
10-Sep-2024 10:25:00,18.18,2.99,0.31,16.375,16.375
10-Sep-2024 10:30:00,18.65,2.66,0.34,16.98,16.375
10-Sep-2024 10:35:00,20.21,1.69,0.26,19.105,16.375
10-Sep-2024 10:40:00,19.83,1.46,0.27,18.83,16.375
10-Sep-2024 10:45:00,20.19,1.86,0.31,18.95,16.295
10-Sep-2024 10:50:00,19.5,2.5,0.32,17.93,16.295
10-Sep-2024 10:55:00,18.39,3.67,0.26,16.295,16.295
10-Sep-2024 11:00:00,18.98,1.89,0.28,17.755,16.295
10-Sep-2024 11:05:00,18.74,1.74,0.31,17.56,16.295
10-Sep-2024 11:10:00,18.99,1.66,0.19,17.97,16.295
10-Sep-2024 11:15:00,18.37,1.42,0.28,17.38,16.76
10-Sep-2024 11:20:00,19.77,2.46,0.26,18.28,16.76
10-Sep-2024 11:25:00,17.56,1.36,0.12,16.76,16.76
10-Sep-2024 11:30:00,17.8,1.32,0.17,16.97,16.76
10-Sep-2024 11:35:00,18.14,1.61,0.28,17.055,16.76
10-Sep-2024 11:40:00,18.49,1.48,0.31,17.44,16.76
10-Sep-2024 11:45:00,19.13,1.43,0.32,18.095,16.97
10-Sep-2024 11:50:00,19.26,2.03,0.55,17.695,16.13
10-Sep-2024 11:55:00,19.11,1.44,0.55,17.84,16.13
10-Sep-2024 12:00:00,17.45,1.46,0.59,16.13,16.13
10-Sep-2024 12:05:00,17.3,1.67,0.31,16.155,16.13
10-Sep-2024 12:10:00,17.88,2.13,0.36,16.455,16.13
10-Sep-2024 12:15:00,18.84,1.48,0.45,17.65,16.13
10-Sep-2024 12:20:00,18.9,1.75,0.48,17.545,16.155
10-Sep-2024 12:25:00,18.42,2.01,0.31,17.105,16.455
10-Sep-2024 12:30:00,18.23,1.76,0.49,16.86,16.86
10-Sep-2024 12:35:00,18.71,2,0.26,17.45,16.86
10-Sep-2024 12:40:00,18.39,1.77,0.26,17.245,16.86
10-Sep-2024 12:45:00,18.75,1.64,0.25,17.68,15.79
10-Sep-2024 12:50:00,18.3,1.93,0.25,17.085,15.715
10-Sep-2024 12:55:00,17.14,2.24,0.23,15.79,15.715
10-Sep-2024 13:00:00,16.68,1.49,0.22,15.715,15.555
10-Sep-2024 13:05:00,16.9,1.56,0.24,15.88,15.555
10-Sep-2024 13:10:00,16.75,1.91,0.24,15.555,15.555
10-Sep-2024 13:15:00,20.42,1.81,0.25,19.265,15.555
10-Sep-2024 13:20:00,17.75,1.55,0.25,16.725,15.555
10-Sep-2024 13:25:00,16.99,1.72,0.24,15.89,15.555
10-Sep-2024 13:30:00,16.93,1.81,0.25,15.775,15.775
10-Sep-2024 13:35:00,16.83,1.58,0.26,15.78,15.775
10-Sep-2024 13:40:00,17.84,1.59,0.26,16.785,15.775
10-Sep-2024 13:45:00,17.65,2.19,0.27,16.285,15.54
10-Sep-2024 13:50:00,18.44,1.67,0.29,17.315,15.54
10-Sep-2024 13:55:00,16.65,1.58,0.32,15.54,15.54
10-Sep-2024 14:00:00,18.18,1.87,0.31,16.935,15.54
10-Sep-2024 14:05:00,19.67,1.67,0.53,18.305,15.54
10-Sep-2024 14:10:00,19.13,1.75,0.35,17.905,15.54
10-Sep-2024 14:15:00,20.04,2.27,0.31,18.595,16.935
10-Sep-2024 14:20:00,21.35,2.75,0.43,19.545,17.905
10-Sep-2024 14:25:00,22.16,2.04,0.43,20.71,17.905
10-Sep-2024 14:30:00,21.79,3.04,0.46,19.81,18.595
10-Sep-2024 14:35:00,22.76,1.99,0.46,21.305,19.44
10-Sep-2024 14:40:00,21.09,2.42,0.44,19.44,19.44
10-Sep-2024 14:45:00,21.55,2.72,0.42,19.77,19.44
10-Sep-2024 14:50:00,22.72,2.18,0.52,21.11,19.17
10-Sep-2024 14:55:00,22.2,3.22,0.57,20.02,19.17
10-Sep-2024 15:00:00,20.77,2.28,0.46,19.17,19.17
10-Sep-2024 15:05:00,22.45,1.92,0.51,20.98,19.17
10-Sep-2024 15:10:00,22.77,1.89,0.51,21.315,19.17
10-Sep-2024 15:15:00,21.24,1.9,0.52,19.77,19.17
10-Sep-2024 15:20:00,21.33,2.55,0.48,19.575,19.575
10-Sep-2024 15:25:00,21.72,2.11,0.46,20.205,19.575
10-Sep-2024 15:30:00,21.94,2.15,0.49,20.375,19.575
10-Sep-2024 15:35:00,22.39,2.07,0.42,20.935,19.575
10-Sep-2024 15:40:00,23.21,2.16,0.4,21.73,20.205
10-Sep-2024 15:45:00,22.85,3.44,0.41,20.72,20.375
10-Sep-2024 15:50:00,24.17,3.88,0.4,21.83,20.72
10-Sep-2024 15:55:00,25.64,2.9,0.39,23.8,20.72
10-Sep-2024 16:00:00,23.31,3.08,0.43,21.34,20.72
10-Sep-2024 16:05:00,24.17,3.28,0.4,22.13,21.34
10-Sep-2024 16:10:00,25.67,3.28,0.37,23.66,21.34
10-Sep-2024 16:15:00,24.52,2.99,0.41,22.615,21.34
10-Sep-2024 16:20:00,25.19,3.44,0.35,23.12,22.13
10-Sep-2024 16:25:00,26.06,2.9,0.4,24.21,22.415
10-Sep-2024 16:30:00,24.17,2.81,0.35,22.415,22.415
10-Sep-2024 16:35:00,27.32,2.75,0.27,25.675,22.415
10-Sep-2024 16:40:00,24.34,2.9,0.29,22.6,22.415
10-Sep-2024 16:45:00,24.31,2.53,0.48,22.565,22.395
10-Sep-2024 16:50:00,24.29,2.92,0.32,22.51,22.395
10-Sep-2024 16:55:00,24.28,2.97,0.4,22.395,22.085
10-Sep-2024 17:00:00,25.08,3.17,0.33,23.165,22.085
10-Sep-2024 17:05:00,24.25,3.57,0.38,22.085,21.55
10-Sep-2024 17:10:00,24.35,3.05,0.42,22.405,21.55
10-Sep-2024 17:15:00,24.11,4.36,0.38,21.55,21.55
10-Sep-2024 17:20:00,23.62,3.15,0.4,21.645,21.55
10-Sep-2024 17:25:00,24.83,3.12,0.35,22.92,21.55
10-Sep-2024 17:30:00,24.91,2.65,0.3,23.285,21.55
10-Sep-2024 17:35:00,25.53,2.86,0.32,23.78,21.645
10-Sep-2024 17:40:00,26.23,3.15,0.28,24.375,22.15
10-Sep-2024 17:45:00,23.93,2.76,0.4,22.15,22.035
10-Sep-2024 17:50:00,25.06,2.93,0.32,23.275,22.035
10-Sep-2024 17:55:00,23.92,3.21,0.28,22.035,22.035
10-Sep-2024 18:00:00,25.13,3.78,0.35,22.89,22.035
10-Sep-2024 18:05:00,25.08,2.93,0.3,23.315,22.035
10-Sep-2024 18:10:00,25.25,3.25,0.3,23.325,22.035
10-Sep-2024 18:15:00,24.88,3.3,0.35,22.88,22.47
10-Sep-2024 18:20:00,25.17,2.76,0.31,23.48,22.115
10-Sep-2024 18:25:00,24.27,3,0.3,22.47,21.915
10-Sep-2024 18:30:00,23.9,2.99,0.29,22.115,21.84
10-Sep-2024 18:35:00,23.59,2.75,0.3,21.915,21.685
10-Sep-2024 18:40:00,24.34,4.36,0.32,21.84,21.685
10-Sep-2024 18:45:00,23.4,2.77,0.33,21.685,21.685
10-Sep-2024 18:50:00,24.19,2.71,0.3,22.535,21.44
10-Sep-2024 18:55:00,24.54,2.58,0.39,22.86,21.44
10-Sep-2024 19:00:00,23.16,2.84,0.3,21.44,21.44
10-Sep-2024 19:05:00,24.91,2.865,0.29,23.1875,21.44
10-Sep-2024 19:10:00,23.67,2.89,0.33,21.895,21.44
10-Sep-2024 19:15:00,23.66,3.02,0.3,21.85,21.44
10-Sep-2024 19:20:00,23.53,2.66,0.32,21.88,20.92
10-Sep-2024 19:25:00,23.65,3.44,0.34,21.59,20.92
10-Sep-2024 19:30:00,22.89,3.32,0.31,20.92,20.92
10-Sep-2024 19:35:00,24.62,4.12,0.3,22.26,20.92
10-Sep-2024 19:40:00,27.03,3.58,0.34,24.9,20.92
10-Sep-2024 19:45:00,25.37,3.28,0.35,23.38,20.295
10-Sep-2024 19:50:00,25.7,3.11,0.29,23.855,20.295
10-Sep-2024 19:55:00,22.86,4.65,0.24,20.295,20.295
10-Sep-2024 20:00:00,26.52,3.05,0.27,24.725,20.295
10-Sep-2024 20:05:00,26.71,2.92,0.28,24.97,20.295
10-Sep-2024 20:10:00,23.82,2.61,0.14,22.375,20.295
10-Sep-2024 20:15:00,24.58,3.13,0.29,22.725,21.485
10-Sep-2024 20:20:00,23.51,3.41,0.32,21.485,21.485
10-Sep-2024 20:25:00,24.2,2.84,0.4,22.38,21.485
10-Sep-2024 20:30:00,24.48,3.07,0.41,22.535,21.485
10-Sep-2024 20:35:00,24.47,2.99,0.32,22.655,21.485
10-Sep-2024 20:40:00,23.77,2.52,0.37,22.14,22.14
10-Sep-2024 20:45:00,25.02,2.53,0.34,23.415,19.87
10-Sep-2024 20:50:00,25.13,2.84,0.34,23.37,19.87
10-Sep-2024 20:55:00,21.81,3.16,0.36,19.87,19.87
10-Sep-2024 21:00:00,23.87,2.89,0.31,22.115,19.87
10-Sep-2024 21:05:00,24.21,3,0.28,22.43,19.87
10-Sep-2024 21:10:00,23.84,3.14,0.38,21.89,19.87
10-Sep-2024 21:15:00,24.71,3.13,0.35,22.795,21.89
10-Sep-2024 21:20:00,25.15,2.52,0.38,23.51,21.89
10-Sep-2024 21:25:00,24.29,3.63,0.33,22.145,21.89
10-Sep-2024 21:30:00,23.98,2.7,0.29,22.34,22.145
10-Sep-2024 21:35:00,24.79,3.02,0.24,23.04,21.535
10-Sep-2024 21:40:00,24.22,2.68,0.28,22.6,21.535
10-Sep-2024 21:45:00,23.16,2.61,0.32,21.535,21.535
10-Sep-2024 21:50:00,25.89,2.98,0.29,24.11,21.535
10-Sep-2024 21:55:00,23.89,2.95,0.37,22.045,21.315
10-Sep-2024 22:00:00,23.56,2.75,0.37,21.815,20.04
10-Sep-2024 22:05:00,23.12,2.73,0.44,21.315,20.04
10-Sep-2024 22:10:00,21.8,2.62,0.45,20.04,20.04
10-Sep-2024 22:15:00,23.87,2.48,0.38,22.25,20.04
10-Sep-2024 22:20:00,23.04,2.74,0.46,21.21,20.04
10-Sep-2024 22:25:00,22.62,2.34,0.41,21.04,20.04
10-Sep-2024 22:30:00,22.42,3.07,0.46,20.425,20.425
10-Sep-2024 22:35:00,23.31,2.47,0.49,21.585,20.425
10-Sep-2024 22:40:00,22.89,2.71,0.38,21.155,20.425
10-Sep-2024 22:45:00,24.05,2.67,0.45,22.265,20.425
10-Sep-2024 22:50:00,23.7,3.29,0.39,21.665,20.935
10-Sep-2024 22:55:00,22.69,2.15,0.4,21.215,20.935
10-Sep-2024 23:00:00,22.79,2.75,0.48,20.935,20.885
10-Sep-2024 23:05:00,23.05,2.34,0.43,21.45,20.065
10-Sep-2024 23:10:00,22.38,2.17,0.41,20.885,19.305
10-Sep-2024 23:15:00,21.59,2.23,0.41,20.065,19.305
10-Sep-2024 23:20:00,20.84,2.27,0.4,19.305,19.305
10-Sep-2024 23:25:00,22.4,2.06,0.41,20.96,19.305
10-Sep-2024 23:30:00,23.38,2.09,0.38,21.955,19.305
10-Sep-2024 23:35:00,21.3,2.14,0.4,19.83,19.305
10-Sep-2024 23:40:00,21.1,1.9,0.39,19.76,19.53
10-Sep-2024 23:45:00,20.93,1.98,0.41,19.53,19.455
10-Sep-2024 23:50:00,21.97,1.95,0.41,20.585,19.455
10-Sep-2024 23:55:00,20.9,2.07,0.41,19.455,19.455
11-Sep-2024 00:00:00,22.02,1.84,0.37,20.73,19.455
11-Sep-2024 00:05:00,21.2,2.2,0.42,19.68,19.455
11-Sep-2024 00:10:00,22.45,2.18,0.35,21.01,19.455
11-Sep-2024 00:15:00,23.59,2.19,0.42,22.075,19.68
11-Sep-2024 00:20:00,23.68,2.58,0.37,22.02,19.68
11-Sep-2024 00:25:00,24.06,2.5,0.32,22.49,21.01
11-Sep-2024 00:30:00,22.68,2.4,0.35,21.13,21.13
11-Sep-2024 00:35:00,22.81,2.38,0.32,21.3,21.13
11-Sep-2024 00:40:00,24.62,3.58,0.38,22.45,21.01
11-Sep-2024 00:45:00,23.08,2.33,0.39,21.525,20.56
11-Sep-2024 00:50:00,22.55,2.32,0.38,21.01,20.56
11-Sep-2024 00:55:00,22.07,2.28,0.37,20.56,18.995
11-Sep-2024 01:00:00,22.33,2.28,0.37,20.82,18.995
11-Sep-2024 01:05:00,20.73,2.85,0.31,18.995,18.995
11-Sep-2024 01:10:00,22.45,2.28,0.3,21.01,18.995
11-Sep-2024 01:15:00,23.48,2.16,0.31,22.09,18.995
11-Sep-2024 01:20:00,21.81,2.17,0.31,20.415,18.995
11-Sep-2024 01:25:00,21.44,2.83,0.33,19.695,19.485
11-Sep-2024 01:30:00,21.27,2.34,0.32,19.78,19.485
11-Sep-2024 01:35:00,21.34,2.91,0.4,19.485,19.485
11-Sep-2024 01:40:00,22.66,2.11,0.31,21.295,19.485
11-Sep-2024 01:45:00,22.06,2.21,0.31,20.645,19.485
11-Sep-2024 01:50:00,22.46,2.71,0.29,20.815,19.485
11-Sep-2024 01:55:00,21.82,2.17,0.31,20.425,19.565
11-Sep-2024 02:00:00,20.96,2.11,0.3,19.605,18.38
11-Sep-2024 02:05:00,20.96,2.11,0.34,19.565,18.38
11-Sep-2024 02:10:00,20.07,2.74,0.32,18.38,18.38
11-Sep-2024 02:15:00,20.75,2.1,0.31,19.39,18.38
11-Sep-2024 02:20:00,21.3,1.88,0.33,20.03,18.38
11-Sep-2024 02:25:00,21.11,1.89,0.42,19.745,18.38
11-Sep-2024 02:30:00,20.08,2.37,0.34,18.555,18.555
11-Sep-2024 02:35:00,20.98,1.87,0.32,19.725,18.555
11-Sep-2024 02:40:00,21.15,2.11,0.3,19.795,18.555
11-Sep-2024 02:45:00,20.04,2.03,0.27,18.755,18.555
11-Sep-2024 02:50:00,20.36,2.07,0.33,18.995,18.685
11-Sep-2024 02:55:00,21.17,2.09,0.31,19.815,18.685
11-Sep-2024 03:00:00,20.07,2.01,0.38,18.685,18.685
11-Sep-2024 03:05:00,20.98,2.13,0.31,19.605,18.685
11-Sep-2024 03:10:00,20.74,1.98,0.35,19.4,18.685
11-Sep-2024 03:15:00,20.2,2.09,0.37,18.785,18.685
11-Sep-2024 03:20:00,20.68,2.54,0.4,19.01,18.765
11-Sep-2024 03:25:00,21.18,2.04,0.3,19.86,18.765
11-Sep-2024 03:30:00,20.06,1.87,0.36,18.765,18.765
11-Sep-2024 03:35:00,20.33,1.92,0.31,19.06,18.765
11-Sep-2024 03:40:00,21.44,2.54,0.36,19.81,18.765
11-Sep-2024 03:45:00,21.14,2.01,0.38,19.755,18.765
11-Sep-2024 03:50:00,21.54,1.89,0.37,20.225,18.675
11-Sep-2024 03:55:00,20.2,1.92,0.39,18.85,18.675
11-Sep-2024 04:00:00,20.05,1.99,0.38,18.675,18.675
11-Sep-2024 04:05:00,20.34,1.86,0.38,19.03,18.675
11-Sep-2024 04:10:00,21.97,2.4,0.36,20.41,18.675
11-Sep-2024 04:15:00,22.32,2.21,0.35,20.865,18.675
11-Sep-2024 04:20:00,21.5,2.14,0.35,20.08,19.03
11-Sep-2024 04:25:00,21.94,2.04,0.35,20.57,20.08
11-Sep-2024 04:30:00,22.38,1.97,0.36,21.035,20.08
11-Sep-2024 04:35:00,21.99,2.49,0.37,20.375,20.08
11-Sep-2024 04:40:00,21.75,2.1,0.39,20.31,20.285
11-Sep-2024 04:45:00,22.47,2.09,0.4,21.025,20.285
11-Sep-2024 04:50:00,21.74,2.09,0.41,20.285,20.285
11-Sep-2024 04:55:00,22.85,2.35,0.39,21.285,20.285
11-Sep-2024 05:00:00,23.23,2.08,0.39,21.8,20.285
11-Sep-2024 05:05:00,22.06,1.96,0.36,20.72,19.535
11-Sep-2024 05:10:00,22.73,1.94,0.34,21.42,19.535
11-Sep-2024 05:15:00,21.23,2.65,0.37,19.535,19.535
11-Sep-2024 05:20:00,22.14,4.08,0.37,19.73,19.535
11-Sep-2024 05:25:00,24.3,2.6,0.48,22.52,19.535
11-Sep-2024 05:30:00,22.98,2.76,0.43,21.17,19.535
11-Sep-2024 05:35:00,23.83,3.19,0.53,21.705,19.73
11-Sep-2024 05:40:00,24.26,3.58,0.41,22.06,21.17
11-Sep-2024 05:45:00,25.03,3.09,0.47,23.015,21.17
11-Sep-2024 05:50:00,25.69,3.47,0.5,23.455,21.705
11-Sep-2024 05:55:00,25.85,3.99,0.54,23.315,22.06
11-Sep-2024 06:00:00,27.64,3.25,0.45,25.565,23.015
11-Sep-2024 06:05:00,25.63,3.2,0.35,23.68,22.84
11-Sep-2024 06:10:00,25.56,3.89,0.47,23.145,22.84
11-Sep-2024 06:15:00,25.2,3.84,0.44,22.84,22.84
11-Sep-2024 06:20:00,26.68,3.98,0.39,24.3,22.84
11-Sep-2024 06:25:00,26.56,3.6,0.43,24.33,22.84
11-Sep-2024 06:30:00,27.13,3.36,0.44,25.01,22.76
11-Sep-2024 06:35:00,26.06,3.88,0.49,23.63,22.76
11-Sep-2024 06:40:00,25.36,4.32,0.44,22.76,22.76
11-Sep-2024 06:45:00,27.33,3.99,0.43,24.905,22.76
11-Sep-2024 06:50:00,25.38,3.77,0.47,23.025,22.76
11-Sep-2024 06:55:00,26.01,3.06,0.46,24.02,22.76
11-Sep-2024 07:00:00,25.29,3.47,0.47,23.085,23.025
11-Sep-2024 07:05:00,26.86,4.19,0.41,24.355,23.025
11-Sep-2024 07:10:00,27.86,3.32,0.44,25.76,21.885
11-Sep-2024 07:15:00,25.86,3.36,0.42,23.76,21.885
11-Sep-2024 07:20:00,24.16,3.65,0.45,21.885,21.885
11-Sep-2024 07:25:00,25.33,3.15,0.4,23.355,21.885
11-Sep-2024 07:30:00,24.97,3.37,0.44,22.845,21.885
11-Sep-2024 07:35:00,26.14,3.1,0.39,24.2,21.885
11-Sep-2024 07:40:00,25.7,3.68,0.37,23.49,22.05
11-Sep-2024 07:45:00,25.9,3.47,0.35,23.815,22.05
11-Sep-2024 07:50:00,24.24,3.7,0.34,22.05,22.05
11-Sep-2024 07:55:00,26.71,3.73,0.32,24.525,22.05
11-Sep-2024 08:00:00,25.46,3.57,0.37,23.305,22.05
11-Sep-2024 08:05:00,25.89,3.83,0.34,23.635,22.05
11-Sep-2024 08:10:00,26.16,3.62,0.3,24.05,23.17
11-Sep-2024 08:15:00,25.94,3.43,0.3,23.925,23.02
11-Sep-2024 08:20:00,25.23,3.46,0.33,23.17,23.02
11-Sep-2024 08:25:00,25.39,4.02,0.36,23.02,23.02
11-Sep-2024 08:30:00,26.26,5.27,0.325,23.3,23.02
11-Sep-2024 08:35:00,25.71,3.96,0.29,23.44,23.02
11-Sep-2024 08:40:00,26.57,3.92,0.27,24.34,23.02
11-Sep-2024 08:45:00,28.36,4.33,0.31,25.885,23.3
11-Sep-2024 08:50:00,26.96,4.03,0.32,24.625,23.44
11-Sep-2024 08:55:00,27.24,4.1,0.31,24.88,24.34
11-Sep-2024 09:00:00,29.65,3.75,0.31,27.465,24.17
11-Sep-2024 09:05:00,27.61,4.22,0.31,25.19,23.81
11-Sep-2024 09:10:00,26.6,4.24,0.31,24.17,23.81
11-Sep-2024 09:15:00,26.66,5.14,0.28,23.81,23.81
11-Sep-2024 09:20:00,27.43,4.1,0.35,25.03,23.81
11-Sep-2024 09:25:00,27.5,5.05,0.29,24.685,23.81
11-Sep-2024 09:30:00,27.81,4.2,0.31,25.4,23.81
11-Sep-2024 09:35:00,30.4,6.27,0.28,26.985,24.685
11-Sep-2024 09:40:00,31.01,5.66,0.28,27.9,24.685
11-Sep-2024 09:45:00,34.35,6.07,0.31,31.005,25.4
11-Sep-2024 09:50:00,32.13,5.18,0.29,29.25,26.985
11-Sep-2024 09:55:00,37.51,6.02,0.32,34.18,27.9
11-Sep-2024 10:00:00,32.63,5.44,0.34,29.57,29.105
11-Sep-2024 10:05:00,33.02,5.04,0.34,30.16,29.105
11-Sep-2024 10:10:00,31.98,5.09,0.33,29.105,29.105
11-Sep-2024 10:15:00,32.98,4.89,0.32,30.215,29.105
11-Sep-2024 10:20:00,32.95,5.64,0.37,29.76,29.105
11-Sep-2024 10:25:00,36.19,6.24,0.41,32.66,29.105
11-Sep-2024 10:30:00,34.21,6.14,0.36,30.78,29.375
11-Sep-2024 10:35:00,34.03,6.18,0.36,30.58,29.375
11-Sep-2024 10:40:00,32.39,5.25,0.39,29.375,29.085
11-Sep-2024 10:45:00,33.06,4.85,0.37,30.265,29.085
11-Sep-2024 10:50:00,31.74,4.57,0.37,29.085,28.79
11-Sep-2024 10:55:00,32.61,4.59,0.34,29.975,28.79
11-Sep-2024 11:00:00,31.91,5.5,0.37,28.79,28.79
11-Sep-2024 11:05:00,32.08,5.2,0.42,29.06,28.79
11-Sep-2024 11:10:00,33.14,5.18,0.38,30.17,28.79
11-Sep-2024 11:15:00,33.23,4.62,0.4,30.52,28.79
11-Sep-2024 11:20:00,32.11,5.42,0.32,29.08,29.06
11-Sep-2024 11:25:00,32.59,5.65,0.39,29.375,29.08
11-Sep-2024 11:30:00,33.74,5.05,0.39,30.825,29.08
11-Sep-2024 11:35:00,33.65,4.91,0.43,30.765,29.08
11-Sep-2024 11:40:00,32.69,4.18,0.32,30.28,29.275
11-Sep-2024 11:45:00,33.31,4.995,0.37,30.4425,27.835
11-Sep-2024 11:50:00,32.59,5.81,0.41,29.275,26.39
11-Sep-2024 11:55:00,30.52,4.63,0.37,27.835,26.39
11-Sep-2024 12:00:00,29.44,5.36,0.37,26.39,26.39
11-Sep-2024 12:05:00,30,5.84,0.33,26.75,26.39
11-Sep-2024 12:10:00,30.81,5.87,0.33,27.545,26.39
11-Sep-2024 12:15:00,32.07,5.52,0.34,28.97,26.39
11-Sep-2024 12:20:00,32.29,4.8,0.37,29.52,26.75
11-Sep-2024 12:25:00,32.63,4.74,0.35,29.91,27.545
11-Sep-2024 12:30:00,31.32,5.85,0.37,28.025,28.025
11-Sep-2024 12:35:00,31.09,4.77,0.39,28.315,28.025
11-Sep-2024 12:40:00,32.77,4.93,0.4,29.905,28.025
11-Sep-2024 12:45:00,31.29,4.16,0.33,28.88,26.935
11-Sep-2024 12:50:00,32.78,4.5,0.41,30.12,26.935
11-Sep-2024 12:55:00,29.97,5.29,0.39,26.935,26.935
11-Sep-2024 13:00:00,29.76,4.5,0.42,27.09,26.775
11-Sep-2024 13:05:00,30.5,4.32,0.37,27.97,26.29
11-Sep-2024 13:10:00,29.35,4.55,0.3,26.775,26.29
11-Sep-2024 13:15:00,29.53,5.86,0.31,26.29,26.29
11-Sep-2024 13:20:00,29.83,4.77,0.38,27.065,26.29
11-Sep-2024 13:25:00,31.05,4.51,0.31,28.485,26.29
11-Sep-2024 13:30:00,30.45,5.37,0.36,27.405,26.29
11-Sep-2024 13:35:00,31.45,4.14,0.28,29.1,27.065
11-Sep-2024 13:40:00,30.18,4.75,0.27,27.535,27.405
11-Sep-2024 13:45:00,30.67,4.99,0.34,27.835,27.405
11-Sep-2024 13:50:00,31.56,4.86,0.28,28.85,27.34
11-Sep-2024 13:55:00,32,4.13,0.29,29.645,26.925
11-Sep-2024 14:00:00,29.76,4.12,0.36,27.34,25.27
11-Sep-2024 14:05:00,29.21,3.87,0.35,26.925,25.27
11-Sep-2024 14:10:00,27.43,3.68,0.32,25.27,23.98
11-Sep-2024 14:15:00,29.14,3.77,0.34,26.915,23.98
11-Sep-2024 14:20:00,26.9,5.2,0.32,23.98,23.98
11-Sep-2024 14:25:00,28.23,6.01,0.31,24.915,23.98
11-Sep-2024 14:30:00,29.97,4.16,0.31,27.58,23.98
11-Sep-2024 14:35:00,29.51,3.9,0.31,27.25,23.98
11-Sep-2024 14:40:00,30.01,4.1,0.4,27.56,24.915
11-Sep-2024 14:45:00,28.2,4.1,0.31,25.84,24.7
11-Sep-2024 14:50:00,28.88,4.23,0.39,26.375,24.7
11-Sep-2024 14:55:00,27.24,4.44,0.32,24.7,24.7
11-Sep-2024 15:00:00,27.9,3.99,0.39,25.515,24.7
11-Sep-2024 15:05:00,28.79,4.16,0.32,26.39,24.7
11-Sep-2024 15:10:00,29.81,3.88,0.38,27.49,24.7
11-Sep-2024 15:15:00,27.31,3.96,0.38,24.95,24.95
11-Sep-2024 15:20:00,27.62,3.92,0.36,25.3,24.95
11-Sep-2024 15:25:00,28.87,4,0.37,26.5,24.24
11-Sep-2024 15:30:00,27.89,3.86,0.38,25.58,24.24
11-Sep-2024 15:35:00,26.88,4.52,0.38,24.24,24.24
11-Sep-2024 15:40:00,27.74,3.9,0.37,25.42,23.575
11-Sep-2024 15:45:00,28.04,4.19,0.36,25.585,23.575
11-Sep-2024 15:50:00,26.18,4.67,0.27,23.575,23.575
11-Sep-2024 15:55:00,27.16,3.96,0.29,24.89,23.575
11-Sep-2024 16:00:00,27.12,4.92,0.32,24.34,23.575
11-Sep-2024 16:05:00,29.05,3.64,0.28,26.95,23.575
11-Sep-2024 16:10:00,27.64,4.87,0.32,24.885,24.255
11-Sep-2024 16:15:00,26.39,3.77,0.25,24.255,24.255
11-Sep-2024 16:20:00,26.93,3.73,0.27,24.795,24.105
11-Sep-2024 16:25:00,26.64,4.07,0.29,24.315,24.105
11-Sep-2024 16:30:00,26.79,4.81,0.28,24.105,24.105
11-Sep-2024 16:35:00,28.69,3.54,0.27,26.65,24.105
11-Sep-2024 16:40:00,27.8,4.35,0.35,25.275,23.855
11-Sep-2024 16:45:00,27.38,3.8,0.28,25.2,23.855
11-Sep-2024 16:50:00,25.95,3.45,0.37,23.855,23.68
11-Sep-2024 16:55:00,26.84,3.85,0.31,24.605,23.68
11-Sep-2024 17:00:00,25.76,3.46,0.35,23.68,23.68
11-Sep-2024 17:05:00,27.15,4.32,0.29,24.7,23.515
11-Sep-2024 17:10:00,27.54,3.91,0.3,25.285,23.515
11-Sep-2024 17:15:00,25.65,3.69,0.29,23.515,23.465
11-Sep-2024 17:20:00,28.62,3.53,0.32,26.535,23.465
11-Sep-2024 17:25:00,26.31,4.81,0.44,23.465,23.465
11-Sep-2024 17:30:00,26.3,4.35,0.43,23.695,23.465
11-Sep-2024 17:35:00,28.13,3.91,0.29,25.885,23.465
11-Sep-2024 17:40:00,28.82,4.36,0.32,26.32,23.465
11-Sep-2024 17:45:00,27.84,4.49,0.41,25.185,23.545
11-Sep-2024 17:50:00,26.94,5.75,0.52,23.545,23.545
11-Sep-2024 17:55:00,30.31,4.24,0.33,27.86,23.545
11-Sep-2024 18:00:00,29.48,5.15,0.3,26.605,23.545
11-Sep-2024 18:05:00,30.7,4.66,0.3,28.07,23.545
11-Sep-2024 18:10:00,32.63,4.24,0.3,30.21,26.605
11-Sep-2024 18:15:00,31.31,4.68,0.32,28.65,26.605
11-Sep-2024 18:20:00,31.14,4.47,0.29,28.615,26.82
