Time,Consumption
20-Nov-2024 00:00:00,0.346303814357706
20-Nov-2024 00:00:00,0.346303814357706
20-Nov-2024 00:04:47,0.374398654326789
20-Nov-2024 00:09:35,0.441297402201268
20-Nov-2024 00:14:24,0.461629729584171
20-Nov-2024 00:19:11,0.364781102179626
20-Nov-2024 00:23:59,0.326733819112691
20-Nov-2024 00:28:47,0.311420716630082
20-Nov-2024 00:33:35,0.36067583961045
20-Nov-2024 00:38:23,0.445760573071572
20-Nov-2024 00:43:11,0.288856688829804
20-Nov-2024 00:47:59,0.395654226242078
20-Nov-2024 00:52:47,0.348208902544443
20-Nov-2024 00:57:36,0.326889525948369
20-Nov-2024 01:02:23,0.345048103954243
20-Nov-2024 01:07:11,0.291570520160767
20-Nov-2024 01:12:00,0.296953381567476
20-Nov-2024 01:16:47,0.283339486375019
20-Nov-2024 01:21:35,0.283339486375019
20-Nov-2024 01:26:23,0.293334953730097
20-Nov-2024 01:31:11,0.334972023607977
20-Nov-2024 01:35:59,0.30546208696862
20-Nov-2024 01:40:47,0.291441447389086
20-Nov-2024 01:45:35,0.334080221487092
20-Nov-2024 01:50:23,0.297763065475344
20-Nov-2024 01:55:12,0.310003027633328
20-Nov-2024 01:59:59,0.302058592264647
20-Nov-2024 02:04:47,0.307078737022724
20-Nov-2024 02:09:35,0.307078737022724
20-Nov-2024 02:14:23,0.318823418481991
20-Nov-2024 02:19:11,0.358730089528521
20-Nov-2024 02:23:59,0.284190354824548
20-Nov-2024 02:28:47,0.291035581048075
20-Nov-2024 02:33:35,0.294711353655897
20-Nov-2024 02:38:24,0.310235897993508
20-Nov-2024 02:43:11,0.302569113334364
20-Nov-2024 02:47:59,0.296953381567476
20-Nov-2024 02:52:48,0.287206673025197
20-Nov-2024 02:57:35,0.29088242472716
20-Nov-2024 03:02:23,0.288498425129077
20-Nov-2024 03:07:11,0.279604612904622
20-Nov-2024 03:11:59,0.301207723815118
20-Nov-2024 03:16:47,0.342511470681713
20-Nov-2024 03:21:35,0.288845462383676
20-Nov-2024 03:26:23,0.292582614592673
20-Nov-2024 03:31:11,0.311473692076055
20-Nov-2024 03:36:00,0.279935991671047
20-Nov-2024 03:40:47,0.287244972558355
20-Nov-2024 03:45:35,0.294596475962282
20-Nov-2024 03:50:24,0.331892757866749
20-Nov-2024 03:55:11,0.287647556679549
20-Nov-2024 03:59:59,0.284190354824548
20-Nov-2024 04:04:47,0.291035581048075
20-Nov-2024 04:09:35,0.294711353655897
20-Nov-2024 04:14:23,0.292743819669192
20-Nov-2024 04:19:12,0.294803820268975
20-Nov-2024 04:23:59,0.292699039319833
20-Nov-2024 04:28:47,0.295821726529603
20-Nov-2024 04:33:36,0.317876257647241
20-Nov-2024 04:38:23,0.310735673451847
20-Nov-2024 04:43:11,0.306357735767507
20-Nov-2024 04:47:59,0.30546208696862
20-Nov-2024 04:52:47,0.294826210443654
20-Nov-2024 04:57:35,0.294826210443654
20-Nov-2024 05:02:23,0.350217809225537
20-Nov-2024 05:07:11,0.295421818358324
20-Nov-2024 05:11:59,0.28844469707219
20-Nov-2024 05:16:48,0.39122289499459
20-Nov-2024 05:21:35,0.308885985790694
20-Nov-2024 05:26:23,0.297150419285825
20-Nov-2024 05:31:12,0.294848600618334
20-Nov-2024 05:35:59,0.284190354824548
20-Nov-2024 05:40:47,0.458826170307621
20-Nov-2024 05:45:35,0.470588579935075
20-Nov-2024 05:50:23,0.56882851314268
20-Nov-2024 05:55:11,0.403813615650023
20-Nov-2024 06:00:00,0.310567297665791
20-Nov-2024 06:04:47,0.351317980040192
20-Nov-2024 06:09:35,0.407924606424486
20-Nov-2024 06:14:24,0.40094752695007
20-Nov-2024 06:19:11,0.423238503329726
20-Nov-2024 06:23:59,0.341198582754676
20-Nov-2024 06:28:47,0.399906875115165
20-Nov-2024 06:33:35,0.563110405385686
20-Nov-2024 06:38:23,0.570043018098624
20-Nov-2024 06:43:11,0.587173257820374
20-Nov-2024 06:47:59,0.468828975619107
20-Nov-2024 06:52:47,0.409915638596383
20-Nov-2024 06:57:36,0.578265250517854
20-Nov-2024 07:02:23,0.659491786848045
20-Nov-2024 07:07:11,0.576765777801824
20-Nov-2024 07:12:00,0.609222416132323
20-Nov-2024 07:16:47,0.566556422606276
20-Nov-2024 07:21:35,0.701824227398361
20-Nov-2024 07:26:23,0.835326156116865
20-Nov-2024 07:31:11,0.928696069537796
20-Nov-2024 07:35:59,0.726642387602412
20-Nov-2024 07:40:47,0.388718791238213
20-Nov-2024 07:45:35,0.507078104751894
20-Nov-2024 07:50:23,0.367258467342711
20-Nov-2024 07:55:12,0.558485527698253
20-Nov-2024 07:59:59,0.500311150063379
20-Nov-2024 08:04:47,0.393780601372701
20-Nov-2024 08:09:35,0.409953938129541
20-Nov-2024 08:14:23,0.523408214543206
20-Nov-2024 08:19:11,0.505631314799814
20-Nov-2024 08:23:59,0.468828975619107
20-Nov-2024 08:28:47,0.470175062049776
20-Nov-2024 08:33:35,0.468704753006647
20-Nov-2024 08:38:24,0.405520725354769
20-Nov-2024 08:43:11,0.331590041032617
20-Nov-2024 08:47:59,0.495205939366208
20-Nov-2024 08:52:48,0.533627792703664
20-Nov-2024 08:57:35,0.59538047983305
20-Nov-2024 09:02:23,0.398233695619107
20-Nov-2024 09:07:11,0.417862812632555
20-Nov-2024 09:11:59,0.407566384535477
20-Nov-2024 09:16:47,0.474930559542433
20-Nov-2024 09:21:35,0.562413550397279
20-Nov-2024 09:26:23,0.410883893442572
20-Nov-2024 09:31:11,0.308136489850054
20-Nov-2024 09:36:00,0.310567297665791
20-Nov-2024 09:40:47,0.429741751516463
20-Nov-2024 09:45:35,0.369459352524347
20-Nov-2024 09:50:24,0.38673352908332
20-Nov-2024 09:55:11,0.512506352777864
20-Nov-2024 09:59:59,0.409268142340393
20-Nov-2024 10:04:47,0.39118461636729
20-Nov-2024 10:09:35,0.378687031312413
20-Nov-2024 10:14:23,0.377796713507497
20-Nov-2024 10:19:12,0.407842258247024
20-Nov-2024 10:23:59,0.376935099446591
20-Nov-2024 10:28:47,0.30528679134333
20-Nov-2024 10:33:36,0.500836995127531
20-Nov-2024 10:38:23,0.58457944702427
20-Nov-2024 10:43:11,0.622198619916525
20-Nov-2024 10:52:47,0.427942154292781
20-Nov-2024 10:57:35,0.341929493386922
20-Nov-2024 11:02:23,0.419455274608131
20-Nov-2024 11:07:11,0.359047147781728
20-Nov-2024 11:11:59,0.389698147095378
20-Nov-2024 11:16:48,0.419641085880352
20-Nov-2024 11:21:35,0.492421028115628
20-Nov-2024 11:26:23,0.491863364334518
20-Nov-2024 11:31:12,0.474964197069099
20-Nov-2024 11:35:59,0.525837224455094
20-Nov-2024 11:40:47,0.307316123048385
20-Nov-2024 11:45:35,0.403620905444427
20-Nov-2024 11:50:23,0.586632276914515
20-Nov-2024 11:55:11,0.513889233519864
20-Nov-2024 12:00:00,0.504565492311022
20-Nov-2024 12:04:47,0.462264535983923
20-Nov-2024 12:09:35,0.436534232258463
20-Nov-2024 12:14:24,0.413157050177771
20-Nov-2024 12:19:11,0.476404401675684
20-Nov-2024 12:23:59,0.476486812570722
20-Nov-2024 12:28:47,0.629082563790385
20-Nov-2024 12:33:35,0.371044539261091
20-Nov-2024 12:38:23,0.444943739360025
20-Nov-2024 12:43:11,0.462365950304529
20-Nov-2024 12:47:59,0.421180300633792
20-Nov-2024 12:52:47,0.355437897616324
20-Nov-2024 12:57:36,0.366465152722214
20-Nov-2024 13:02:23,0.410873147831195
20-Nov-2024 13:07:11,0.477910898760241
20-Nov-2024 13:12:00,0.479039417919308
20-Nov-2024 13:16:47,0.463964558602566
20-Nov-2024 13:21:35,0.380892494877106
20-Nov-2024 13:26:23,0.411947918027516
20-Nov-2024 13:31:11,0.340014537634874
20-Nov-2024 13:35:59,0.390549015544907
20-Nov-2024 13:40:47,0.351953580862575
20-Nov-2024 13:45:35,0.396062643097851
20-Nov-2024 13:50:23,0.329055331099088
20-Nov-2024 13:55:12,0.386097614673056
20-Nov-2024 13:59:59,0.336093372057505
20-Nov-2024 14:04:47,0.315846946848045
20-Nov-2024 14:09:35,0.422443850734271
20-Nov-2024 14:14:23,0.325487056416757
20-Nov-2024 14:19:11,0.342104998070799
20-Nov-2024 14:23:59,0.382040310143763
20-Nov-2024 14:28:47,0.343223649664554
20-Nov-2024 14:33:35,0.357926677378266
20-Nov-2024 14:38:24,0.406531021882826
20-Nov-2024 14:43:11,0.414217499860875
20-Nov-2024 14:47:59,0.319075982161076
