Time,FlowA,FlowB,FlowC,FlowDifferenceRaw,FlowDifference
22-Nov-2024 03:50:00,2.61,1.09,0.41,1.655,1.305
22-Nov-2024 03:55:00,2.58,1.03,0.31,1.755,1.265
22-Nov-2024 04:00:00,2.22,0.99,0.35,1.375,0.695
22-Nov-2024 04:05:00,2.17,1.13,0.34,1.265,0.54
22-Nov-2024 04:10:00,1.62,1.17,0.34,0.695,0.54
22-Nov-2024 04:15:00,1.45,1.1,0.36,0.54,0.54
22-Nov-2024 04:20:00,2.02,1.05,0.51,0.985,0.54
22-Nov-2024 04:25:00,1.98,0.94,0.58,0.93,0.54
22-Nov-2024 04:30:00,1.93,0.85,0.42,1.085,0.54
22-Nov-2024 04:35:00,2.38,1.02,0.42,1.45,0.815
22-Nov-2024 04:40:00,2.23,1.09,0.34,1.345,0.815
22-Nov-2024 04:45:00,1.74,1.17,0.34,0.815,0.815
22-Nov-2024 04:50:00,1.9,1.2,0.37,0.93,0.815
22-Nov-2024 04:55:00,2.34,0.87,0.41,1.495,0.815
22-Nov-2024 05:00:00,2.26,1,0.5,1.26,0.815
22-Nov-2024 05:05:00,2.17,1.06,0.6,1.04,0.93
22-Nov-2024 05:10:00,3.05,0.99,0.67,1.885,1.04
22-Nov-2024 05:15:00,3.01,0.92,0.56,1.99,1.04
22-Nov-2024 05:20:00,3.02,1.06,0.61,1.88,1.04
22-Nov-2024 05:25:00,3.94,0.81,0.55,2.985,1.88
22-Nov-2024 05:30:00,7.35,1.03,0.46,6.375,1.88
22-Nov-2024 05:35:00,3.36,0.95,0.41,2.475,1.88
22-Nov-2024 05:40:00,3.94,0.96,0.75,2.71,2.475
22-Nov-2024 05:45:00,5.91,0.99,0.46,4.955,2.475
22-Nov-2024 05:50:00,7.36,0.94,0.72,6.17,2.475
22-Nov-2024 05:55:00,5.84,0.99,0.69,4.655,2.71
22-Nov-2024 06:00:00,5.06,1.05,0.6,3.935,3.935
22-Nov-2024 06:05:00,6.48,1.07,1.23,4.715,3.935
22-Nov-2024 06:10:00,6.22,0.91,1.05,4.715,3.935
22-Nov-2024 06:15:00,5.29,0.83,0.8,4.075,3.545
22-Nov-2024 06:20:00,5.96,1.12,0.7,4.7,3.545
22-Nov-2024 06:25:00,5.07,1.29,0.88,3.545,3.545
22-Nov-2024 06:30:00,10.79,0.97,0.84,9.465,3.545
22-Nov-2024 06:35:00,9.37,1.3,1.34,7.38,3.545
22-Nov-2024 06:40:00,8.18,1.3,0.79,6.74,3.545
22-Nov-2024 06:45:00,8.71,1.18,0.88,7.24,6.63
22-Nov-2024 06:50:00,8.76,1.46,1.4,6.63,6.63
22-Nov-2024 06:55:00,9.72,1.7,0.81,8.06,5.07
22-Nov-2024 07:00:00,9.06,2.22,0.885,7.065,5.07
22-Nov-2024 07:05:00,7.07,2.08,0.96,5.07,5.07
22-Nov-2024 07:10:00,8.56,1.1,0.61,7.4,5.07
22-Nov-2024 07:15:00,7.83,1.45,0.72,6.385,5.07
22-Nov-2024 07:20:00,9.04,1.2,0.8,7.64,5.07
22-Nov-2024 07:25:00,7.94,1.32,0.62,6.66,5.325
22-Nov-2024 07:30:00,7.2,1.71,1.02,5.325,5.325
22-Nov-2024 07:35:00,10.82,1.55,0.83,9.215,5.325
22-Nov-2024 07:40:00,8.57,1.22,0.93,7.03,5.325
22-Nov-2024 07:45:00,7.37,1.36,0.82,5.87,5.325
22-Nov-2024 07:50:00,7.97,1.85,0.75,6.295,5.87
22-Nov-2024 07:55:00,8.39,1.02,1.38,6.5,5.87
22-Nov-2024 08:00:00,8.04,1,1.14,6.4,5.245
22-Nov-2024 08:05:00,8.08,2.44,0.97,5.89,5.245
22-Nov-2024 08:10:00,6.69,1.39,0.75,5.245,5.245
22-Nov-2024 08:15:00,8.11,3.09,0.91,5.655,5.245
22-Nov-2024 08:20:00,8.78,1,0.82,7.46,5.245
22-Nov-2024 08:25:00,8.49,1.04,0.91,7.06,5.245
22-Nov-2024 08:30:00,7.83,0.95,0.8,6.555,5.655
22-Nov-2024 08:35:00,7.59,1.02,0.73,6.35,6.35
22-Nov-2024 08:40:00,7.81,0.98,0.95,6.37,6.005
22-Nov-2024 08:45:00,9.29,1.02,0.41,8.37,6.005
22-Nov-2024 08:50:00,7.35,0.97,0.86,6.005,5.415
22-Nov-2024 08:55:00,8.56,1.2,0.63,7.33,5.415
22-Nov-2024 09:00:00,6.51,0.93,0.63,5.415,4.425
22-Nov-2024 09:05:00,7.46,0.99,0.66,6.305,4.425
22-Nov-2024 09:10:00,6.15,1.49,0.98,4.425,4.425
22-Nov-2024 09:15:00,6.04,1.12,0.76,4.72,4.135
22-Nov-2024 09:20:00,6.66,1.11,0.66,5.445,4.135
22-Nov-2024 09:25:00,5.74,1.71,0.75,4.135,4.135
22-Nov-2024 09:30:00,7.2,1.81,0.79,5.505,4.135
22-Nov-2024 09:35:00,7.37,1.28,0.64,6.09,4.135
22-Nov-2024 09:40:00,7.77,1.06,0.72,6.52,4.135
22-Nov-2024 09:45:00,8.03,1.05,1.16,6.345,5.105
22-Nov-2024 09:50:00,6.43,0.97,0.84,5.105,4.615
22-Nov-2024 09:55:00,7.79,1.14,0.88,6.34,4.615
22-Nov-2024 10:00:00,6.01,1.41,0.69,4.615,4.615
22-Nov-2024 10:05:00,8.06,1.41,0.79,6.565,4.615
22-Nov-2024 10:10:00,7.58,1.19,0.61,6.375,4.615
22-Nov-2024 10:15:00,8.29,1.49,0.58,6.965,4.615
22-Nov-2024 10:20:00,6.26,1.42,0.58,4.97,4.97
22-Nov-2024 10:25:00,8.1,1.25,1,6.475,4.97
22-Nov-2024 10:30:00,8.79,1.12,0.8,7.43,4.97
22-Nov-2024 10:35:00,8.28,0.98,0.89,6.9,4.535
22-Nov-2024 10:40:00,7.21,1.27,0.66,5.915,4.535
22-Nov-2024 10:45:00,5.9,1.43,0.65,4.535,4.535
22-Nov-2024 10:50:00,6.8,1.32,0.46,5.68,4.535
22-Nov-2024 10:55:00,7.53,1.99,0.78,5.755,4.455
22-Nov-2024 11:00:00,6.07,1.04,0.69,4.86,3.475
22-Nov-2024 11:05:00,5.49,0.95,0.56,4.455,3.475
22-Nov-2024 11:10:00,4.88,1.01,0.9,3.475,3.475
22-Nov-2024 11:15:00,5.49,1.07,0.8,4.155,3.475
22-Nov-2024 11:20:00,6.66,1.16,0.66,5.42,3.475
22-Nov-2024 11:25:00,5.67,1.37,0.89,4.095,3.35
22-Nov-2024 11:30:00,6.05,1.12,1.09,4.4,3.35
22-Nov-2024 11:35:00,4.59,1.06,0.71,3.35,3.35
22-Nov-2024 11:40:00,5.24,1.06,0.73,3.98,3.35
22-Nov-2024 11:45:00,5.92,1.01,0.78,4.635,3.35
22-Nov-2024 11:50:00,5.81,2.27,0.79,3.885,3.35
22-Nov-2024 11:55:00,6.46,1.13,0.68,5.215,3.49
22-Nov-2024 12:00:00,5.95,1.13,0.69,4.695,3.49
22-Nov-2024 12:05:00,4.99,0.96,1.02,3.49,3.455
22-Nov-2024 12:10:00,5.11,1,0.7,3.91,3.455
22-Nov-2024 12:15:00,5.04,1.05,1.06,3.455,3.455
22-Nov-2024 12:20:00,6.66,1.03,1.1,5.045,3.455
22-Nov-2024 12:25:00,7.33,1.94,0.89,5.47,3.09
22-Nov-2024 12:30:00,6.79,2.35,0.94,4.675,3.09
22-Nov-2024 12:35:00,4.5,1.18,0.82,3.09,3.09
22-Nov-2024 12:40:00,6.28,1.61,0.72,4.755,3.09
22-Nov-2024 12:45:00,4.89,1,0.87,3.52,3.09
22-Nov-2024 12:50:00,5.24,0.94,0.66,4.11,2.1
22-Nov-2024 12:55:00,4.61,1.41,0.61,3.295,2.1
22-Nov-2024 13:00:00,4.96,4.28,0.72,2.1,2.1
22-Nov-2024 13:05:00,6.26,4.25,0.67,3.465,2.1
22-Nov-2024 13:10:00,8.96,2.89,0.7,6.815,2.1
22-Nov-2024 13:15:00,6.82,1.48,0.73,5.35,2.1
22-Nov-2024 13:20:00,6.99,2.65,0.7,4.965,3.465
22-Nov-2024 13:25:00,4.96,1.14,0.66,3.73,3.73
22-Nov-2024 13:30:00,5.76,0.94,0.69,4.6,3.73
22-Nov-2024 13:35:00,5.83,1.07,0.69,4.605,3.73
22-Nov-2024 13:40:00,7.52,1.17,0.73,6.205,3.73
22-Nov-2024 13:45:00,5.91,0.87,1.22,4.255,3.065
22-Nov-2024 13:50:00,5.74,0.99,0.42,4.825,3.065
22-Nov-2024 13:55:00,5.56,3.35,0.82,3.065,3.065
22-Nov-2024 14:00:00,6.46,1.38,1.17,4.6,3.065
22-Nov-2024 14:05:00,6.9,1.41,0.69,5.505,3.065
22-Nov-2024 14:10:00,5.51,1.68,0.7,3.97,3.065
22-Nov-2024 14:15:00,5.87,0.96,0.67,4.72,3.635
22-Nov-2024 14:20:00,4.92,1.13,0.72,3.635,0.69
22-Nov-2024 14:25:00,6.17,1.19,0.87,4.705,0.69
22-Nov-2024 14:30:00,4.73,5.54,1.27,0.69,0.69
22-Nov-2024 14:35:00,5.69,2.06,1.48,3.18,0.69
22-Nov-2024 14:40:00,7.42,1.94,0.99,5.46,0.69
22-Nov-2024 14:45:00,6.31,1.46,0.71,4.87,0.69
22-Nov-2024 14:50:00,6.63,1.37,0.84,5.105,3.18
22-Nov-2024 14:55:00,6.94,1.11,0.75,5.635,4.63
22-Nov-2024 15:00:00,6.76,1.04,0.9,5.34,4.63
22-Nov-2024 15:05:00,6.74,1.96,1.13,4.63,4.58
22-Nov-2024 15:10:00,7.77,1.05,1.27,5.975,4.58
22-Nov-2024 15:15:00,5.9,1.16,0.74,4.58,3.37
22-Nov-2024 15:20:00,7.1,1.53,1.06,5.275,3.37
22-Nov-2024 15:25:00,6.27,2.88,1.46,3.37,3.37
22-Nov-2024 15:30:00,8.31,2.42,0.6,6.5,3.37
22-Nov-2024 15:35:00,8.12,1.31,0.52,6.945,3.37
22-Nov-2024 15:40:00,8.41,1.2,1,6.81,3.37
22-Nov-2024 15:45:00,6.38,1.36,0.57,5.13,3.93
22-Nov-2024 15:50:00,5.69,1.86,0.83,3.93,3.93
22-Nov-2024 15:55:00,10.76,1.45,0.72,9.315,3.93
22-Nov-2024 16:00:00,8.71,1.63,0.77,7.125,3.93
22-Nov-2024 16:05:00,7.25,1.51,1.18,5.315,3.93
22-Nov-2024 16:10:00,6.17,1.4,0.73,4.74,4.74
22-Nov-2024 16:15:00,7.38,2.6,0.53,5.55,4.74
22-Nov-2024 16:20:00,7.36,1.73,0.59,5.905,4.74
22-Nov-2024 16:25:00,7.87,1.1,0.58,6.74,4.74
22-Nov-2024 16:30:00,7.66,1.02,0.51,6.64,5.55
22-Nov-2024 16:35:00,10.04,1.23,0.69,8.735,5.68
22-Nov-2024 16:40:00,7.18,1.62,0.69,5.68,5.68
22-Nov-2024 16:45:00,8.01,1.24,0.91,6.48,5.68
22-Nov-2024 16:50:00,8.42,1.34,0.61,7.14,5.68
22-Nov-2024 16:55:00,7.19,1.25,0.86,5.705,5.68
22-Nov-2024 17:00:00,7.87,1.28,0.56,6.67,5.705
22-Nov-2024 17:05:00,7.39,1.22,0.82,5.96,5.685
22-Nov-2024 17:10:00,7.59,1.27,0.63,6.325,5.685
22-Nov-2024 17:15:00,7.04,0.91,0.9,5.685,5.305
22-Nov-2024 17:20:00,7.95,1.24,0.68,6.65,5.305
22-Nov-2024 17:25:00,7.27,1.05,1.44,5.305,5.305
22-Nov-2024 17:30:00,8.14,1.15,0.85,6.715,4.795
22-Nov-2024 17:35:00,8.59,1.17,1.29,6.715,4.795
22-Nov-2024 17:40:00,6.79,2.73,0.63,4.795,4.795
22-Nov-2024 17:45:00,6.73,1.69,0.72,5.165,4.795
22-Nov-2024 17:50:00,11.11,1.12,1,9.55,4.25
22-Nov-2024 17:55:00,8.01,1.64,0.58,6.61,3.74
22-Nov-2024 18:00:00,6.79,2.32,1.38,4.25,3.74
22-Nov-2024 18:05:00,5.46,1.36,1.04,3.74,3.74
22-Nov-2024 18:10:00,6.47,1.37,1.05,4.735,3.74
22-Nov-2024 18:15:00,6.59,1.86,0.92,4.74,3.74
22-Nov-2024 18:20:00,5.53,1.05,1.16,3.845,3.74
22-Nov-2024 18:25:00,6.33,1.06,0.55,5.25,2.985
22-Nov-2024 18:30:00,6.58,1.16,0.63,5.37,2.985
22-Nov-2024 18:35:00,5.46,1.43,1.76,2.985,2.985
22-Nov-2024 18:40:00,5.74,1.04,0.58,4.64,2.72
22-Nov-2024 18:45:00,5.26,1.17,1.16,3.515,2.72
22-Nov-2024 18:50:00,4.36,2.18,0.55,2.72,2.72
22-Nov-2024 18:55:00,5.1,1.5,1.17,3.18,2.72
22-Nov-2024 19:00:00,4.78,1.09,0.81,3.425,2.72
22-Nov-2024 19:05:00,10.07,1.3,1.05,8.37,2.72
22-Nov-2024 19:10:00,5.89,1.19,0.78,4.515,3.18
22-Nov-2024 19:15:00,5.8,1.52,0.74,4.3,3.425
22-Nov-2024 19:20:00,5.47,1.65,0.53,4.115,4.115
22-Nov-2024 19:25:00,9.46,1.43,0.72,8.025,4.115
22-Nov-2024 19:30:00,8.48,1.48,0.62,7.12,4.115
22-Nov-2024 19:35:00,9.33,1.31,0.88,7.795,4.115
22-Nov-2024 19:40:00,8.94,1.07,0.56,7.845,6.12
22-Nov-2024 19:45:00,9.91,1.44,1.05,8.14,4.445
22-Nov-2024 19:50:00,7.3,1.36,0.5,6.12,4.445
22-Nov-2024 19:55:00,5.86,1.15,0.84,4.445,4.445
22-Nov-2024 20:00:00,6.2,0.99,0.86,4.845,4.445
22-Nov-2024 20:05:00,6.18,1.45,0.93,4.525,4.3
22-Nov-2024 20:10:00,5.62,1.22,0.56,4.45,3.3
22-Nov-2024 20:15:00,5.56,1.28,0.62,4.3,3.3
22-Nov-2024 20:20:00,4.85,1.34,0.88,3.3,3.3
22-Nov-2024 20:25:00,7.19,0.92,0.84,5.89,3.3
22-Nov-2024 20:30:00,6.97,1.18,0.76,5.62,3.3
22-Nov-2024 20:35:00,6.7,0.87,1.22,5.045,3.3
22-Nov-2024 20:40:00,8.46,1.14,0.85,7.04,5.045
22-Nov-2024 20:45:00,6.99,1.57,1.11,5.095,5.045
22-Nov-2024 20:50:00,6.42,1.21,0.56,5.255,5.045
22-Nov-2024 20:55:00,7.68,1.14,0.81,6.3,5.095
22-Nov-2024 21:00:00,9.1,1.22,0.51,7.98,5.095
22-Nov-2024 21:05:00,7.71,1.14,1.36,5.78,5.255
22-Nov-2024 21:10:00,8.69,0.91,1.26,6.975,4.38
22-Nov-2024 21:15:00,7.13,1.08,1.11,5.48,3.99
22-Nov-2024 21:20:00,5.97,1.42,0.88,4.38,3.99
22-Nov-2024 21:25:00,5.4,1.32,0.75,3.99,3.99
22-Nov-2024 21:30:00,6.64,1.09,1.04,5.055,3
22-Nov-2024 21:35:00,5.81,1.98,0.78,4.04,3
22-Nov-2024 21:40:00,4.32,1.06,0.79,3,3
22-Nov-2024 21:45:00,8.42,0.86,0.8,7.19,3
22-Nov-2024 21:50:00,8.17,1.16,0.68,6.91,3
22-Nov-2024 21:55:00,5.46,1.2,0.53,4.33,3
22-Nov-2024 22:00:00,8.04,1.83,0.69,6.435,3.38
22-Nov-2024 22:05:00,5.83,1.15,0.56,4.695,2.495
22-Nov-2024 22:10:00,4.6,1.16,0.64,3.38,2.495
22-Nov-2024 22:15:00,3.86,1.09,0.82,2.495,2.495
22-Nov-2024 22:20:00,6.44,1.97,0.67,4.785,2.495
22-Nov-2024 22:25:00,6.56,1.07,1.03,4.995,2.495
22-Nov-2024 22:30:00,7.13,1.11,0.87,5.705,2.495
22-Nov-2024 22:35:00,5.56,1.19,0.59,4.375,3.64
22-Nov-2024 22:40:00,5.9,1.16,1.17,4.15,3.64
22-Nov-2024 22:45:00,5.67,1.24,1.41,3.64,3.64
22-Nov-2024 22:50:00,6.66,1.34,0.87,5.12,3.64
22-Nov-2024 22:55:00,6.03,1.11,1.16,4.315,3.64
22-Nov-2024 23:00:00,6.46,1.23,1.04,4.805,3.64
22-Nov-2024 23:05:00,5.36,1.22,0.77,3.98,3.98
22-Nov-2024 23:10:00,6.25,1.72,1.15,4.24,3.98
22-Nov-2024 23:15:00,6.17,1.11,0.9,4.715,3.98
22-Nov-2024 23:20:00,8.57,1.35,0.56,7.335,3.98
22-Nov-2024 23:25:00,6.34,1.04,0.74,5.08,4.24
22-Nov-2024 23:30:00,7.13,1.2,0.88,5.65,3.605
22-Nov-2024 23:35:00,6.55,1.13,1.15,4.835,3.035
22-Nov-2024 23:40:00,5.12,0.96,1.035,3.605,2.185
22-Nov-2024 23:45:00,4.55,1.19,0.92,3.035,2.185
22-Nov-2024 23:50:00,3.66,1.09,0.93,2.185,2.185
22-Nov-2024 23:55:00,5.3,1.1,0.57,4.18,2.185
23-Nov-2024 00:00:00,6.25,1.09,0.61,5.095,2.185
