Time,Flow1,Flow2,FlowDifferenceRaw,FlowDifference
21-Nov-2024 18:15:00,0.034,0.64,0.606,0.392
21-Nov-2024 18:20:00,0.096,0.54,0.444,0.348
21-Nov-2024 18:25:00,0,0.43,0.43,0.348
21-Nov-2024 18:30:00,0.032,0.38,0.348,0.348
21-Nov-2024 18:35:00,0.09,0.54,0.45,0.348
21-Nov-2024 18:40:00,0.048,1.37,1.322,0.294
21-Nov-2024 18:45:00,0.002,2.09,2.088,0.294
21-Nov-2024 18:50:00,0.086,0.38,0.294,0.294
21-Nov-2024 18:55:00,0,0.88,0.88,0.294
21-Nov-2024 19:00:00,0.168,0.48,0.312,0.294
21-Nov-2024 19:05:00,0.014,2.17,2.156,0.294
21-Nov-2024 19:10:00,0,0.61,0.61,0.178
21-Nov-2024 19:15:00,0,0.35,0.35,0.178
21-Nov-2024 19:20:00,0.052,0.23,0.178,0.178
21-Nov-2024 19:25:00,0.002,0.41,0.408,0.178
21-Nov-2024 19:30:00,0.01,0.33,0.32,0.178
21-Nov-2024 19:35:00,0.046,0.43,0.384,0.178
21-Nov-2024 19:40:00,0.008,1.21,1.202,0.32
21-Nov-2024 19:45:00,0.082,0.45,0.368,0.32
21-Nov-2024 19:50:00,0.006,1.28,1.274,0.368
21-Nov-2024 19:55:00,0.076,1.23,1.154,0.368
21-Nov-2024 20:00:00,0.004,0.45,0.446,0.368
21-Nov-2024 20:05:00,0.048,0.91,0.862,0.446
21-Nov-2024 20:10:00,0.048,0.89,0.842,0.332
21-Nov-2024 20:15:00,0.046,1.82,1.774,0.332
21-Nov-2024 20:20:00,0.048,0.38,0.332,0.332
21-Nov-2024 20:25:00,0.006,0.8,0.794,0.332
21-Nov-2024 20:30:00,0.006,0.97,0.964,0.322
21-Nov-2024 20:35:00,0.06,0.79,0.73,0.322
21-Nov-2024 20:40:00,0.008,0.33,0.322,0.322
21-Nov-2024 20:45:00,0.008,0.55,0.542,0.322
21-Nov-2024 20:50:00,0.046,0.82,0.774,0.322
21-Nov-2024 20:55:00,0.004,1.15,1.146,0.322
21-Nov-2024 21:00:00,0.008,0.43,0.422,0.372
21-Nov-2024 21:05:00,0.008,0.84,0.832,0.372
21-Nov-2024 21:10:00,0.048,0.42,0.372,0.372
21-Nov-2024 21:15:00,0,1.26,1.26,0.372
21-Nov-2024 21:20:00,0.008,0.55,0.542,0.372
21-Nov-2024 21:25:00,0.054,1.14,1.086,0.372
21-Nov-2024 21:30:00,0.0075,0.49,0.4825,0.4825
21-Nov-2024 21:35:00,0.052,0.56,0.508,0.362
21-Nov-2024 21:40:00,0.004,1.34,1.336,0.362
21-Nov-2024 21:45:00,0.038,0.4,0.362,0.318
21-Nov-2024 21:50:00,0.002,1.01,1.008,0.318
21-Nov-2024 21:55:00,0.052,0.37,0.318,0.318
21-Nov-2024 22:00:00,0.07,0.63,0.56,0.298
21-Nov-2024 22:05:00,0.006,1.18,1.174,0.298
21-Nov-2024 22:10:00,0.052,0.35,0.298,0.298
21-Nov-2024 22:15:00,0.008,0.72,0.712,0.298
21-Nov-2024 22:20:00,0.084,0.57,0.486,0.298
21-Nov-2024 22:25:00,0.074,0.51,0.436,0.298
21-Nov-2024 22:30:00,0.008,0.52,0.512,0.436
21-Nov-2024 22:35:00,0.042,0.5,0.458,0.284
21-Nov-2024 22:40:00,0.002,0.6,0.598,0.284
21-Nov-2024 22:45:00,0.026,0.31,0.284,0.23
21-Nov-2024 22:50:00,0,0.98,0.98,0.23
21-Nov-2024 22:55:00,0,0.23,0.23,0.23
21-Nov-2024 23:00:00,0,0.28,0.28,0.208
21-Nov-2024 23:05:00,0,0.255,0.255,0.208
21-Nov-2024 23:10:00,0.022,0.23,0.208,0.208
21-Nov-2024 23:15:00,0,0.85,0.85,0.17
21-Nov-2024 23:20:00,0,0.25,0.25,0.14
21-Nov-2024 23:25:00,0,0.17,0.17,-0.026
21-Nov-2024 23:30:00,0,0.14,0.14,-0.026
21-Nov-2024 23:35:00,0.116,0.09,-0.026,-0.026
21-Nov-2024 23:40:00,0.016,3.39,3.374,-0.026
21-Nov-2024 23:45:00,0,0.58,0.58,-0.026
21-Nov-2024 23:50:00,0,0.26,0.26,-0.026
21-Nov-2024 23:55:00,0,0.52,0.52,0.1
22-Nov-2024 00:00:00,0,0.29,0.29,0.06
22-Nov-2024 00:05:00,0,0.1,0.1,0.06
22-Nov-2024 00:10:00,0.04,0.1,0.06,0.06
22-Nov-2024 00:15:00,0,0.55,0.55,0.06
22-Nov-2024 00:20:00,0,0.2,0.2,0.06
22-Nov-2024 00:25:00,0,0.08,0.08,0.06
22-Nov-2024 00:30:00,0,0.07,0.07,0.07
22-Nov-2024 00:35:00,0,0.11,0.11,0.07
22-Nov-2024 00:40:00,0.014,0.21,0.196,0.07
22-Nov-2024 00:45:00,0,0.65,0.65,0.07
22-Nov-2024 00:50:00,0,0.16,0.16,0.08
22-Nov-2024 00:55:00,0,0.08,0.08,0.08
22-Nov-2024 01:00:00,0,0.08,0.08,0.068
22-Nov-2024 01:05:00,0,0.08,0.08,0.068
22-Nov-2024 01:10:00,0.002,0.07,0.068,0.068
22-Nov-2024 01:15:00,0,0.18,0.18,0.068
22-Nov-2024 01:20:00,0.034,0.11,0.076,0.05
22-Nov-2024 01:25:00,0,0.3,0.3,0.05
22-Nov-2024 01:30:00,0,0.05,0.05,0.05
22-Nov-2024 01:35:00,0,0.06,0.06,0.05
22-Nov-2024 01:40:00,0,0.08,0.08,0.05
22-Nov-2024 01:45:00,0,0.08,0.08,0.05
22-Nov-2024 01:50:00,0,0.08,0.08,0.06
22-Nov-2024 01:55:00,0,0.09,0.09,0.06
22-Nov-2024 02:00:00,0,0.06,0.06,0.05
22-Nov-2024 02:05:00,0,0.06,0.06,0.05
22-Nov-2024 02:10:00,0,0.05,0.05,0.05
22-Nov-2024 02:15:00,0,0.07,0.07,-0.076
22-Nov-2024 02:20:00,0,0.14,0.14,-0.076
22-Nov-2024 02:25:00,0.116,0.04,-0.076,-0.076
22-Nov-2024 02:30:00,0,0.81,0.81,-0.076
22-Nov-2024 02:35:00,0,0.16,0.16,-0.076
22-Nov-2024 02:40:00,0,0.11,0.11,-0.076
22-Nov-2024 02:45:00,0,0.08,0.08,0.06
22-Nov-2024 02:50:00,0,0.06,0.06,0.06
22-Nov-2024 02:55:00,0,0.08,0.08,0.06
22-Nov-2024 03:00:00,0,0.08,0.08,0.06
22-Nov-2024 03:05:00,0,0.07,0.07,0.05
22-Nov-2024 03:10:00,0,0.12,0.12,0.05
22-Nov-2024 03:15:00,0,0.05,0.05,0.05
22-Nov-2024 03:20:00,0,0.05,0.05,0.05
22-Nov-2024 03:25:00,0,0.05,0.05,0.05
22-Nov-2024 03:30:00,0,0.09,0.09,0.05
22-Nov-2024 03:35:00,0,0.14,0.14,0.05
22-Nov-2024 03:40:00,0,0.09,0.09,0.05
22-Nov-2024 03:45:00,0,0.15,0.15,0.07
22-Nov-2024 03:50:00,0,0.11,0.11,0.07
22-Nov-2024 03:55:00,0,0.07,0.07,0.038
22-Nov-2024 04:00:00,0,0.07,0.07,0.038
22-Nov-2024 04:05:00,0.052,0.09,0.038,0.038
22-Nov-2024 04:10:00,0,0.49,0.49,0.038
22-Nov-2024 04:15:00,0,0.15,0.15,0.038
22-Nov-2024 04:20:00,0,0.23,0.23,0.038
22-Nov-2024 04:25:00,0,0.1,0.1,0.1
22-Nov-2024 04:30:00,0.012,0.16,0.148,0.1
22-Nov-2024 04:35:00,0,0.51,0.51,0.1
22-Nov-2024 04:40:00,0.044,0.4,0.356,0.1
22-Nov-2024 04:45:00,0,0.32,0.32,0.148
22-Nov-2024 04:50:00,0.054,0.63,0.576,0.32
22-Nov-2024 04:55:00,0,0.86,0.86,0.2
22-Nov-2024 05:00:00,0,0.4,0.4,0.2
22-Nov-2024 05:05:00,0,0.2,0.2,0.2
22-Nov-2024 05:10:00,0,0.38,0.38,0.2
22-Nov-2024 05:15:00,0.048,0.44,0.392,0.2
22-Nov-2024 05:20:00,0,0.67,0.67,0.2
22-Nov-2024 05:25:00,0,0.44,0.44,0.38
22-Nov-2024 05:30:00,0,0.41,0.41,0.392
22-Nov-2024 05:35:00,0.034,1.2,1.166,0.41
22-Nov-2024 05:40:00,0,0.84,0.84,0.41
22-Nov-2024 05:45:00,0.052,0.73,0.678,0.41
22-Nov-2024 05:50:00,0,1.4,1.4,0.51
22-Nov-2024 05:55:00,0,0.51,0.51,0.33
22-Nov-2024 06:00:00,0,1.35,1.35,0.33
22-Nov-2024 06:05:00,0,0.33,0.33,0.33
22-Nov-2024 06:10:00,0.038,0.48,0.442,0.28
22-Nov-2024 06:15:00,0,0.55,0.55,0.214
22-Nov-2024 06:20:00,0,0.28,0.28,0.214
22-Nov-2024 06:25:00,0.126,0.34,0.214,0.214
22-Nov-2024 06:30:00,0,1,1,0.214
22-Nov-2024 06:35:00,0,0.25,0.25,0.214
22-Nov-2024 06:40:00,0.08,0.51,0.43,0.214
22-Nov-2024 06:45:00,0,1.41,1.41,0.25
22-Nov-2024 06:50:00,0.052,0.32,0.268,0.25
22-Nov-2024 06:55:00,0,0.4,0.4,0.268
22-Nov-2024 07:00:00,0.102,0.38,0.278,0.268
22-Nov-2024 07:05:00,0.08,0.63,0.55,0.268
22-Nov-2024 07:10:00,0,1.57,1.57,0.24
22-Nov-2024 07:15:00,0,0.37,0.37,0.24
22-Nov-2024 07:20:00,0.01,0.25,0.24,0.24
22-Nov-2024 07:25:00,0,0.73,0.73,0.24
22-Nov-2024 07:30:00,0,0.51,0.51,0.24
22-Nov-2024 07:35:00,0.064,0.44,0.376,0.24
22-Nov-2024 07:40:00,0,1.48,1.48,0.376
22-Nov-2024 07:45:00,0,0.55,0.55,0.36
22-Nov-2024 07:50:00,0.06,0.62,0.56,0.114
22-Nov-2024 07:55:00,0,0.36,0.36,0.114
22-Nov-2024 08:00:00,0.056,0.17,0.114,0.114
22-Nov-2024 08:05:00,0,0.99,0.99,0.114
22-Nov-2024 08:10:00,0,0.29,0.29,0.114
22-Nov-2024 08:15:00,0.028,0.25,0.222,0.114
22-Nov-2024 08:20:00,0,1.31,1.31,0.222
22-Nov-2024 08:25:00,0.046,0.42,0.374,0.222
22-Nov-2024 08:30:00,0,0.77,0.77,0.222
22-Nov-2024 08:35:00,0,0.53,0.53,0.294
22-Nov-2024 08:40:00,0,0.69,0.69,0.294
22-Nov-2024 08:45:00,0.066,0.36,0.294,0.294
22-Nov-2024 08:50:00,0.094,0.65,0.556,0.294
22-Nov-2024 08:55:00,0.038,0.37,0.332,0.294
22-Nov-2024 09:00:00,0,0.98,0.98,0.294
22-Nov-2024 09:05:00,0,0.4,0.4,0.298
22-Nov-2024 09:10:00,0.012,0.31,0.298,0.298
22-Nov-2024 09:15:00,0.016,0.35,0.334,0.27
22-Nov-2024 09:20:00,0.036,0.69,0.654,0.27
22-Nov-2024 09:25:00,0,0.27,0.27,0.27
22-Nov-2024 09:30:00,0.01,0.38,0.37,0.27
22-Nov-2024 09:35:00,0.036,0.81,0.774,0.27
22-Nov-2024 09:40:00,0.002,0.8,0.798,0.27
22-Nov-2024 09:45:00,0.036,0.45,0.414,0.35
22-Nov-2024 09:50:00,0.002,0.57,0.568,0.35
22-Nov-2024 09:55:00,0,0.35,0.35,0.302
22-Nov-2024 10:00:00,0,0.46,0.46,0.302
22-Nov-2024 10:05:00,0.068,0.37,0.302,0.266
22-Nov-2024 10:10:00,0,0.59,0.59,0.266
22-Nov-2024 10:15:00,0.104,0.37,0.266,0.266
22-Nov-2024 10:20:00,0,1,1,0.266
22-Nov-2024 10:25:00,0,0.65,0.65,0.266
22-Nov-2024 10:30:00,0.026,0.42,0.394,0.266
22-Nov-2024 10:35:00,0,1.28,1.28,0.394
22-Nov-2024 10:40:00,0.04,0.44,0.4,0.37
22-Nov-2024 10:45:00,0.002,1.28,1.278,0.37
22-Nov-2024 10:50:00,0,0.37,0.37,0.37
22-Nov-2024 10:55:00,0.07,0.52,0.45,0.37
22-Nov-2024 11:00:00,0.016,0.45,0.434,0.37
22-Nov-2024 11:05:00,0,0.57,0.57,0.37
22-Nov-2024 11:10:00,0,1.11,1.11,0.434
22-Nov-2024 11:15:00,0.046,0.58,0.534,0.434
22-Nov-2024 11:20:00,0,1.67,1.67,0.52
22-Nov-2024 11:25:00,0,0.52,0.52,0.52
22-Nov-2024 11:30:00,0,1.27,1.27,0.38
22-Nov-2024 11:35:00,0,0.72,0.72,0.38
22-Nov-2024 11:40:00,0.05,0.43,0.38,0.38
22-Nov-2024 11:45:00,0.002,0.53,0.528,0.38
22-Nov-2024 11:50:00,0,0.39,0.39,0.25
22-Nov-2024 11:55:00,0,1.96,1.96,0.25
22-Nov-2024 12:00:00,0,0.25,0.25,0.25
22-Nov-2024 12:05:00,0.042,0.39,0.348,0.25
22-Nov-2024 12:10:00,0,0.7,0.7,0.25
22-Nov-2024 12:15:00,0,0.4,0.4,0.25
22-Nov-2024 12:20:00,0.01,1.12,1.11,0.348
22-Nov-2024 12:25:00,0.004,0.65,0.646,0.25
22-Nov-2024 12:30:00,0.008,0.51,0.502,0.194
22-Nov-2024 12:35:00,0,0.25,0.25,0.194
22-Nov-2024 12:40:00,0.066,0.26,0.194,0.194
22-Nov-2024 12:45:00,0.158,0.78,0.622,0.194
22-Nov-2024 12:50:00,0.002,1.88,1.878,0.194
22-Nov-2024 12:55:00,0.002,0.46,0.458,0.194
22-Nov-2024 13:00:00,0.044,0.48,0.436,0.436
22-Nov-2024 13:05:00,0.022,0.97,0.948,0.436
22-Nov-2024 13:10:00,0.012,0.79,0.778,0.436
22-Nov-2024 13:15:00,0.072,0.74,0.668,0.312
22-Nov-2024 13:20:00,0,0.68,0.68,0.312
22-Nov-2024 13:25:00,0.018,0.33,0.312,0.312
22-Nov-2024 13:30:00,0.052,0.63,0.578,0.312
22-Nov-2024 13:35:00,0.046,0.55,0.504,0.312
22-Nov-2024 13:40:00,0,0.78,0.78,0.312
22-Nov-2024 13:45:00,0.03,1.23,1.2,0.504
22-Nov-2024 13:50:00,0.056,0.57,0.514,0.36
22-Nov-2024 13:55:00,0,1.03,1.03,0.33
22-Nov-2024 14:00:00,0,0.36,0.36,0.33
22-Nov-2024 14:05:00,0,0.33,0.33,0.33
22-Nov-2024 14:10:00,0.0425,0.62,0.5775,0.33
22-Nov-2024 14:15:00,0,0.76,0.76,0.33
22-Nov-2024 14:20:00,0.002,0.57,0.568,0.33
22-Nov-2024 14:25:00,0.052,0.83,0.778,0.33
22-Nov-2024 14:30:00,0.1,0.43,0.33,0.33
22-Nov-2024 14:35:00,0,0.44,0.44,0.33
22-Nov-2024 14:40:00,0,0.61,0.61,0.33
22-Nov-2024 14:45:00,0,0.63,0.63,0.33
22-Nov-2024 14:50:00,0.07,0.89,0.82,0.21
22-Nov-2024 14:55:00,0,0.45,0.45,0.21
22-Nov-2024 15:00:00,0,0.21,0.21,0.21
22-Nov-2024 15:05:00,0.04,0.66,0.62,0.21
22-Nov-2024 15:10:00,0.112,1.59,1.478,0.21
22-Nov-2024 15:15:00,0,0.92,0.92,0.21
22-Nov-2024 15:20:00,0.04,0.54,0.5,0.42
22-Nov-2024 15:25:00,0,0.61,0.61,0.42
22-Nov-2024 15:30:00,0,0.42,0.42,0.402
22-Nov-2024 15:35:00,0,1.41,1.41,0.402
22-Nov-2024 15:40:00,0.018,0.42,0.402,0.402
22-Nov-2024 15:45:00,0.08,0.625,0.545,0.402
22-Nov-2024 15:50:00,0,0.83,0.83,0.402
22-Nov-2024 15:55:00,0.042,0.45,0.408,0.402
22-Nov-2024 16:00:00,0,1,1,0.408
22-Nov-2024 16:05:00,0,1.27,1.27,0.408
22-Nov-2024 16:10:00,0.028,0.45,0.422,0.408
22-Nov-2024 16:15:00,0,1.27,1.27,0.422
22-Nov-2024 16:20:00,0.032,0.64,0.608,0.422
22-Nov-2024 16:25:00,0.002,1.07,1.068,0.422
22-Nov-2024 16:30:00,0.056,0.96,0.904,0.608
22-Nov-2024 16:35:00,0.002,1.47,1.468,0.47
22-Nov-2024 16:40:00,0,0.62,0.62,0.47
22-Nov-2024 16:45:00,0.06,0.53,0.47,0.47
22-Nov-2024 16:50:00,0,1.22,1.22,0.23
22-Nov-2024 16:55:00,0,0.58,0.58,0.23
22-Nov-2024 17:00:00,0.03,0.26,0.23,0.23
22-Nov-2024 17:05:00,0,0.67,0.67,0.23
22-Nov-2024 17:10:00,0,0.9,0.9,0.23
22-Nov-2024 17:15:00,0.05,0.7,0.65,0.23
22-Nov-2024 17:20:00,0,0.55,0.55,0.33
22-Nov-2024 17:25:00,0.07,0.4,0.33,0.308
22-Nov-2024 17:30:00,0,0.68,0.68,0.308
22-Nov-2024 17:35:00,0.052,0.36,0.308,0.308
22-Nov-2024 17:40:00,0.072,0.63,0.558,0.298
22-Nov-2024 17:45:00,0,1.6,1.6,0.298
22-Nov-2024 17:50:00,0.042,0.34,0.298,0.298
22-Nov-2024 17:55:00,0,0.62,0.62,0.298
22-Nov-2024 18:00:00,0,0.46,0.46,0.298
22-Nov-2024 18:05:00,0,0.84,0.84,0.298
22-Nov-2024 18:10:00,0.052,0.79,0.738,0.34
22-Nov-2024 18:15:00,0,0.86,0.86,0.34
22-Nov-2024 18:20:00,0,0.34,0.34,0.34
22-Nov-2024 18:25:00,0.004,0.57,0.566,0.34
22-Nov-2024 18:30:00,0.014,0.69,0.676,0.34
22-Nov-2024 18:35:00,0.04,0.49,0.45,0.272
22-Nov-2024 18:40:00,0,0.63,0.63,0.272
22-Nov-2024 18:45:00,0.068,0.34,0.272,0.272
22-Nov-2024 18:50:00,0,0.61,0.61,0.272
22-Nov-2024 18:55:00,0.092,0.55,0.458,0.272
22-Nov-2024 19:00:00,0,1.04,1.04,0.272
22-Nov-2024 19:05:00,0,0.99,0.99,0.458
22-Nov-2024 19:10:00,0.09,1.09,1,0.198
22-Nov-2024 19:15:00,0,0.49,0.49,0.198
22-Nov-2024 19:20:00,0.042,0.24,0.198,0.17
22-Nov-2024 19:25:00,0,0.67,0.67,0.17
22-Nov-2024 19:30:00,0,0.17,0.17,0.17
22-Nov-2024 19:35:00,0,0.58,0.58,0.17
22-Nov-2024 19:40:00,0.04,0.77,0.73,0.17
22-Nov-2024 19:45:00,0,0.95,0.95,0.17
22-Nov-2024 19:50:00,0,1.01,1.01,0.34
22-Nov-2024 19:55:00,0,0.59,0.59,0.34
22-Nov-2024 20:00:00,0,0.34,0.34,0.34
22-Nov-2024 20:05:00,0,0.52,0.52,0.32
22-Nov-2024 20:10:00,0.028,0.38,0.352,0.32
22-Nov-2024 20:15:00,0,0.32,0.32,0.32
22-Nov-2024 20:20:00,0,0.74,0.74,0.18
22-Nov-2024 20:25:00,0,0.57,0.57,0.18
22-Nov-2024 20:30:00,0,0.18,0.18,0.18
22-Nov-2024 20:35:00,0,0.61,0.61,0.18
22-Nov-2024 20:40:00,0.05,0.56,0.51,0.18
22-Nov-2024 20:45:00,0.032,0.52,0.488,0.18
22-Nov-2024 20:50:00,0,0.66,0.66,0.298
22-Nov-2024 20:55:00,0.032,0.33,0.298,0.298
22-Nov-2024 21:00:00,0,1.13,1.13,0.298
22-Nov-2024 21:05:00,0,0.46,0.46,0.298
22-Nov-2024 21:10:00,0.032,0.62,0.588,0.298
22-Nov-2024 21:15:00,0,1.45,1.45,0.356
22-Nov-2024 21:20:00,0.054,0.41,0.356,0.356
22-Nov-2024 21:25:00,0,1.15,1.15,0.356
22-Nov-2024 21:30:00,0,0.96,0.96,0.356
22-Nov-2024 21:35:00,0.054,0.76,0.706,0.356
22-Nov-2024 21:40:00,0,0.84,0.84,0.62
22-Nov-2024 21:45:00,0,0.62,0.62,0.62
22-Nov-2024 21:50:00,0,0.93,0.93,0.388
22-Nov-2024 21:55:00,0,0.63,0.63,0.388
22-Nov-2024 22:00:00,0.092,0.48,0.388,0.36
22-Nov-2024 22:05:00,0,0.83,0.83,0.17
22-Nov-2024 22:10:00,0,0.36,0.36,0.17
22-Nov-2024 22:15:00,0,0.17,0.17,0.17
22-Nov-2024 22:20:00,0,0.19,0.19,0.17
22-Nov-2024 22:25:00,0,0.41,0.41,0.17
22-Nov-2024 22:30:00,0,0.52,0.52,0.17
22-Nov-2024 22:35:00,0,0.49,0.49,0.19
22-Nov-2024 22:40:00,0,0.55,0.55,0.41
22-Nov-2024 22:45:00,0.04,0.5,0.46,0.46
22-Nov-2024 22:50:00,0,0.59,0.59,0.3
22-Nov-2024 22:55:00,0,0.5,0.5,0.3
22-Nov-2024 23:00:00,0,0.3,0.3,0.3
22-Nov-2024 23:05:00,0,0.4,0.4,0.3
22-Nov-2024 23:10:00,0,0.43,0.43,0.3
22-Nov-2024 23:15:00,0.044,0.67,0.626,0.3
22-Nov-2024 23:20:00,0,1.35,1.35,0.33
22-Nov-2024 23:25:00,0,0.36,0.36,0.24
22-Nov-2024 23:30:00,0,0.33,0.33,0.13
22-Nov-2024 23:35:00,0,0.24,0.24,0.13
22-Nov-2024 23:40:00,0,0.13,0.13,0.11
22-Nov-2024 23:45:00,0,0.22,0.22,0.1
22-Nov-2024 23:50:00,0,0.11,0.11,0.1
22-Nov-2024 23:55:00,0,0.1,0.1,0.1
23-Nov-2024 00:00:00,0,0.25,0.25,0.1
23-Nov-2024 00:05:00,0.036,0.22,0.184,0.1
23-Nov-2024 00:10:00,0.0025,0.75,0.7475,0.1
23-Nov-2024 00:15:00,0.086,0.34,0.254,0.184
23-Nov-2024 00:20:00,0.01,2.08,2.07,0.15
23-Nov-2024 00:25:00,0,0.74,0.74,0.15
23-Nov-2024 00:30:00,0,0.15,0.15,0.06
23-Nov-2024 00:35:00,0,0.21,0.21,0.06
23-Nov-2024 00:40:00,0,0.06,0.06,0.06
23-Nov-2024 00:45:00,0,0.09,0.09,0.06
23-Nov-2024 00:50:00,0,0.07,0.07,0.06
23-Nov-2024 00:55:00,0,0.07,0.07,0.06
23-Nov-2024 01:00:00,0,0.12,0.12,0.07
23-Nov-2024 01:05:00,0,0.22,0.22,0.07
23-Nov-2024 01:10:00,0.014,0.3,0.286,0.07
23-Nov-2024 01:15:00,0,0.73,0.73,0.12
23-Nov-2024 01:20:00,0,0.4,0.4,0.22
23-Nov-2024 01:25:00,0,0.24,0.24,0.21
23-Nov-2024 01:30:00,0,0.43,0.43,0.21
23-Nov-2024 01:35:00,0,0.21,0.21,0.21
23-Nov-2024 01:40:00,0,0.21,0.21,0.21
23-Nov-2024 01:45:00,0,0.28,0.28,0.17
23-Nov-2024 01:50:00,0,0.21,0.21,0.17
23-Nov-2024 01:55:00,0.04,0.21,0.17,0.17
23-Nov-2024 02:00:00,0,0.19,0.19,0.17
23-Nov-2024 02:05:00,0,0.41,0.41,0.15
23-Nov-2024 02:10:00,0,0.18,0.18,0.15
23-Nov-2024 02:15:00,0,0.15,0.15,0.14
23-Nov-2024 02:20:00,0,0.26,0.26,0.14
23-Nov-2024 02:25:00,0,0.14,0.14,0.14
23-Nov-2024 02:30:00,0,0.14,0.14,0.11
23-Nov-2024 02:35:00,0,0.15,0.15,0.11
23-Nov-2024 02:40:00,0,0.11,0.11,0.11
23-Nov-2024 02:45:00,0,0.2,0.2,0.11
23-Nov-2024 02:50:00,0,0.22,0.22,0.11
23-Nov-2024 02:55:00,0,0.21,0.21,0.11
23-Nov-2024 03:00:00,0,0.22,0.22,0.1
23-Nov-2024 03:05:00,0,0.14,0.14,0.1
23-Nov-2024 03:10:00,0,0.1,0.1,0.1
23-Nov-2024 03:15:00,0,0.16,0.16,0.1
23-Nov-2024 03:20:00,0,0.15,0.15,0.1
23-Nov-2024 03:25:00,0.012,0.17,0.158,0.1
23-Nov-2024 03:30:00,0,0.21,0.21,0.13
23-Nov-2024 03:35:00,0,0.37,0.37,0.13
23-Nov-2024 03:40:00,0,0.13,0.13,0.13
23-Nov-2024 03:45:00,0,0.17,0.17,0.13
23-Nov-2024 03:50:00,0,0.16,0.16,0.13
23-Nov-2024 03:55:00,0,0.21,0.21,0.13
23-Nov-2024 04:00:00,0,0.16,0.16,0.16
23-Nov-2024 04:05:00,0,0.22,0.22,0.16
23-Nov-2024 04:10:00,0,0.16,0.16,0.16
23-Nov-2024 04:15:00,0.012,0.21,0.198,0.13
23-Nov-2024 04:20:00,0,0.7,0.7,0.04
23-Nov-2024 04:25:00,0,0.13,0.13,0.04
23-Nov-2024 04:30:00,0,0.04,0.04,0.04
23-Nov-2024 04:35:00,0.03,0.08,0.05,0.04
23-Nov-2024 04:40:00,0,0.66,0.66,0.04
23-Nov-2024 04:45:00,0,0.12,0.12,0.04
23-Nov-2024 04:50:00,0,0.08,0.08,0.05
23-Nov-2024 04:55:00,0,0.06,0.06,0.05
23-Nov-2024 05:00:00,0,0.06,0.06,0.05
23-Nov-2024 05:05:00,0,0.05,0.05,0.05
23-Nov-2024 05:10:00,0.034,0.17,0.136,0.05
23-Nov-2024 05:15:00,0,0.15,0.15,0.05
23-Nov-2024 05:20:00,0,0.34,0.34,0.05
23-Nov-2024 05:25:00,0,0.14,0.14,0.08
23-Nov-2024 05:30:00,0,0.08,0.08,0.08
23-Nov-2024 05:35:00,0,0.09,0.09,0.08
23-Nov-2024 05:40:00,0,0.12,0.12,0.08
23-Nov-2024 05:45:00,0,0.12,0.12,0.08
23-Nov-2024 05:50:00,0,0.18,0.18,0.09
23-Nov-2024 05:55:00,0,0.66,0.66,0.11
23-Nov-2024 06:00:00,0,0.81,0.81,0.11
23-Nov-2024 06:05:00,0,0.11,0.11,0.09
23-Nov-2024 06:10:00,0,0.12,0.12,0.07
23-Nov-2024 06:15:00,0,0.09,0.09,0.07
23-Nov-2024 06:20:00,0,0.07,0.07,0.07
23-Nov-2024 06:25:00,0.008,0.13,0.122,0.07
23-Nov-2024 06:30:00,0,0.6,0.6,0.07
23-Nov-2024 06:35:00,0.042,0.12,0.078,0.07
23-Nov-2024 06:40:00,0,0.81,0.81,0.078
23-Nov-2024 06:45:00,0,0.38,0.38,0.076
23-Nov-2024 06:50:00,0,0.28,0.28,0.076
23-Nov-2024 06:55:00,0.044,0.12,0.076,0.076
23-Nov-2024 07:00:00,0,0.43,0.43,0.076
23-Nov-2024 07:05:00,0.036,0.28,0.244,0.076
23-Nov-2024 07:10:00,0,0.55,0.55,0.076
23-Nov-2024 07:15:00,0,0.25,0.25,0.13
23-Nov-2024 07:20:00,0.02,0.15,0.13,0.13
23-Nov-2024 07:25:00,0,0.66,0.66,0.13
23-Nov-2024 07:30:00,0.072,0.47,0.398,0.13
23-Nov-2024 07:35:00,0.03,0.76,0.73,0.13
23-Nov-2024 07:40:00,0.064,0.98,0.916,0.398
23-Nov-2024 07:45:00,0.008,0.48,0.472,0.398
23-Nov-2024 07:50:00,0,0.73,0.73,0.472
23-Nov-2024 07:55:00,0.066,0.85,0.784,0.472
23-Nov-2024 08:00:00,0.02,2.21,2.19,0.472
23-Nov-2024 08:05:00,0.054,0.61,0.556,0.216
23-Nov-2024 08:10:00,0.002,0.66,0.658,0.216
23-Nov-2024 08:15:00,0.014,0.23,0.216,0.216
23-Nov-2024 08:20:00,0.092,0.64,0.548,0.216
23-Nov-2024 08:25:00,0,0.465,0.465,0.216
23-Nov-2024 08:30:00,0,0.29,0.29,0.216
23-Nov-2024 08:35:00,0,0.61,0.61,0.29
23-Nov-2024 08:40:00,0.054,0.5,0.446,0.29
23-Nov-2024 08:45:00,0,1.1,1.1,0.21
23-Nov-2024 08:50:00,0,0.52,0.52,0.21
23-Nov-2024 08:55:00,0.03,0.24,0.21,0.21
23-Nov-2024 09:00:00,0,0.68,0.68,0.21
23-Nov-2024 09:05:00,0,0.32,0.32,0.21
23-Nov-2024 09:10:00,0.038,1.27,1.232,0.21
